abundance,count,cumulative,cumulative_fraction
139,7798,266409402,0.994
140,7671,266417073,0.994
141,7438,266424511,0.994
142,7439,266431950,0.994
143,7495,266439445,0.994
144,7058,266446503,0.994
145,6941,266453444,0.994
146,6953,266460397,0.994
147,6710,266467107,0.994
148,6689,266473796,0.994
149,6678,266480474,0.994
150,6449,266486923,0.994
151,6525,266493448,0.994
152,6469,266499917,0.994
153,6355,266506272,0.994
154,6315,266512587,0.994
155,6327,266518914,0.994
156,6272,266525186,0.994
157,6241,266531427,0.994
158,6270,266537697,0.994
159,5961,266543658,0.994
160,5997,266549655,0.995
161,6005,266555660,0.995
162,5920,266561580,0.995
163,5821,266567401,0.995
164,5703,266573104,0.995
165,5475,266578579,0.995
166,5454,266584033,0.995
167,5292,266589325,0.995
168,5304,266594629,0.995
169,5421,266600050,0.995
170,5290,266605340,0.995
171,5347,266610687,0.995
172,5309,266615996,0.995
173,5137,266621133,0.995
174,5066,266626199,0.995
175,4946,266631145,0.995
176,4822,266635967,0.995
177,4876,266640843,0.995
178,4747,266645590,0.995
179,4687,266650277,0.995
180,4709,266654986,0.995
181,4588,266659574,0.995
182,4622,266664196,0.995
183,4614,266668810,0.995
184,4552,266673362,0.995
185,4445,266677807,0.995
186,4357,266682164,0.995
187,4441,266686605,0.995
188,4412,266691017,0.995
189,4369,266695386,0.995
190,4274,266699660,0.995
191,4209,266703869,0.995
192,4190,266708059,0.995
193,4178,266712237,0.995
194,4274,266716511,0.995
195,4146,266720657,0.995
196,4097,266724754,0.995
197,3970,266728724,0.995
198,3958,266732682,0.995
199,3996,266736678,0.995
200,3815,266740493,0.995
201,3799,266744292,0.995
202,3928,266748220,0.995
203,3724,266751944,0.995
204,3696,266755640,0.995
205,3678,266759318,0.995
206,3796,266763114,0.995
207,3615,266766729,0.995
208,3748,266770477,0.995
209,3489,266773966,0.995
210,3501,266777467,0.995
211,3510,266780977,0.995
212,3408,266784385,0.995
213,3425,266787810,0.995
214,3358,266791168,0.995
215,3224,266794392,0.995
216,3141,266797533,0.995
217,3201,266800734,0.995
218,3022,266803756,0.995
219,3032,266806788,0.995
220,3076,266809864,0.995
221,2869,266812733,0.996
222,2939,266815672,0.996
223,2831,266818503,0.996
224,2855,266821358,0.996
225,2842,266824200,0.996
226,2716,266826916,0.996
227,2784,266829700,0.996
228,2814,266832514,0.996
229,2690,266835204,0.996
230,2600,266837804,0.996
231,2593,266840397,0.996
232,2581,266842978,0.996
233,2504,266845482,0.996
234,2509,266847991,0.996
235,2363,266850354,0.996
236,2573,266852927,0.996
237,2453,266855380,0.996
238,2419,266857799,0.996
239,2503,266860302,0.996
240,2407,266862709,0.996
241,2323,266865032,0.996
242,2344,266867376,0.996
243,2290,266869666,0.996
244,2338,266872004,0.996
245,2363,266874367,0.996
246,2259,266876626,0.996
247,2150,266878776,0.996
248,2185,266880961,0.996
249,2175,266883136,0.996
250,2094,266885230,0.996
251,1995,266887225,0.996
252,1970,266889195,0.996
253,2057,266891252,0.996
254,1907,266893159,0.996
255,2077,266895236,0.996
256,1989,266897225,0.996
257,1969,266899194,0.996
258,1943,266901137,0.996
259,1940,266903077,0.996
260,2009,266905086,0.996
261,1925,266907011,0.996
262,1840,266908851,0.996
263,1985,266910836,0.996
264,1923,266912759,0.996
265,1827,266914586,0.996
266,1820,266916406,0.996
267,1883,266918289,0.996
268,1853,266920142,0.996
269,1832,266921974,0.996
270,1901,266923875,0.996
271,1848,266925723,0.996
272,1801,266927524,0.996
273,1749,266929273,0.996
274,1753,266931026,0.996
275,1775,266932801,0.996
276,1714,266934515,0.996
277,1757,266936272,0.996
278,1790,266938062,0.996
279,1733,266939795,0.996
280,1705,266941500,0.996
281,1705,266943205,0.996
282,1718,266944923,0.996
283,1693,266946616,0.996
284,1652,266948268,0.996
285,1701,266949969,0.996
286,1642,266951611,0.996
287,1737,266953348,0.996
288,1621,266954969,0.996
289,1655,266956624,0.996
290,1636,266958260,0.996
291,1607,266959867,0.996
292,1628,266961495,0.996
293,1704,266963199,0.996
294,1556,266964755,0.996
295,1632,266966387,0.996
296,1587,266967974,0.996
297,1658,266969632,0.996
298,1612,266971244,0.996
299,1585,266972829,0.996
300,1604,266974433,0.996
301,1595,266976028,0.996
302,1535,266977563,0.996
303,1524,266979087,0.996
304,1621,266980708,0.996
305,1571,266982279,0.996
306,1517,266983796,0.996
307,1531,266985327,0.996
308,1427,266986754,0.996
309,1517,266988271,0.996
310,1604,266989875,0.996
311,1519,266991394,0.996
312,1519,266992913,0.996
313,1499,266994412,0.996
314,1477,266995889,0.996
315,1443,266997332,0.996
316,1425,266998757,0.996
317,1457,267000214,0.996
318,1450,267001664,0.996
319,1523,267003187,0.996
320,1515,267004702,0.996
321,1484,267006186,0.996
322,1526,267007712,0.996
323,1557,267009269,0.996
324,1581,267010850,0.996
325,1527,267012377,0.996
326,1473,267013850,0.996
327,1534,267015384,0.996
328,1584,267016968,0.996
329,1593,267018561,0.996
330,1553,267020114,0.996
331,1497,267021611,0.996
332,1558,267023169,0.996
333,1510,267024679,0.996
334,1594,267026273,0.996
335,1593,267027866,0.996
336,1547,267029413,0.996
337,1458,267030871,0.996
338,1541,267032412,0.996
339,1550,267033962,0.996
340,1467,267035429,0.996
341,1519,267036948,0.996
342,1572,267038520,0.996
343,1560,267040080,0.996
344,1429,267041509,0.996
345,1462,267042971,0.996
346,1505,267044476,0.996
347,1497,267045973,0.996
348,1475,267047448,0.996
349,1456,267048904,0.996
350,1457,267050361,0.996
351,1419,267051780,0.996
352,1371,267053151,0.996
353,1454,267054605,0.996
354,1453,267056058,0.996
355,1400,267057458,0.996
356,1453,267058911,0.996
357,1428,267060339,0.996
358,1423,267061762,0.996
359,1383,267063145,0.996
360,1438,267064583,0.996
361,1435,267066018,0.996
362,1451,267067469,0.996
363,1453,267068922,0.996
364,1416,267070338,0.996
365,1430,267071768,0.996
366,1474,267073242,0.996
367,1455,267074697,0.996
368,1432,267076129,0.996
369,1408,267077537,0.996
370,1419,267078956,0.996
371,1456,267080412,0.997
372,1455,267081867,0.997
373,1426,267083293,0.997
374,1442,267084735,0.997
375,1423,267086158,0.997
376,1439,267087597,0.997
377,1378,267088975,0.997
378,1463,267090438,0.997
379,1341,267091779,0.997
380,1398,267093177,0.997
381,1349,267094526,0.997
382,1324,267095850,0.997
383,1289,267097139,0.997
384,1310,267098449,0.997
385,1285,267099734,0.997
386,1262,267100996,0.997
387,1300,267102296,0.997
388,1273,267103569,0.997
389,1258,267104827,0.997
390,1280,267106107,0.997
391,1292,267107399,0.997
392,1268,267108667,0.997
393,1218,267109885,0.997
394,1224,267111109,0.997
395,1282,267112391,0.997
396,1262,267113653,0.997
397,1250,267114903,0.997
398,1217,267116120,0.997
399,1147,267117267,0.997
400,1159,267118426,0.997
401,1234,267119660,0.997
402,1166,267120826,0.997
403,1168,267121994,0.997
404,1236,267123230,0.997
405,1133,267124363,0.997
406,1184,267125547,0.997
407,1133,267126680,0.997
408,1138,267127818,0.997
409,1176,267128994,0.997
410,1191,267130185,0.997
411,1146,267131331,0.997
412,1119,267132450,0.997
413,1203,267133653,0.997
414,1158,267134811,0.997
415,1085,267135896,0.997
416,1122,267137018,0.997
417,1182,267138200,0.997
418,1186,267139386,0.997
419,1215,267140601,0.997
420,1207,267141808,0.997
421,1121,267142929,0.997
422,1125,267144054,0.997
423,1182,267145236,0.997
424,1177,267146413,0.997
425,1216,267147629,0.997
426,1115,267148744,0.997
427,1139,267149883,0.997
428,1129,267151012,0.997
429,1160,267152172,0.997
430,1119,267153291,0.997
431,1112,267154403,0.997
432,1098,267155501,0.997
433,1081,267156582,0.997
434,1061,267157643,0.997
435,1084,267158727,0.997
436,1085,267159812,0.997
437,1032,267160844,0.997
438,996,267161840,0.997
439,1023,267162863,0.997
440,1048,267163911,0.997
441,1061,267164972,0.997
442,1051,267166023,0.997
443,1042,267167065,0.997
444,948,267168013,0.997
445,1009,267169022,0.997
446,954,267169976,0.997
447,987,267170963,0.997
448,1056,267172019,0.997
449,976,267172995,0.997
450,974,267173969,0.997
451,1020,267174989,0.997
452,984,267175973,0.997
453,1028,267177001,0.997
454,1057,267178058,0.997
455,1020,267179078,0.997
456,1066,267180144,0.997
457,1048,267181192,0.997
458,1029,267182221,0.997
459,975,267183196,0.997
460,1092,267184288,0.997
461,1039,267185327,0.997
462,1001,267186328,0.997
463,1050,267187378,0.997
464,1061,267188439,0.997
465,1024,267189463,0.997
466,1075,267190538,0.997
467,1084,267191622,0.997
468,1071,267192693,0.997
469,1048,267193741,0.997
470,1074,267194815,0.997
471,975,267195790,0.997
472,1002,267196792,0.997
473,976,267197768,0.997
474,930,267198698,0.997
475,926,267199624,0.997
476,919,267200543,0.997
477,941,267201484,0.997
478,905,267202389,0.997
479,913,267203302,0.997
480,896,267204198,0.997
481,840,267205038,0.997
482,919,267205957,0.997
483,867,267206824,0.997
484,824,267207648,0.997
485,903,267208551,0.997
486,836,267209387,0.997
487,884,267210271,0.997
488,822,267211093,0.997
489,933,267212026,0.997
490,843,267212869,0.997
491,910,267213779,0.997
492,900,267214679,0.997
493,910,267215589,0.997
494,854,267216443,0.997
495,905,267217348,0.997
496,882,267218230,0.997
497,892,267219122,0.997
498,872,267219994,0.997
499,893,267220887,0.997
500,889,267221776,0.997
501,857,267222633,0.997
502,872,267223505,0.997
503,931,267224436,0.997
504,917,267225353,0.997
505,901,267226254,0.997
506,865,267227119,0.997
507,883,267228002,0.997
508,816,267228818,0.997
509,897,267229715,0.997
510,847,267230562,0.997
511,862,267231424,0.997
512,887,267232311,0.997
513,857,267233168,0.997
514,910,267234078,0.997
515,881,267234959,0.997
516,784,267235743,0.997
517,826,267236569,0.997
518,885,267237454,0.997
519,848,267238302,0.997
520,808,267239110,0.997
521,838,267239948,0.997
522,829,267240777,0.997
523,848,267241625,0.997
524,817,267242442,0.997
525,875,267243317,0.997
526,821,267244138,0.997
527,836,267244974,0.997
528,860,267245834,0.997
529,868,267246702,0.997
530,824,267247526,0.997
531,824,267248350,0.997
532,806,267249156,0.997
533,847,267250003,0.997
534,816,267250819,0.997
535,823,267251642,0.997
536,805,267252447,0.997
537,781,267253228,0.997
538,812,267254040,0.997
539,863,267254903,0.997
540,819,267255722,0.997
541,830,267256552,0.997
542,893,267257445,0.997
543,874,267258319,0.997
544,848,267259167,0.997
545,841,267260008,0.997
546,810,267260818,0.997
547,798,267261616,0.997
548,764,267262380,0.997
549,761,267263141,0.997
550,784,267263925,0.997
551,680,267264605,0.997
552,693,267265298,0.997
553,729,267266027,0.997
554,658,267266685,0.997
555,643,267267328,0.997
556,650,267267978,0.997
557,698,267268676,0.997
558,698,267269374,0.997
559,689,267270063,0.997
560,625,267270688,0.997
561,647,267271335,0.997
562,675,267272010,0.997
563,643,267272653,0.997
564,674,267273327,0.997
565,709,267274036,0.997
566,619,267274655,0.997
567,688,267275343,0.997
568,702,267276045,0.997
569,723,267276768,0.997
570,715,267277483,0.997
571,748,267278231,0.997
572,741,267278972,0.997
573,712,267279684,0.997
574,723,267280407,0.997
575,704,267281111,0.997
576,682,267281793,0.997
577,721,267282514,0.997
578,681,267283195,0.997
579,723,267283918,0.997
580,693,267284611,0.997
581,714,267285325,0.997
582,707,267286032,0.997
583,745,267286777,0.997
584,752,267287529,0.997
585,754,267288283,0.997
586,788,267289071,0.997
587,786,267289857,0.997
588,733,267290590,0.997
589,703,267291293,0.997
590,759,267292052,0.997
591,770,267292822,0.997
592,724,267293546,0.997
593,763,267294309,0.997
594,727,267295036,0.997
595,746,267295782,0.997
596,718,267296500,0.997
597,683,267297183,0.997
598,714,267297897,0.997
599,716,267298613,0.997
600,691,267299304,0.997
601,663,267299967,0.997
602,638,267300605,0.997
603,681,267301286,0.997
604,670,267301956,0.997
605,658,267302614,0.997
606,692,267303306,0.997
607,663,267303969,0.997
608,701,267304670,0.997
609,669,267305339,0.997
610,691,267306030,0.997
611,735,267306765,0.997
612,711,267307476,0.997
613,749,267308225,0.997
614,678,267308903,0.997
615,737,267309640,0.997
616,644,267310284,0.997
617,702,267310986,0.997
618,643,267311629,0.997
619,667,267312296,0.997
620,625,267312921,0.997
621,647,267313568,0.997
622,641,267314209,0.997
623,640,267314849,0.997
624,655,267315504,0.997
625,677,267316181,0.997
626,644,267316825,0.997
627,639,267317464,0.997
628,641,267318105,0.997
629,653,267318758,0.997
630,609,267319367,0.997
631,630,267319997,0.997
632,701,267320698,0.997
633,645,267321343,0.997
634,600,267321943,0.997
635,608,267322551,0.997
636,602,267323153,0.997
637,615,267323768,0.997
638,539,267324307,0.997
639,592,267324899,0.997
640,583,267325482,0.997
641,623,267326105,0.997
642,588,267326693,0.997
643,576,267327269,0.997
644,542,267327811,0.997
645,579,267328390,0.997
646,550,267328940,0.997
647,579,267329519,0.997
648,548,267330067,0.997
649,547,267330614,0.997
650,501,267331115,0.997
651,526,267331641,0.997
652,543,267332184,0.997
653,538,267332722,0.997
654,574,267333296,0.997
655,552,267333848,0.997
656,561,267334409,0.997
657,533,267334942,0.997
658,524,267335466,0.997
659,582,267336048,0.997
660,557,267336605,0.997
661,542,267337147,0.997
662,514,267337661,0.997
663,524,267338185,0.997
664,527,267338712,0.997
665,541,267339253,0.997
666,496,267339749,0.997
667,534,267340283,0.997
668,535,267340818,0.997
669,487,267341305,0.997
670,510,267341815,0.997
671,527,267342342,0.997
672,539,267342881,0.997
673,525,267343406,0.997
674,519,267343925,0.997
675,526,267344451,0.997
676,545,267344996,0.997
677,512,267345508,0.997
678,470,267345978,0.997
679,473,267346451,0.997
680,524,267346975,0.997
681,469,267347444,0.997
682,462,267347906,0.998
683,474,267348380,0.998
684,474,267348854,0.998
685,479,267349333,0.998
686,489,267349822,0.998
687,483,267350305,0.998
688,478,267350783,0.998
689,500,267351283,0.998
690,479,267351762,0.998
691,479,267352241,0.998
692,486,267352727,0.998
693,451,267353178,0.998
694,478,267353656,0.998
695,476,267354132,0.998
696,492,267354624,0.998
697,478,267355102,0.998
698,415,267355517,0.998
699,457,267355974,0.998
700,467,267356441,0.998
701,410,267356851,0.998
702,472,267357323,0.998
703,399,267357722,0.998
704,440,267358162,0.998
705,491,267358653,0.998
706,448,267359101,0.998
707,450,267359551,0.998
708,448,267359999,0.998
709,420,267360419,0.998
710,455,267360874,0.998
711,456,267361330,0.998
712,424,267361754,0.998
713,414,267362168,0.998
714,400,267362568,0.998
715,417,267362985,0.998
716,414,267363399,0.998
717,406,267363805,0.998
718,422,267364227,0.998
719,458,267364685,0.998
720,450,267365135,0.998
721,464,267365599,0.998
722,428,267366027,0.998
723,446,267366473,0.998
724,387,267366860,0.998
725,413,267367273,0.998
726,419,267367692,0.998
727,424,267368116,0.998
728,373,267368489,0.998
729,472,267368961,0.998
730,419,267369380,0.998
731,371,267369751,0.998
732,377,267370128,0.998
733,381,267370509,0.998
734,406,267370915,0.998
735,376,267371291,0.998
736,386,267371677,0.998
737,397,267372074,0.998
738,383,267372457,0.998
739,393,267372850,0.998
740,399,267373249,0.998
741,366,267373615,0.998
742,369,267373984,0.998
743,408,267374392,0.998
744,370,267374762,0.998
745,365,267375127,0.998
746,420,267375547,0.998
747,410,267375957,0.998
748,365,267376322,0.998
749,406,267376728,0.998
750,373,267377101,0.998
751,398,267377499,0.998
752,415,267377914,0.998
753,404,267378318,0.998
754,352,267378670,0.998
755,389,267379059,0.998
756,383,267379442,0.998
757,393,267379835,0.998
758,371,267380206,0.998
759,417,267380623,0.998
760,391,267381014,0.998
761,395,267381409,0.998
762,376,267381785,0.998
763,396,267382181,0.998
764,379,267382560,0.998
765,394,267382954,0.998
766,403,267383357,0.998
767,380,267383737,0.998
768,395,267384132,0.998
769,384,267384516,0.998
770,319,267384835,0.998
771,351,267385186,0.998
772,350,267385536,0.998
773,316,267385852,0.998
774,299,267386151,0.998
775,336,267386487,0.998
776,335,267386822,0.998
777,326,267387148,0.998
778,306,267387454,0.998
779,334,267387788,0.998
780,338,267388126,0.998
781,342,267388468,0.998
782,357,267388825,0.998
783,347,267389172,0.998
784,329,267389501,0.998
785,349,267389850,0.998
786,340,267390190,0.998
787,322,267390512,0.998
788,312,267390824,0.998
789,349,267391173,0.998
790,347,267391520,0.998
791,329,267391849,0.998
792,307,267392156,0.998
793,308,267392464,0.998
794,294,267392758,0.998
795,347,267393105,0.998
796,334,267393439,0.998
797,315,267393754,0.998
798,322,267394076,0.998
799,347,267394423,0.998
800,307,267394730,0.998
801,334,267395064,0.998
802,376,267395440,0.998
803,323,267395763,0.998
804,295,267396058,0.998
805,305,267396363,0.998
806,324,267396687,0.998
807,323,267397010,0.998
808,280,267397290,0.998
809,285,267397575,0.998
810,296,267397871,0.998
811,279,267398150,0.998
812,305,267398455,0.998
813,291,267398746,0.998
814,297,267399043,0.998
815,316,267399359,0.998
816,285,267399644,0.998
817,291,267399935,0.998
818,298,267400233,0.998
819,315,267400548,0.998
820,298,267400846,0.998
821,287,267401133,0.998
822,263,267401396,0.998
823,298,267401694,0.998
824,324,267402018,0.998
825,343,267402361,0.998
826,298,267402659,0.998
827,335,267402994,0.998
828,308,267403302,0.998
829,329,267403631,0.998
830,353,267403984,0.998
831,319,267404303,0.998
832,287,267404590,0.998
833,326,267404916,0.998
834,270,267405186,0.998
835,293,267405479,0.998
836,307,267405786,0.998
837,322,267406108,0.998
838,295,267406403,0.998
839,287,267406690,0.998
840,285,267406975,0.998
841,264,267407239,0.998
842,264,267407503,0.998
843,289,267407792,0.998
844,254,267408046,0.998
845,258,267408304,0.998
846,233,267408537,0.998
847,253,267408790,0.998
848,239,267409029,0.998
849,224,267409253,0.998
850,241,267409494,0.998
851,247,267409741,0.998
852,233,267409974,0.998
853,227,267410201,0.998
854,267,267410468,0.998
855,250,267410718,0.998
856,252,267410970,0.998
857,243,267411213,0.998
858,261,267411474,0.998
859,228,267411702,0.998
860,249,267411951,0.998
861,212,267412163,0.998
862,256,267412419,0.998
863,234,267412653,0.998
864,261,267412914,0.998
865,241,267413155,0.998
866,233,267413388,0.998
867,255,267413643,0.998
868,234,267413877,0.998
869,220,267414097,0.998
870,227,267414324,0.998
871,230,267414554,0.998
872,241,267414795,0.998
873,222,267415017,0.998
874,201,267415218,0.998
875,213,267415431,0.998
876,204,267415635,0.998
877,200,267415835,0.998
878,213,267416048,0.998
879,233,267416281,0.998
880,235,267416516,0.998
881,224,267416740,0.998
882,230,267416970,0.998
883,208,267417178,0.998
884,214,267417392,0.998
885,221,267417613,0.998
886,209,267417822,0.998
887,229,267418051,0.998
888,206,267418257,0.998
889,205,267418462,0.998
890,227,267418689,0.998
891,217,267418906,0.998
892,234,267419140,0.998
893,207,267419347,0.998
894,231,267419578,0.998
895,193,267419771,0.998
896,219,267419990,0.998
897,199,267420189,0.998
898,206,267420395,0.998
899,215,267420610,0.998
900,212,267420822,0.998
901,230,267421052,0.998
902,201,267421253,0.998
903,206,267421459,0.998
904,239,267421698,0.998
905,210,267421908,0.998
906,181,267422089,0.998
907,225,267422314,0.998
908,214,267422528,0.998
909,223,267422751,0.998
910,199,267422950,0.998
911,231,267423181,0.998
912,194,267423375,0.998
913,196,267423571,0.998
914,188,267423759,0.998
915,195,267423954,0.998
916,220,267424174,0.998
917,187,267424361,0.998
918,254,267424615,0.998
919,201,267424816,0.998
920,208,267425024,0.998
921,205,267425229,0.998
922,207,267425436,0.998
923,244,267425680,0.998
924,175,267425855,0.998
925,217,267426072,0.998
926,209,267426281,0.998
927,205,267426486,0.998
928,203,267426689,0.998
929,259,267426948,0.998
930,242,267427190,0.998
931,240,267427430,0.998
932,243,267427673,0.998
933,245,267427918,0.998
934,255,267428173,0.998
935,225,267428398,0.998
936,239,267428637,0.998
937,193,267428830,0.998
938,205,267429035,0.998
939,206,267429241,0.998
940,216,267429457,0.998
941,215,267429672,0.998
942,215,267429887,0.998
943,215,267430102,0.998
944,193,267430295,0.998
945,232,267430527,0.998
946,210,267430737,0.998
947,237,267430974,0.998
948,204,267431178,0.998
949,175,267431353,0.998
950,204,267431557,0.998
951,206,267431763,0.998
952,206,267431969,0.998
953,199,267432168,0.998
954,201,267432369,0.998
955,180,267432549,0.998
956,186,267432735,0.998
957,184,267432919,0.998
958,202,267433121,0.998
959,198,267433319,0.998
960,179,267433498,0.998
961,185,267433683,0.998
962,198,267433881,0.998
963,217,267434098,0.998
964,185,267434283,0.998
965,200,267434483,0.998
966,167,267434650,0.998
967,188,267434838,0.998
968,219,267435057,0.998
969,213,267435270,0.998
970,194,267435464,0.998
971,201,267435665,0.998
972,172,267435837,0.998
973,197,267436034,0.998
974,189,267436223,0.998
975,179,267436402,0.998
976,167,267436569,0.998
977,183,267436752,0.998
978,194,267436946,0.998
979,200,267437146,0.998
980,222,267437368,0.998
981,205,267437573,0.998
982,197,267437770,0.998
983,196,267437966,0.998
984,235,267438201,0.998
985,178,267438379,0.998
986,196,267438575,0.998
987,210,267438785,0.998
988,197,267438982,0.998
989,173,267439155,0.998
990,178,267439333,0.998
991,167,267439500,0.998
992,184,267439684,0.998
993,179,267439863,0.998
994,188,267440051,0.998
995,147,267440198,0.998
996,160,267440358,0.998
997,169,267440527,0.998
998,142,267440669,0.998
999,188,267440857,0.998
1000,174,267441031,0.998
1001,182,267441213,0.998
1002,146,267441359,0.998
1003,163,267441522,0.998
1004,152,267441674,0.998
1005,135,267441809,0.998
1006,144,267441953,0.998
1007,165,267442118,0.998
1008,144,267442262,0.998
1009,128,267442390,0.998
1010,145,267442535,0.998
1011,130,267442665,0.998
1012,144,267442809,0.998
1013,149,267442958,0.998
1014,128,267443086,0.998
1015,123,267443209,0.998
1016,140,267443349,0.998
1017,145,267443494,0.998
1018,159,267443653,0.998
1019,134,267443787,0.998
1020,135,267443922,0.998
1021,136,267444058,0.998
1022,146,267444204,0.998
1023,170,267444374,0.998
1024,171,267444545,0.998
1025,143,267444688,0.998
1026,163,267444851,0.998
1027,155,267445006,0.998
1028,184,267445190,0.998
1029,147,267445337,0.998
1030,167,267445504,0.998
1031,134,267445638,0.998
1032,159,267445797,0.998
1033,147,267445944,0.998
1034,173,267446117,0.998
1035,159,267446276,0.998
1036,151,267446427,0.998
1037,156,267446583,0.998
1038,154,267446737,0.998
1039,159,267446896,0.998
1040,155,267447051,0.998
1041,152,267447203,0.998
1042,137,267447340,0.998
1043,129,267447469,0.998
1044,140,267447609,0.998
1045,142,267447751,0.998
1046,158,267447909,0.998
1047,155,267448064,0.998
1048,140,267448204,0.998
1049,133,267448337,0.998
1050,136,267448473,0.998
1051,124,267448597,0.998
1052,135,267448732,0.998
1053,137,267448869,0.998
1054,123,267448992,0.998
1055,134,267449126,0.998
1056,139,267449265,0.998
1057,126,267449391,0.998
1058,127,267449518,0.998
1059,130,267449648,0.998
1060,132,267449780,0.998
1061,126,267449906,0.998
1062,132,267450038,0.998
1063,116,267450154,0.998
1064,138,267450292,0.998
1065,140,267450432,0.998
1066,134,267450566,0.998
1067,140,267450706,0.998
1068,137,267450843,0.998
1069,142,267450985,0.998
1070,145,267451130,0.998
1071,144,267451274,0.998
1072,160,267451434,0.998
1073,146,267451580,0.998
1074,148,267451728,0.998
1075,109,267451837,0.998
1076,140,267451977,0.998
1077,156,267452133,0.998
1078,144,267452277,0.998
1079,137,267452414,0.998
1080,123,267452537,0.998
1081,153,267452690,0.998
1082,139,267452829,0.998
1083,133,267452962,0.998
1084,109,267453071,0.998
1085,142,267453213,0.998
1086,120,267453333,0.998
1087,128,267453461,0.998
1088,143,267453604,0.998
1089,118,267453722,0.998
1090,139,267453861,0.998
1091,128,267453989,0.998
1092,134,267454123,0.998
1093,112,267454235,0.998
1094,126,267454361,0.998
1095,115,267454476,0.998
1096,141,267454617,0.998
1097,104,267454721,0.998
1098,128,267454849,0.998
1099,99,267454948,0.998
1100,119,267455067,0.998
1101,103,267455170,0.998
1102,138,267455308,0.998
1103,133,267455441,0.998
1104,120,267455561,0.998
1105,111,267455672,0.998
1106,86,267455758,0.998
1107,116,267455874,0.998
1108,100,267455974,0.998
1109,119,267456093,0.998
1110,106,267456199,0.998
1111,99,267456298,0.998
1112,110,267456408,0.998
1113,122,267456530,0.998
