abundance,count,cumulative,cumulative_fraction
281,10579,593805542,0.996
282,10362,593815904,0.996
283,10244,593826148,0.996
284,10136,593836284,0.996
285,9753,593846037,0.996
286,9689,593855726,0.996
287,9538,593865264,0.996
288,9606,593874870,0.996
289,9296,593884166,0.996
290,9061,593893227,0.996
291,9068,593902295,0.996
292,8771,593911066,0.996
293,8742,593919808,0.996
294,8683,593928491,0.996
295,8433,593936924,0.996
296,8180,593945104,0.996
297,8112,593953216,0.996
298,8025,593961241,0.996
299,8056,593969297,0.996
300,7875,593977172,0.996
301,7602,593984774,0.996
302,7448,593992222,0.996
303,7316,593999538,0.996
304,6955,594006493,0.996
305,7105,594013598,0.996
306,6806,594020404,0.996
307,6724,594027128,0.996
308,6514,594033642,0.996
309,6582,594040224,0.996
310,6410,594046634,0.996
311,6289,594052923,0.996
312,6347,594059270,0.996
313,6201,594065471,0.996
314,6194,594071665,0.996
315,6018,594077683,0.996
316,6059,594083742,0.996
317,5893,594089635,0.996
318,5787,594095422,0.996
319,5841,594101263,0.996
320,5785,594107048,0.996
321,5844,594112892,0.996
322,5599,594118491,0.996
323,5622,594124113,0.996
324,5481,594129594,0.996
325,5539,594135133,0.996
326,5477,594140610,0.996
327,5265,594145875,0.996
328,5267,594151142,0.996
329,5180,594156322,0.996
330,5015,594161337,0.996
331,4995,594166332,0.996
332,4946,594171278,0.996
333,4974,594176252,0.996
334,4767,594181019,0.996
335,4752,594185771,0.996
336,4746,594190517,0.996
337,4807,594195324,0.996
338,4765,594200089,0.996
339,4718,594204807,0.996
340,4758,594209565,0.996
341,4770,594214335,0.996
342,4676,594219011,0.996
343,4806,594223817,0.996
344,4659,594228476,0.996
345,4632,594233108,0.996
346,4610,594237718,0.996
347,4649,594242367,0.996
348,4627,594246994,0.996
349,4583,594251577,0.996
350,4444,594256021,0.996
351,4524,594260545,0.996
352,4535,594265080,0.996
353,4535,594269615,0.996
354,4548,594274163,0.996
355,4560,594278723,0.996
356,4479,594283202,0.996
357,4641,594287843,0.996
358,4479,594292322,0.996
359,4479,594296801,0.996
360,4523,594301324,0.996
361,4503,594305827,0.996
362,4574,594310401,0.996
363,4402,594314803,0.996
364,4485,594319288,0.996
365,4449,594323737,0.996
366,4482,594328219,0.996
367,4451,594332670,0.996
368,4624,594337294,0.996
369,4530,594341824,0.996
370,4433,594346257,0.996
371,4361,594350618,0.996
372,4413,594355031,0.996
373,4450,594359481,0.996
374,4373,594363854,0.996
375,4408,594368262,0.996
376,4395,594372657,0.996
377,4445,594377102,0.996
378,4294,594381396,0.997
379,4295,594385691,0.997
380,4330,594390021,0.997
381,4340,594394361,0.997
382,4442,594398803,0.997
383,4397,594403200,0.997
384,4523,594407723,0.997
385,4384,594412107,0.997
386,4399,594416506,0.997
387,4400,594420906,0.997
388,4314,594425220,0.997
389,4278,594429498,0.997
390,4434,594433932,0.997
391,4431,594438363,0.997
392,4377,594442740,0.997
393,4359,594447099,0.997
394,4374,594451473,0.997
395,4437,594455910,0.997
396,4558,594460468,0.997
397,4395,594464863,0.997
398,4469,594469332,0.997
399,4461,594473793,0.997
400,4346,594478139,0.997
401,4564,594482703,0.997
402,4442,594487145,0.997
403,4501,594491646,0.997
404,4568,594496214,0.997
405,4651,594500865,0.997
406,4633,594505498,0.997
407,4673,594510171,0.997
408,4715,594514886,0.997
409,4782,594519668,0.997
410,4688,594524356,0.997
411,4720,594529076,0.997
412,4673,594533749,0.997
413,4589,594538338,0.997
414,4425,594542763,0.997
415,4527,594547290,0.997
416,4569,594551859,0.997
417,4508,594556367,0.997
418,4481,594560848,0.997
419,4624,594565472,0.997
420,4639,594570111,0.997
421,4695,594574806,0.997
422,4726,594579532,0.997
423,4625,594584157,0.997
424,4627,594588784,0.997
425,4700,594593484,0.997
426,4674,594598158,0.997
427,4553,594602711,0.997
428,4511,594607222,0.997
429,4553,594611775,0.997
430,4494,594616269,0.997
431,4471,594620740,0.997
432,4622,594625362,0.997
433,4545,594629907,0.997
434,4368,594634275,0.997
435,4398,594638673,0.997
436,4381,594643054,0.997
437,4358,594647412,0.997
438,4290,594651702,0.997
439,4241,594655943,0.997
440,4263,594660206,0.997
441,4252,594664458,0.997
442,4201,594668659,0.997
443,4152,594672811,0.997
444,4011,594676822,0.997
445,4137,594680959,0.997
446,4046,594685005,0.997
447,4023,594689028,0.997
448,4053,594693081,0.997
449,4083,594697164,0.997
450,3967,594701131,0.997
451,4068,594705199,0.997
452,3977,594709176,0.997
453,4106,594713282,0.997
454,4034,594717316,0.997
455,4012,594721328,0.997
456,3984,594725312,0.997
457,3820,594729132,0.997
458,4024,594733156,0.997
459,3852,594737008,0.997
460,3839,594740847,0.997
461,3834,594744681,0.997
462,3817,594748498,0.997
463,3725,594752223,0.997
464,3594,594755817,0.997
465,3771,594759588,0.997
466,3630,594763218,0.997
467,3560,594766778,0.997
468,3685,594770463,0.997
469,3504,594773967,0.997
470,3491,594777458,0.997
471,3423,594780881,0.997
472,3317,594784198,0.997
473,3338,594787536,0.997
474,3270,594790806,0.997
475,3297,594794103,0.997
476,3199,594797302,0.997
477,3240,594800542,0.997
478,3069,594803611,0.997
479,3094,594806705,0.997
480,2984,594809689,0.997
481,3045,594812734,0.997
482,2964,594815698,0.997
483,2972,594818670,0.997
484,2963,594821633,0.997
485,2982,594824615,0.997
486,2914,594827529,0.997
487,2869,594830398,0.997
488,2758,594833156,0.997
489,2725,594835881,0.997
490,2797,594838678,0.997
491,2766,594841444,0.997
492,2749,594844193,0.997
493,2808,594847001,0.997
494,2738,594849739,0.997
495,2773,594852512,0.997
496,2829,594855341,0.997
497,2786,594858127,0.997
498,2774,594860901,0.997
499,2738,594863639,0.997
500,2702,594866341,0.997
501,2726,594869067,0.997
502,2660,594871727,0.997
503,2740,594874467,0.997
504,2733,594877200,0.997
505,2779,594879979,0.997
506,2661,594882640,0.997
507,2694,594885334,0.997
508,2692,594888026,0.997
509,2684,594890710,0.997
510,2666,594893376,0.997
511,2577,594895953,0.997
512,2647,594898600,0.997
513,2622,594901222,0.997
514,2689,594903911,0.997
515,2609,594906520,0.997
516,2678,594909198,0.997
517,2584,594911782,0.997
518,2575,594914357,0.997
519,2582,594916939,0.997
520,2620,594919559,0.997
521,2529,594922088,0.997
522,2455,594924543,0.997
523,2496,594927039,0.997
524,2531,594929570,0.997
525,2484,594932054,0.997
526,2458,594934512,0.997
527,2530,594937042,0.997
528,2427,594939469,0.997
529,2473,594941942,0.997
530,2470,594944412,0.997
531,2515,594946927,0.997
532,2457,594949384,0.997
533,2547,594951931,0.997
534,2528,594954459,0.997
535,2449,594956908,0.997
536,2531,594959439,0.997
537,2548,594961987,0.997
538,2503,594964490,0.997
539,2504,594966994,0.997
540,2640,594969634,0.997
541,2506,594972140,0.997
542,2537,594974677,0.997
543,2549,594977226,0.998
544,2534,594979760,0.998
545,2499,594982259,0.998
546,2533,594984792,0.998
547,2440,594987232,0.998
548,2391,594989623,0.998
549,2535,594992158,0.998
550,2522,594994680,0.998
551,2517,594997197,0.998
552,2437,594999634,0.998
553,2524,595002158,0.998
554,2511,595004669,0.998
555,2526,595007195,0.998
556,2512,595009707,0.998
557,2451,595012158,0.998
558,2489,595014647,0.998
559,2519,595017166,0.998
560,2407,595019573,0.998
561,2512,595022085,0.998
562,2448,595024533,0.998
563,2413,595026946,0.998
564,2399,595029345,0.998
565,2343,595031688,0.998
566,2392,595034080,0.998
567,2369,595036449,0.998
568,2392,595038841,0.998
569,2429,595041270,0.998
570,2421,595043691,0.998
571,2510,595046201,0.998
572,2538,595048739,0.998
573,2481,595051220,0.998
574,2402,595053622,0.998
575,2460,595056082,0.998
576,2383,595058465,0.998
577,2437,595060902,0.998
578,2419,595063321,0.998
579,2349,595065670,0.998
580,2342,595068012,0.998
581,2371,595070383,0.998
582,2429,595072812,0.998
583,2345,595075157,0.998
584,2291,595077448,0.998
585,2423,595079871,0.998
586,2348,595082219,0.998
587,2336,595084555,0.998
588,2267,595086822,0.998
589,2456,595089278,0.998
590,2236,595091514,0.998
591,2260,595093774,0.998
592,2286,595096060,0.998
593,2242,595098302,0.998
594,2254,595100556,0.998
595,2283,595102839,0.998
596,2241,595105080,0.998
597,2235,595107315,0.998
598,2204,595109519,0.998
599,2170,595111689,0.998
600,2265,595113954,0.998
601,2201,595116155,0.998
602,2126,595118281,0.998
603,2087,595120368,0.998
604,2126,595122494,0.998
605,2089,595124583,0.998
606,2103,595126686,0.998
607,2040,595128726,0.998
608,2049,595130775,0.998
609,2031,595132806,0.998
610,2127,595134933,0.998
611,1994,595136927,0.998
612,2019,595138946,0.998
613,1910,595140856,0.998
614,2102,595142958,0.998
615,1955,595144913,0.998
616,1943,595146856,0.998
617,1905,595148761,0.998
618,1827,595150588,0.998
619,1834,595152422,0.998
620,1802,595154224,0.998
621,1810,595156034,0.998
622,1750,595157784,0.998
623,1774,595159558,0.998
624,1829,595161387,0.998
625,1747,595163134,0.998
626,1767,595164901,0.998
627,1746,595166647,0.998
628,1750,595168397,0.998
629,1628,595170025,0.998
630,1748,595171773,0.998
631,1693,595173466,0.998
632,1703,595175169,0.998
633,1650,595176819,0.998
634,1716,595178535,0.998
635,1619,595180154,0.998
636,1640,595181794,0.998
637,1618,595183412,0.998
638,1632,595185044,0.998
639,1674,595186718,0.998
640,1643,595188361,0.998
641,1586,595189947,0.998
642,1620,595191567,0.998
643,1618,595193185,0.998
644,1575,595194760,0.998
645,1613,595196373,0.998
646,1649,595198022,0.998
647,1572,595199594,0.998
648,1446,595201040,0.998
649,1532,595202572,0.998
650,1630,595204202,0.998
651,1528,595205730,0.998
652,1527,595207257,0.998
653,1481,595208738,0.998
654,1515,595210253,0.998
655,1481,595211734,0.998
656,1514,595213248,0.998
657,1552,595214800,0.998
658,1499,595216299,0.998
659,1572,595217871,0.998
660,1523,595219394,0.998
661,1546,595220940,0.998
662,1579,595222519,0.998
663,1523,595224042,0.998
664,1517,595225559,0.998
665,1458,595227017,0.998
666,1421,595228438,0.998
667,1463,595229901,0.998
668,1442,595231343,0.998
669,1443,595232786,0.998
670,1358,595234144,0.998
671,1365,595235509,0.998
672,1366,595236875,0.998
673,1357,595238232,0.998
674,1276,595239508,0.998
675,1354,595240862,0.998
676,1358,595242220,0.998
677,1290,595243510,0.998
678,1230,595244740,0.998
679,1297,595246037,0.998
680,1270,595247307,0.998
681,1260,595248567,0.998
682,1288,595249855,0.998
683,1228,595251083,0.998
684,1257,595252340,0.998
685,1190,595253530,0.998
686,1230,595254760,0.998
687,1238,595255998,0.998
688,1227,595257225,0.998
689,1190,595258415,0.998
690,1231,595259646,0.998
691,1174,595260820,0.998
692,1232,595262052,0.998
693,1214,595263266,0.998
694,1243,595264509,0.998
695,1165,595265674,0.998
696,1106,595266780,0.998
697,1169,595267949,0.998
698,1182,595269131,0.998
699,1182,595270313,0.998
700,1093,595271406,0.998
701,1135,595272541,0.998
702,1205,595273746,0.998
703,1125,595274871,0.998
704,1146,595276017,0.998
705,1114,595277131,0.998
706,1036,595278167,0.998
707,1084,595279251,0.998
708,1086,595280337,0.998
709,1116,595281453,0.998
710,1063,595282516,0.998
711,1010,595283526,0.998
712,1025,595284551,0.998
713,965,595285516,0.998
714,966,595286482,0.998
715,971,595287453,0.998
716,1017,595288470,0.998
717,963,595289433,0.998
718,957,595290390,0.998
719,891,595291281,0.998
720,931,595292212,0.998
721,977,595293189,0.998
722,910,595294099,0.998
723,896,595294995,0.998
724,894,595295889,0.998
725,858,595296747,0.998
726,885,595297632,0.998
727,815,595298447,0.998
728,786,595299233,0.998
729,848,595300081,0.998
730,819,595300900,0.998
731,809,595301709,0.998
732,797,595302506,0.998
733,789,595303295,0.998
734,731,595304026,0.998
735,738,595304764,0.998
736,797,595305561,0.998
737,772,595306333,0.998
738,738,595307071,0.998
739,752,595307823,0.998
740,774,595308597,0.998
741,756,595309353,0.998
742,784,595310137,0.998
743,779,595310916,0.998
744,752,595311668,0.998
745,716,595312384,0.998
746,749,595313133,0.998
747,696,595313829,0.998
748,697,595314526,0.998
749,710,595315236,0.998
750,686,595315922,0.998
751,675,595316597,0.998
752,674,595317271,0.998
753,705,595317976,0.998
754,669,595318645,0.998
755,641,595319286,0.998
756,724,595320010,0.998
757,609,595320619,0.998
758,666,595321285,0.998
759,613,595321898,0.998
760,646,595322544,0.998
761,699,595323243,0.998
762,638,595323881,0.998
763,654,595324535,0.998
764,629,595325164,0.998
765,668,595325832,0.998
766,586,595326418,0.998
767,574,595326992,0.998
768,598,595327590,0.998
769,540,595328130,0.998
770,548,595328678,0.998
771,572,595329250,0.998
772,522,595329772,0.998
773,530,595330302,0.998
774,558,595330860,0.998
775,489,595331349,0.998
776,548,595331897,0.998
777,523,595332420,0.998
778,585,595333005,0.998
779,531,595333536,0.998
780,511,595334047,0.998
781,518,595334565,0.998
782,504,595335069,0.998
783,522,595335591,0.998
784,536,595336127,0.998
785,503,595336630,0.998
786,524,595337154,0.998
787,481,595337635,0.998
788,508,595338143,0.998
789,523,595338666,0.998
790,511,595339177,0.998
791,520,595339697,0.998
792,490,595340187,0.998
793,514,595340701,0.998
794,521,595341222,0.998
795,497,595341719,0.998
796,539,595342258,0.998
797,479,595342737,0.998
798,530,595343267,0.998
799,467,595343734,0.998
800,486,595344220,0.998
801,511,595344731,0.998
802,490,595345221,0.998
803,507,595345728,0.998
804,533,595346261,0.998
805,486,595346747,0.998
806,471,595347218,0.998
807,478,595347696,0.998
808,479,595348175,0.998
809,470,595348645,0.998
810,469,595349114,0.998
811,461,595349575,0.998
812,471,595350046,0.998
813,473,595350519,0.998
814,449,595350968,0.998
815,450,595351418,0.998
816,446,595351864,0.998
817,396,595352260,0.998
818,452,595352712,0.998
819,406,595353118,0.998
820,403,595353521,0.998
821,445,595353966,0.998
822,425,595354391,0.998
823,426,595354817,0.998
824,451,595355268,0.998
825,401,595355669,0.998
826,407,595356076,0.998
827,409,595356485,0.998
828,457,595356942,0.998
829,400,595357342,0.998
830,391,595357733,0.998
831,362,595358095,0.998
832,395,595358490,0.998
833,338,595358828,0.998
834,384,595359212,0.998
835,325,595359537,0.998
836,388,595359925,0.998
837,369,595360294,0.998
838,347,595360641,0.998
839,335,595360976,0.998
840,358,595361334,0.998
841,351,595361685,0.998
842,367,595362052,0.998
843,387,595362439,0.998
844,363,595362802,0.998
845,365,595363167,0.998
846,358,595363525,0.998
847,387,595363912,0.998
848,371,595364283,0.998
849,378,595364661,0.998
850,332,595364993,0.998
851,355,595365348,0.998
852,350,595365698,0.998
853,365,595366063,0.998
854,344,595366407,0.998
855,329,595366736,0.998
856,292,595367028,0.998
857,302,595367330,0.998
858,320,595367650,0.998
859,331,595367981,0.998
860,340,595368321,0.998
861,303,595368624,0.998
862,343,595368967,0.998
863,340,595369307,0.998
864,341,595369648,0.998
865,282,595369930,0.998
866,316,595370246,0.998
867,313,595370559,0.998
868,308,595370867,0.998
869,321,595371188,0.998
870,326,595371514,0.998
871,328,595371842,0.998
872,323,595372165,0.998
873,295,595372460,0.998
874,330,595372790,0.998
875,311,595373101,0.998
876,328,595373429,0.998
877,314,595373743,0.998
878,315,595374058,0.998
879,309,595374367,0.998
880,347,595374714,0.998
881,344,595375058,0.998
882,347,595375405,0.998
883,361,595375766,0.998
884,332,595376098,0.998
885,305,595376403,0.998
886,325,595376728,0.998
887,326,595377054,0.998
888,331,595377385,0.998
889,338,595377723,0.998
890,332,595378055,0.998
891,289,595378344,0.998
892,318,595378662,0.998
893,288,595378950,0.998
894,328,595379278,0.998
895,316,595379594,0.998
896,271,595379865,0.998
897,326,595380191,0.998
898,279,595380470,0.998
899,311,595380781,0.998
900,274,595381055,0.998
901,288,595381343,0.998
902,285,595381628,0.998
903,282,595381910,0.998
904,307,595382217,0.998
905,276,595382493,0.998
906,293,595382786,0.998
907,298,595383084,0.998
908,311,595383395,0.998
909,303,595383698,0.998
910,275,595383973,0.998
911,274,595384247,0.998
912,306,595384553,0.998
913,288,595384841,0.998
914,290,595385131,0.998
915,318,595385449,0.998
916,341,595385790,0.998
917,302,595386092,0.998
918,315,595386407,0.998
919,288,595386695,0.998
920,295,595386990,0.998
921,305,595387295,0.998
922,307,595387602,0.998
923,301,595387903,0.998
924,291,595388194,0.998
925,295,595388489,0.998
926,299,595388788,0.998
927,278,595389066,0.998
928,285,595389351,0.998
929,279,595389630,0.998
930,323,595389953,0.998
931,271,595390224,0.998
932,297,595390521,0.998
933,280,595390801,0.998
934,279,595391080,0.998
935,270,595391350,0.998
936,252,595391602,0.998
937,268,595391870,0.998
938,265,595392135,0.998
939,253,595392388,0.998
940,269,595392657,0.998
941,283,595392940,0.998
942,265,595393205,0.998
943,211,595393416,0.998
944,280,595393696,0.998
945,225,595393921,0.998
946,236,595394157,0.998
947,240,595394397,0.998
948,236,595394633,0.998
949,231,595394864,0.998
950,243,595395107,0.998
951,261,595395368,0.998
952,237,595395605,0.998
953,226,595395831,0.998
954,237,595396068,0.998
955,217,595396285,0.998
956,240,595396525,0.998
957,249,595396774,0.998
958,232,595397006,0.998
959,246,595397252,0.998
960,266,595397518,0.998
961,233,595397751,0.998
962,233,595397984,0.998
963,234,595398218,0.998
964,254,595398472,0.998
965,230,595398702,0.998
966,223,595398925,0.998
967,225,595399150,0.998
968,218,595399368,0.998
969,252,595399620,0.998
970,230,595399850,0.998
971,274,595400124,0.998
972,261,595400385,0.998
973,244,595400629,0.998
974,242,595400871,0.998
975,216,595401087,0.998
976,224,595401311,0.998
977,224,595401535,0.998
978,251,595401786,0.998
979,267,595402053,0.998
980,255,595402308,0.998
981,278,595402586,0.998
982,270,595402856,0.998
983,297,595403153,0.998
984,269,595403422,0.998
985,311,595403733,0.998
986,334,595404067,0.998
987,289,595404356,0.998
988,269,595404625,0.998
989,281,595404906,0.998
990,314,595405220,0.998
991,290,595405510,0.998
992,282,595405792,0.998
993,296,595406088,0.998
994,305,595406393,0.998
995,307,595406700,0.998
996,328,595407028,0.998
997,307,595407335,0.998
998,344,595407679,0.998
999,318,595407997,0.998
1000,343,595408340,0.998
1001,343,595408683,0.998
1002,356,595409039,0.998
1003,298,595409337,0.998
1004,336,595409673,0.998
1005,363,595410036,0.998
1006,365,595410401,0.998
1007,393,595410794,0.998
1008,363,595411157,0.998
1009,416,595411573,0.998
1010,429,595412002,0.998
1011,408,595412410,0.998
1012,434,595412844,0.998
1013,417,595413261,0.998
1014,425,595413686,0.998
1015,453,595414139,0.998
1016,435,595414574,0.998
1017,448,595415022,0.998
1018,439,595415461,0.998
1019,436,595415897,0.998
1020,471,595416368,0.998
1021,464,595416832,0.998
1022,476,595417308,0.998
1023,466,595417774,0.998
1024,466,595418240,0.998
1025,511,595418751,0.998
1026,519,595419270,0.998
1027,502,595419772,0.998
1028,532,595420304,0.998
1029,486,595420790,0.998
1030,535,595421325,0.998
1031,546,595421871,0.998
1032,530,595422401,0.998
1033,524,595422925,0.998
1034,605,595423530,0.998
1035,583,595424113,0.998
1036,579,595424692,0.998
1037,589,595425281,0.998
1038,586,595425867,0.998
1039,608,595426475,0.998
1040,568,595427043,0.998
1041,600,595427643,0.998
1042,626,595428269,0.998
1043,599,595428868,0.998
1044,679,595429547,0.998
1045,615,595430162,0.998
1046,637,595430799,0.998
1047,658,595431457,0.998
1048,701,595432158,0.998
1049,721,595432879,0.998
1050,690,595433569,0.998
1051,694,595434263,0.998
1052,693,595434956,0.998
1053,728,595435684,0.998
1054,697,595436381,0.998
1055,680,595437061,0.998
1056,679,595437740,0.998
1057,724,595438464,0.998
1058,709,595439173,0.998
1059,713,595439886,0.998
1060,719,595440605,0.998
1061,694,595441299,0.998
1062,702,595442001,0.998
1063,667,595442668,0.998
1064,728,595443396,0.998
1065,742,595444138,0.998
1066,730,595444868,0.998
1067,724,595445592,0.998
1068,725,595446317,0.998
1069,764,595447081,0.998
1070,804,595447885,0.998
1071,791,595448676,0.998
1072,800,595449476,0.998
1073,791,595450267,0.998
1074,786,595451053,0.998
1075,882,595451935,0.998
1076,756,595452691,0.998
1077,816,595453507,0.998
1078,846,595454353,0.998
1079,802,595455155,0.998
1080,793,595455948,0.998
1081,771,595456719,0.998
1082,791,595457510,0.998
1083,857,595458367,0.998
1084,845,595459212,0.998
1085,813,595460025,0.998
1086,818,595460843,0.998
1087,821,595461664,0.998
1088,794,595462458,0.998
1089,869,595463327,0.998
1090,803,595464130,0.998
1091,832,595464962,0.998
1092,841,595465803,0.998
1093,869,595466672,0.998
