abundance,count,cumulative,cumulative_fraction
101,57816,625513407,0.988
102,54102,625567509,0.988
103,51108,625618617,0.989
104,47717,625666334,0.989
105,44657,625710991,0.989
106,42645,625753636,0.989
107,41027,625794663,0.989
108,38827,625833490,0.989
109,37341,625870831,0.989
110,35592,625906423,0.989
111,34742,625941165,0.989
112,33348,625974513,0.989
113,32510,626007023,0.989
114,31559,626038582,0.989
115,30727,626069309,0.989
116,30531,626099840,0.989
117,30144,626129984,0.989
118,29446,626159430,0.989
119,29120,626188550,0.989
120,28368,626216918,0.99
121,28491,626245409,0.99
122,27912,626273321,0.99
123,28206,626301527,0.99
124,27773,626329300,0.99
125,28023,626357323,0.99
126,28024,626385347,0.99
127,27985,626413332,0.99
128,27643,626440975,0.99
129,27753,626468728,0.99
130,27476,626496204,0.99
131,27486,626523690,0.99
132,27464,626551154,0.99
133,27398,626578552,0.99
134,27472,626606024,0.99
135,27502,626633526,0.99
136,27602,626661128,0.99
137,27552,626688680,0.99
138,27476,626716156,0.99
139,28114,626744270,0.99
140,28384,626772654,0.99
141,28284,626800938,0.99
142,28708,626829646,0.99
143,28665,626858311,0.991
144,29275,626887586,0.991
145,29580,626917166,0.991
146,29753,626946919,0.991
147,29995,626976914,0.991
148,30191,627007105,0.991
149,30089,627037194,0.991
150,30443,627067637,0.991
151,30239,627097876,0.991
152,30381,627128257,0.991
153,30482,627158739,0.991
154,30381,627189120,0.991
155,30409,627219529,0.991
156,30201,627249730,0.991
157,30379,627280109,0.991
158,30111,627310220,0.991
159,30601,627340821,0.991
160,30176,627370997,0.991
161,30546,627401543,0.991
162,30444,627431987,0.991
163,30631,627462618,0.991
164,30256,627492874,0.992
165,30027,627522901,0.992
166,30038,627552939,0.992
167,29760,627582699,0.992
168,30204,627612903,0.992
169,29872,627642775,0.992
170,29508,627672283,0.992
171,29424,627701707,0.992
172,29218,627730925,0.992
173,29048,627759973,0.992
174,29296,627789269,0.992
175,29106,627818375,0.992
176,28780,627847155,0.992
177,28820,627875975,0.992
178,28662,627904637,0.992
179,28425,627933062,0.992
180,28033,627961095,0.992
181,27638,627988733,0.992
182,27929,628016662,0.992
183,27841,628044503,0.992
184,27680,628072183,0.992
185,27809,628099992,0.992
186,27863,628127855,0.993
187,27507,628155362,0.993
188,27659,628183021,0.993
189,27229,628210250,0.993
190,27252,628237502,0.993
191,26859,628264361,0.993
192,27072,628291433,0.993
193,26830,628318263,0.993
194,26907,628345170,0.993
195,26682,628371852,0.993
196,26738,628398590,0.993
197,26478,628425068,0.993
198,26139,628451207,0.993
199,26348,628477555,0.993
200,26585,628504140,0.993
201,26251,628530391,0.993
202,26226,628556617,0.993
203,25770,628582387,0.993
204,26200,628608587,0.993
205,26008,628634595,0.993
206,26219,628660814,0.993
207,26420,628687234,0.993
208,26091,628713325,0.993
209,26524,628739849,0.994
210,26347,628766196,0.994
211,26199,628792395,0.994
212,25890,628818285,0.994
213,26081,628844366,0.994
214,25943,628870309,0.994
215,25955,628896264,0.994
216,26273,628922537,0.994
217,26138,628948675,0.994
218,26220,628974895,0.994
219,25736,629000631,0.994
220,25748,629026379,0.994
221,25569,629051948,0.994
222,25374,629077322,0.994
223,25592,629102914,0.994
224,25210,629128124,0.994
225,25290,629153414,0.994
226,25357,629178771,0.994
227,25228,629203999,0.994
228,25377,629229376,0.994
229,25277,629254653,0.994
230,25225,629279878,0.994
231,25131,629305009,0.994
232,24948,629329957,0.994
233,24658,629354615,0.994
234,24653,629379268,0.995
235,24482,629403750,0.995
236,24488,629428238,0.995
237,24349,629452587,0.995
238,23708,629476295,0.995
239,23749,629500044,0.995
240,23356,629523400,0.995
241,23143,629546543,0.995
242,22883,629569426,0.995
243,22577,629592003,0.995
244,22492,629614495,0.995
245,22377,629636872,0.995
246,22098,629658970,0.995
247,22274,629681244,0.995
248,21643,629702887,0.995
249,21575,629724462,0.995
250,21669,629746131,0.995
251,21231,629767362,0.995
252,20951,629788313,0.995
253,20601,629808914,0.995
254,20405,629829319,0.995
255,19994,629849313,0.995
256,19879,629869192,0.995
257,19247,629888439,0.995
258,19042,629907481,0.995
259,19084,629926565,0.995
260,18810,629945375,0.995
261,18641,629964016,0.995
262,18307,629982323,0.995
263,17956,630000279,0.995
264,17588,630017867,0.996
265,17512,630035379,0.996
266,16854,630052233,0.996
267,16904,630069137,0.996
268,16829,630085966,0.996
269,16608,630102574,0.996
270,16323,630118897,0.996
271,15860,630134757,0.996
272,15834,630150591,0.996
273,15519,630166110,0.996
274,15463,630181573,0.996
275,15425,630196998,0.996
276,15023,630212021,0.996
277,14690,630226711,0.996
278,14222,630240933,0.996
279,14015,630254948,0.996
280,13794,630268742,0.996
281,13430,630282172,0.996
282,13270,630295442,0.996
283,13173,630308615,0.996
284,12706,630321321,0.996
285,12561,630333882,0.996
286,12329,630346211,0.996
287,12128,630358339,0.996
288,12024,630370363,0.996
289,11786,630382149,0.996
290,11564,630393713,0.996
291,11156,630404869,0.996
292,11133,630416002,0.996
293,10758,630426760,0.996
294,10653,630437413,0.996
295,10416,630447829,0.996
296,10236,630458065,0.996
297,10077,630468142,0.996
298,9795,630477937,0.996
299,9657,630487594,0.996
300,9416,630497010,0.996
301,9274,630506284,0.996
302,9010,630515294,0.996
303,8907,630524201,0.996
304,8834,630533035,0.996
305,8612,630541647,0.996
306,8456,630550103,0.996
307,8261,630558364,0.996
308,8058,630566422,0.996
309,8059,630574481,0.996
310,8072,630582553,0.996
311,7722,630590275,0.996
312,7587,630597862,0.996
313,7380,630605242,0.996
314,7289,630612531,0.996
315,6992,630619523,0.996
316,6905,630626428,0.996
317,6817,630633245,0.996
318,6847,630640092,0.997
319,6623,630646715,0.997
320,6673,630653388,0.997
321,6476,630659864,0.997
322,6335,630666199,0.997
323,6083,630672282,0.997
324,6156,630678438,0.997
325,5889,630684327,0.997
326,5896,630690223,0.997
327,5806,630696029,0.997
328,5517,630701546,0.997
329,5499,630707045,0.997
330,5464,630712509,0.997
331,5268,630717777,0.997
332,5269,630723046,0.997
333,5185,630728231,0.997
334,5301,630733532,0.997
335,5177,630738709,0.997
336,5256,630743965,0.997
337,5064,630749029,0.997
338,5126,630754155,0.997
339,4955,630759110,0.997
340,4872,630763982,0.997
341,4727,630768709,0.997
342,4755,630773464,0.997
343,4670,630778134,0.997
344,4673,630782807,0.997
345,4601,630787408,0.997
346,4569,630791977,0.997
347,4552,630796529,0.997
348,4598,630801127,0.997
349,4568,630805695,0.997
350,4492,630810187,0.997
351,4363,630814550,0.997
352,4318,630818868,0.997
353,4286,630823154,0.997
354,4220,630827374,0.997
355,4223,630831597,0.997
356,4101,630835698,0.997
357,4212,630839910,0.997
358,4146,630844056,0.997
359,4170,630848226,0.997
360,4209,630852435,0.997
361,4261,630856696,0.997
362,4139,630860835,0.997
363,4063,630864898,0.997
364,4122,630869020,0.997
365,4162,630873182,0.997
366,4192,630877374,0.997
367,4133,630881507,0.997
368,4098,630885605,0.997
369,4157,630889762,0.997
370,4131,630893893,0.997
371,4163,630898056,0.997
372,4291,630902347,0.997
373,4319,630906666,0.997
374,4492,630911158,0.997
375,4491,630915649,0.997
376,4485,630920134,0.997
377,4448,630924582,0.997
378,4500,630929082,0.997
379,4430,630933512,0.997
380,4484,630937996,0.997
381,4518,630942514,0.997
382,4629,630947143,0.997
383,4655,630951798,0.997
384,4645,630956443,0.997
385,4672,630961115,0.997
386,4619,630965734,0.997
387,4645,630970379,0.997
388,4632,630975011,0.997
389,4626,630979637,0.997
390,4706,630984343,0.997
391,4559,630988902,0.997
392,4768,630993670,0.997
393,4557,630998227,0.997
394,4639,631002866,0.997
395,4389,631007255,0.997
396,4404,631011659,0.997
397,4459,631016118,0.997
398,4675,631020793,0.997
399,4629,631025422,0.997
400,4635,631030057,0.997
401,4676,631034733,0.997
402,4730,631039463,0.997
403,4688,631044151,0.997
404,4641,631048792,0.997
405,4724,631053516,0.997
406,4746,631058262,0.997
407,4706,631062968,0.997
408,4693,631067661,0.997
409,4685,631072346,0.997
410,4744,631077090,0.997
411,4591,631081681,0.997
412,4616,631086297,0.997
413,4589,631090886,0.997
414,4667,631095553,0.997
415,4503,631100056,0.997
416,4644,631104700,0.997
417,4600,631109300,0.997
418,4664,631113964,0.997
419,4533,631118497,0.997
420,4455,631122952,0.997
421,4514,631127466,0.997
422,4520,631131986,0.997
423,4544,631136530,0.997
424,4544,631141074,0.997
425,4542,631145616,0.997
426,4515,631150131,0.997
427,4485,631154616,0.997
428,4303,631158919,0.997
429,4556,631163475,0.997
430,4381,631167856,0.997
431,4324,631172180,0.997
432,4397,631176577,0.997
433,4287,631180864,0.997
434,4266,631185130,0.997
435,4258,631189388,0.997
436,4222,631193610,0.997
437,4180,631197790,0.997
438,4229,631202019,0.997
439,4098,631206117,0.997
440,4047,631210164,0.997
441,4083,631214247,0.997
442,4202,631218449,0.997
443,4176,631222625,0.997
444,4085,631226710,0.997
445,4186,631230896,0.997
446,3990,631234886,0.997
447,3912,631238798,0.997
448,3960,631242758,0.997
449,3936,631246694,0.997
450,3947,631250641,0.997
451,3903,631254544,0.997
452,3835,631258379,0.997
453,3876,631262255,0.997
454,3877,631266132,0.997
455,3866,631269998,0.998
456,3764,631273762,0.998
457,3732,631277494,0.998
458,3620,631281114,0.998
459,3720,631284834,0.998
460,3728,631288562,0.998
461,3676,631292238,0.998
462,3602,631295840,0.998
463,3476,631299316,0.998
464,3442,631302758,0.998
465,3558,631306316,0.998
466,3408,631309724,0.998
467,3412,631313136,0.998
468,3475,631316611,0.998
469,3419,631320030,0.998
470,3341,631323371,0.998
471,3415,631326786,0.998
472,3300,631330086,0.998
473,3303,631333389,0.998
474,3230,631336619,0.998
475,3276,631339895,0.998
476,3180,631343075,0.998
477,3228,631346303,0.998
478,3243,631349546,0.998
479,3229,631352775,0.998
480,3263,631356038,0.998
481,3230,631359268,0.998
482,3204,631362472,0.998
483,3110,631365582,0.998
484,3115,631368697,0.998
485,3020,631371717,0.998
486,3057,631374774,0.998
487,3116,631377890,0.998
488,2983,631380873,0.998
489,3012,631383885,0.998
490,2987,631386872,0.998
491,2982,631389854,0.998
492,2942,631392796,0.998
493,3039,631395835,0.998
494,2963,631398798,0.998
495,2854,631401652,0.998
496,2789,631404441,0.998
497,2760,631407201,0.998
498,2727,631409928,0.998
499,2722,631412650,0.998
500,2647,631415297,0.998
501,2633,631417930,0.998
502,2571,631420501,0.998
503,2485,631422986,0.998
504,2579,631425565,0.998
505,2550,631428115,0.998
506,2592,631430707,0.998
507,2490,631433197,0.998
508,2608,631435805,0.998
509,2470,631438275,0.998
510,2560,631440835,0.998
511,2472,631443307,0.998
512,2452,631445759,0.998
513,2485,631448244,0.998
514,2339,631450583,0.998
515,2374,631452957,0.998
516,2336,631455293,0.998
517,2330,631457623,0.998
518,2258,631459881,0.998
519,2300,631462181,0.998
520,2217,631464398,0.998
521,2167,631466565,0.998
522,2246,631468811,0.998
523,2205,631471016,0.998
524,2200,631473216,0.998
525,2228,631475444,0.998
526,2159,631477603,0.998
527,2137,631479740,0.998
528,2128,631481868,0.998
529,2197,631484065,0.998
530,2257,631486322,0.998
531,2099,631488421,0.998
532,2176,631490597,0.998
533,2113,631492710,0.998
534,2078,631494788,0.998
535,2118,631496906,0.998
536,2116,631499022,0.998
537,2139,631501161,0.998
538,2076,631503237,0.998
539,2081,631505318,0.998
540,2138,631507456,0.998
541,2058,631509514,0.998
542,2022,631511536,0.998
543,2020,631513556,0.998
544,2067,631515623,0.998
545,1962,631517585,0.998
546,1858,631519443,0.998
547,1959,631521402,0.998
548,1862,631523264,0.998
549,1859,631525123,0.998
550,1800,631526923,0.998
551,1825,631528748,0.998
552,1888,631530636,0.998
553,1854,631532490,0.998
554,1835,631534325,0.998
555,1814,631536139,0.998
556,1873,631538012,0.998
557,1751,631539763,0.998
558,1694,631541457,0.998
559,1823,631543280,0.998
560,1684,631544964,0.998
561,1712,631546676,0.998
562,1705,631548381,0.998
563,1750,631550131,0.998
564,1740,631551871,0.998
565,1714,631553585,0.998
566,1684,631555269,0.998
567,1675,631556944,0.998
568,1641,631558585,0.998
569,1668,631560253,0.998
570,1740,631561993,0.998
571,1560,631563553,0.998
572,1647,631565200,0.998
573,1675,631566875,0.998
574,1638,631568513,0.998
575,1667,631570180,0.998
576,1748,631571928,0.998
577,1647,631573575,0.998
578,1630,631575205,0.998
579,1561,631576766,0.998
580,1595,631578361,0.998
581,1565,631579926,0.998
582,1515,631581441,0.998
583,1582,631583023,0.998
584,1553,631584576,0.998
585,1538,631586114,0.998
586,1554,631587668,0.998
587,1578,631589246,0.998
588,1534,631590780,0.998
589,1539,631592319,0.998
590,1584,631593903,0.998
591,1526,631595429,0.998
592,1474,631596903,0.998
593,1511,631598414,0.998
594,1488,631599902,0.998
595,1485,631601387,0.998
596,1417,631602804,0.998
597,1382,631604186,0.998
598,1413,631605599,0.998
599,1385,631606984,0.998
600,1379,631608363,0.998
601,1384,631609747,0.998
602,1383,631611130,0.998
603,1339,631612469,0.998
604,1292,631613761,0.998
605,1332,631615093,0.998
606,1297,631616390,0.998
607,1286,631617676,0.998
608,1233,631618909,0.998
609,1309,631620218,0.998
610,1243,631621461,0.998
611,1232,631622693,0.998
612,1234,631623927,0.998
613,1246,631625173,0.998
614,1167,631626340,0.998
615,1205,631627545,0.998
616,1156,631628701,0.998
617,1193,631629894,0.998
618,1154,631631048,0.998
619,1165,631632213,0.998
620,1084,631633297,0.998
621,1117,631634414,0.998
622,1072,631635486,0.998
623,1062,631636548,0.998
624,1045,631637593,0.998
625,1064,631638657,0.998
626,1117,631639774,0.998
627,1052,631640826,0.998
628,1017,631641843,0.998
629,1000,631642843,0.998
630,985,631643828,0.998
631,935,631644763,0.998
632,927,631645690,0.998
633,989,631646679,0.998
634,994,631647673,0.998
635,1011,631648684,0.998
636,889,631649573,0.998
637,992,631650565,0.998
638,932,631651497,0.998
639,854,631652351,0.998
640,942,631653293,0.998
641,890,631654183,0.998
642,895,631655078,0.998
643,917,631655995,0.998
644,841,631656836,0.998
645,947,631657783,0.998
646,949,631658732,0.998
647,892,631659624,0.998
648,880,631660504,0.998
649,849,631661353,0.998
650,841,631662194,0.998
651,902,631663096,0.998
652,831,631663927,0.998
653,860,631664787,0.998
654,885,631665672,0.998
655,832,631666504,0.998
656,789,631667293,0.998
657,828,631668121,0.998
658,784,631668905,0.998
659,827,631669732,0.998
660,718,631670450,0.998
661,680,631671130,0.998
662,757,631671887,0.998
663,748,631672635,0.998
664,751,631673386,0.998
665,727,631674113,0.998
666,796,631674909,0.998
667,793,631675702,0.998
668,742,631676444,0.998
669,742,631677186,0.998
670,793,631677979,0.998
671,718,631678697,0.998
672,758,631679455,0.998
673,750,631680205,0.998
674,779,631680984,0.998
675,753,631681737,0.998
676,753,631682490,0.998
677,716,631683206,0.998
678,747,631683953,0.998
679,760,631684713,0.998
680,725,631685438,0.998
681,740,631686178,0.998
682,659,631686837,0.998
683,745,631687582,0.998
684,716,631688298,0.998
685,760,631689058,0.998
686,715,631689773,0.998
687,710,631690483,0.998
688,696,631691179,0.998
689,679,631691858,0.998
690,765,631692623,0.998
691,688,631693311,0.998
692,655,631693966,0.998
693,726,631694692,0.998
694,723,631695415,0.998
695,699,631696114,0.998
696,718,631696832,0.998
697,730,631697562,0.998
698,727,631698289,0.998
699,737,631699026,0.998
700,741,631699767,0.998
701,756,631700523,0.998
702,716,631701239,0.998
703,743,631701982,0.998
704,687,631702669,0.998
705,695,631703364,0.998
706,670,631704034,0.998
707,625,631704659,0.998
708,656,631705315,0.998
709,680,631705995,0.998
710,648,631706643,0.998
711,696,631707339,0.998
712,654,631707993,0.998
713,582,631708575,0.998
714,603,631709178,0.998
715,623,631709801,0.998
716,568,631710369,0.998
717,562,631710931,0.998
718,585,631711516,0.998
719,599,631712115,0.998
720,578,631712693,0.998
721,540,631713233,0.998
722,602,631713835,0.998
723,589,631714424,0.998
724,550,631714974,0.998
725,568,631715542,0.998
726,576,631716118,0.998
727,534,631716652,0.998
728,507,631717159,0.998
729,576,631717735,0.998
730,538,631718273,0.998
731,507,631718780,0.998
732,542,631719322,0.998
733,513,631719835,0.998
734,535,631720370,0.998
735,526,631720896,0.998
736,485,631721381,0.998
737,541,631721922,0.998
738,518,631722440,0.998
739,465,631722905,0.998
740,516,631723421,0.998
741,491,631723912,0.998
742,522,631724434,0.998
743,490,631724924,0.998
744,506,631725430,0.998
745,480,631725910,0.998
746,502,631726412,0.998
747,514,631726926,0.998
748,496,631727422,0.998
749,457,631727879,0.998
750,450,631728329,0.998
751,476,631728805,0.998
752,481,631729286,0.998
753,490,631729776,0.998
754,474,631730250,0.998
755,479,631730729,0.998
756,446,631731175,0.998
757,489,631731664,0.998
758,452,631732116,0.998
759,476,631732592,0.998
760,497,631733089,0.998
761,452,631733541,0.998
762,477,631734018,0.998
763,505,631734523,0.998
764,427,631734950,0.998
765,492,631735442,0.998
766,443,631735885,0.998
767,491,631736376,0.998
768,463,631736839,0.998
769,481,631737320,0.998
770,507,631737827,0.998
771,491,631738318,0.998
772,470,631738788,0.998
773,427,631739215,0.998
774,503,631739718,0.998
775,490,631740208,0.998
776,457,631740665,0.998
777,417,631741082,0.998
778,493,631741575,0.998
779,409,631741984,0.998
780,424,631742408,0.998
781,412,631742820,0.998
782,428,631743248,0.998
783,420,631743668,0.998
784,397,631744065,0.998
785,418,631744483,0.998
786,380,631744863,0.998
787,424,631745287,0.998
788,437,631745724,0.998
789,411,631746135,0.998
790,424,631746559,0.998
791,404,631746963,0.998
792,390,631747353,0.998
793,412,631747765,0.998
794,370,631748135,0.998
795,373,631748508,0.998
796,406,631748914,0.998
797,369,631749283,0.998
798,398,631749681,0.998
799,336,631750017,0.998
800,349,631750366,0.998
801,400,631750766,0.998
802,391,631751157,0.998
803,341,631751498,0.998
804,344,631751842,0.998
805,341,631752183,0.998
806,333,631752516,0.998
807,351,631752867,0.998
808,366,631753233,0.998
809,331,631753564,0.998
810,332,631753896,0.998
811,359,631754255,0.998
812,326,631754581,0.998
813,325,631754906,0.998
814,329,631755235,0.998
815,331,631755566,0.998
816,349,631755915,0.998
817,314,631756229,0.998
818,319,631756548,0.998
819,338,631756886,0.998
820,375,631757261,0.998
821,347,631757608,0.998
822,349,631757957,0.998
823,349,631758306,0.998
824,350,631758656,0.998
825,342,631758998,0.998
826,353,631759351,0.998
827,378,631759729,0.998
828,346,631760075,0.998
829,360,631760435,0.998
830,355,631760790,0.998
831,331,631761121,0.998
832,362,631761483,0.998
833,372,631761855,0.998
834,379,631762234,0.998
835,337,631762571,0.998
836,338,631762909,0.998
837,378,631763287,0.998
838,349,631763636,0.998
839,364,631764000,0.998
840,372,631764372,0.998
841,372,631764744,0.998
842,356,631765100,0.998
843,391,631765491,0.998
844,379,631765870,0.998
845,357,631766227,0.998
846,320,631766547,0.998
847,345,631766892,0.998
848,357,631767249,0.998
849,336,631767585,0.998
850,355,631767940,0.998
851,363,631768303,0.998
852,377,631768680,0.998
853,348,631769028,0.998
854,314,631769342,0.998
855,375,631769717,0.998
856,350,631770067,0.998
857,342,631770409,0.998
858,319,631770728,0.998
859,369,631771097,0.998
860,321,631771418,0.998
861,362,631771780,0.998
862,366,631772146,0.998
863,355,631772501,0.998
864,397,631772898,0.998
865,361,631773259,0.998
866,375,631773634,0.998
867,385,631774019,0.998
868,353,631774372,0.998
869,394,631774766,0.998
870,404,631775170,0.998
871,410,631775580,0.998
872,386,631775966,0.998
873,423,631776389,0.998
874,402,631776791,0.998
875,366,631777157,0.998
876,430,631777587,0.998
877,430,631778017,0.998
878,370,631778387,0.998
879,403,631778790,0.998
880,408,631779198,0.998
881,434,631779632,0.998
882,422,631780054,0.998
883,412,631780466,0.998
884,456,631780922,0.998
885,450,631781372,0.998
886,465,631781837,0.998
887,474,631782311,0.998
888,452,631782763,0.998
889,441,631783204,0.998
890,472,631783676,0.998
891,439,631784115,0.998
892,451,631784566,0.998
893,503,631785069,0.998
894,466,631785535,0.998
895,458,631785993,0.998
896,515,631786508,0.998
897,511,631787019,0.998
898,518,631787537,0.998
899,535,631788072,0.998
900,516,631788588,0.998
901,560,631789148,0.998
902,512,631789660,0.998
903,542,631790202,0.998
904,575,631790777,0.998
905,610,631791387,0.998
906,528,631791915,0.998
907,578,631792493,0.998
908,555,631793048,0.998
909,601,631793649,0.998
910,648,631794297,0.998
911,623,631794920,0.998
912,627,631795547,0.998
913,649,631796196,0.998
914,635,631796831,0.998
915,633,631797464,0.998
916,644,631798108,0.998
917,655,631798763,0.998
918,669,631799432,0.998
919,657,631800089,0.998
920,685,631800774,0.998
921,667,631801441,0.998
922,679,631802120,0.998
923,696,631802816,0.998
924,724,631803540,0.998
925,771,631804311,0.998
926,767,631805078,0.998
927,787,631805865,0.998
928,786,631806651,0.998
929,747,631807398,0.998
930,771,631808169,0.998
931,835,631809004,0.998
932,812,631809816,0.998
933,776,631810592,0.998
934,774,631811366,0.998
935,772,631812138,0.998
936,767,631812905,0.998
937,783,631813688,0.998
938,851,631814539,0.998
939,855,631815394,0.998
940,862,631816256,0.998
941,817,631817073,0.998
942,873,631817946,0.998
943,849,631818795,0.998
944,847,631819642,0.998
945,906,631820548,0.998
946,903,631821451,0.998
947,862,631822313,0.998
948,882,631823195,0.998
949,928,631824123,0.998
950,925,631825048,0.998
951,914,631825962,0.998
952,924,631826886,0.998
953,922,631827808,0.998
954,1002,631828810,0.998
955,995,631829805,0.998
956,962,631830767,0.998
957,972,631831739,0.998
958,965,631832704,0.998
959,942,631833646,0.998
960,973,631834619,0.998
961,1022,631835641,0.998
962,940,631836581,0.998
963,1019,631837600,0.998
964,984,631838584,0.998
965,988,631839572,0.998
966,1071,631840643,0.998
967,989,631841632,0.998
968,1064,631842696,0.998
969,1055,631843751,0.998
970,998,631844749,0.998
971,1089,631845838,0.998
972,1113,631846951,0.998
973,1101,631848052,0.998
974,1118,631849170,0.998
975,1078,631850248,0.998
976,1072,631851320,0.998
977,1142,631852462,0.998
978,1134,631853596,0.998
979,1079,631854675,0.998
980,1188,631855863,0.998
981,1089,631856952,0.998
982,1113,631858065,0.998
983,1144,631859209,0.998
984,1134,631860343,0.998
985,1095,631861438,0.998
986,1159,631862597,0.998
987,1147,631863744,0.998
988,1141,631864885,0.998
989,1110,631865995,0.998
990,1140,631867135,0.998
991,1079,631868214,0.998
992,1103,631869317,0.998
993,1070,631870387,0.998
994,1084,631871471,0.998
995,1079,631872550,0.998
996,1072,631873622,0.998
997,1137,631874759,0.998
998,1064,631875823,0.998
999,1034,631876857,0.998
1000,1060,631877917,0.998
1001,1077,631878994,0.998
1002,1097,631880091,0.998
1003,1079,631881170,0.998
1004,1004,631882174,0.998
1005,1084,631883258,0.998
1006,1091,631884349,0.998
1007,1050,631885399,0.998
1008,1005,631886404,0.998
1009,1023,631887427,0.998
1010,1047,631888474,0.998
1011,1019,631889493,0.998
1012,1009,631890502,0.998
1013,1031,631891533,0.998
1014,1021,631892554,0.998
1015,1018,631893572,0.998
1016,998,631894570,0.998
1017,968,631895538,0.998
1018,1004,631896542,0.998
1019,985,631897527,0.998
1020,981,631898508,0.998
1021,1021,631899529,0.998
1022,994,631900523,0.998
1023,956,631901479,0.999
1024,991,631902470,0.999
1025,999,631903469,0.999
1026,980,631904449,0.999
1027,1011,631905460,0.999
1028,950,631906410,0.999
1029,955,631907365,0.999
1030,947,631908312,0.999
1031,904,631909216,0.999
1032,927,631910143,0.999
1033,893,631911036,0.999
1034,913,631911949,0.999
1035,866,631912815,0.999
1036,886,631913701,0.999
1037,951,631914652,0.999
1038,907,631915559,0.999
1039,929,631916488,0.999
1040,928,631917416,0.999
1041,926,631918342,0.999
1042,897,631919239,0.999
1043,964,631920203,0.999
1044,909,631921112,0.999
1045,945,631922057,0.999
1046,891,631922948,0.999
1047,876,631923824,0.999
1048,931,631924755,0.999
1049,904,631925659,0.999
1050,941,631926600,0.999
1051,892,631927492,0.999
1052,844,631928336,0.999
1053,916,631929252,0.999
1054,855,631930107,0.999
1055,911,631931018,0.999
1056,898,631931916,0.999
1057,851,631932767,0.999
1058,824,631933591,0.999
1059,895,631934486,0.999
1060,909,631935395,0.999
1061,880,631936275,0.999
1062,888,631937163,0.999
1063,869,631938032,0.999
1064,865,631938897,0.999
1065,867,631939764,0.999
1066,879,631940643,0.999
1067,885,631941528,0.999
1068,854,631942382,0.999
1069,862,631943244,0.999
1070,862,631944106,0.999
1071,820,631944926,0.999
1072,872,631945798,0.999
1073,869,631946667,0.999
1074,954,631947621,0.999
1075,833,631948454,0.999
1076,799,631949253,0.999
1077,882,631950135,0.999
1078,853,631950988,0.999
1079,854,631951842,0.999
1080,861,631952703,0.999
1081,863,631953566,0.999
1082,901,631954467,0.999
1083,789,631955256,0.999
1084,869,631956125,0.999
1085,802,631956927,0.999
1086,871,631957798,0.999
1087,830,631958628,0.999
1088,822,631959450,0.999
1089,855,631960305,0.999
1090,801,631961106,0.999
1091,823,631961929,0.999
1092,836,631962765,0.999
1093,833,631963598,0.999
1094,853,631964451,0.999
1095,783,631965234,0.999
