abundance,count,cumulative,cumulative_fraction
85,309288,571289338,0.98
86,296215,571585553,0.98
87,285178,571870731,0.981
88,274179,572144910,0.981
89,262459,572407369,0.982
90,249805,572657174,0.982
91,238432,572895606,0.982
92,226852,573122458,0.983
93,213247,573335705,0.983
94,203015,573538720,0.984
95,190900,573729620,0.984
96,180463,573910083,0.984
97,170239,574080322,0.984
98,160918,574241240,0.985
99,152852,574394092,0.985
100,143181,574537273,0.985
101,135190,574672463,0.985
102,125616,574798079,0.986
103,117137,574915216,0.986
104,110223,575025439,0.986
105,102875,575128314,0.986
106,95760,575224074,0.986
107,90074,575314148,0.987
108,84051,575398199,0.987
109,78848,575477047,0.987
110,74137,575551184,0.987
111,69157,575620341,0.987
112,64738,575685079,0.987
113,60736,575745815,0.987
114,56797,575802612,0.987
115,53383,575855995,0.987
116,50907,575906902,0.988
117,47588,575954490,0.988
118,44879,575999369,0.988
119,41966,576041335,0.988
120,40165,576081500,0.988
121,38438,576119938,0.988
122,37135,576157073,0.988
123,35521,576192594,0.988
124,34413,576227007,0.988
125,32808,576259815,0.988
126,32131,576291946,0.988
127,31180,576323126,0.988
128,30585,576353711,0.988
129,29264,576382975,0.988
130,28602,576411577,0.988
131,28415,576439992,0.988
132,27809,576467801,0.989
133,27272,576495073,0.989
134,26802,576521875,0.989
135,26604,576548479,0.989
136,26596,576575075,0.989
137,26057,576601132,0.989
138,25911,576627043,0.989
139,25901,576652944,0.989
140,25626,576678570,0.989
141,25402,576703972,0.989
142,25528,576729500,0.989
143,25344,576754844,0.989
144,25458,576780302,0.989
145,25085,576805387,0.989
146,25773,576831160,0.989
147,25876,576857036,0.989
148,26237,576883273,0.989
149,26410,576909683,0.989
150,26495,576936178,0.989
151,26044,576962222,0.989
152,26057,576988279,0.989
153,25916,577014195,0.989
154,26277,577040472,0.99
155,26341,577066813,0.99
156,26460,577093273,0.99
157,26735,577120008,0.99
158,26959,577146967,0.99
159,27015,577173982,0.99
160,27221,577201203,0.99
161,27091,577228294,0.99
162,27353,577255647,0.99
163,27563,577283210,0.99
164,27375,577310585,0.99
165,27595,577338180,0.99
166,27525,577365705,0.99
167,27356,577393061,0.99
168,27353,577420414,0.99
169,27161,577447575,0.99
170,27290,577474865,0.99
171,27549,577502414,0.99
172,28049,577530463,0.99
173,27693,577558156,0.99
174,27623,577585779,0.99
175,27983,577613762,0.99
176,28117,577641879,0.991
177,27736,577669615,0.991
178,27656,577697271,0.991
179,27628,577724899,0.991
180,27532,577752431,0.991
181,27669,577780100,0.991
182,27624,577807724,0.991
183,27199,577834923,0.991
184,27060,577861983,0.991
185,26747,577888730,0.991
186,26946,577915676,0.991
187,26933,577942609,0.991
188,27152,577969761,0.991
189,27148,577996909,0.991
190,27346,578024255,0.991
191,27254,578051509,0.991
192,27433,578078942,0.991
193,27199,578106141,0.991
194,27247,578133388,0.991
195,26969,578160357,0.991
196,27234,578187591,0.991
197,27471,578215062,0.992
198,26923,578241985,0.992
199,26809,578268794,0.992
200,27209,578296003,0.992
201,26926,578322929,0.992
202,26962,578349891,0.992
203,26906,578376797,0.992
204,26727,578403524,0.992
205,26634,578430158,0.992
206,26394,578456552,0.992
207,26705,578483257,0.992
208,26484,578509741,0.992
209,26251,578535992,0.992
210,26559,578562551,0.992
211,25758,578588309,0.992
212,26397,578614706,0.992
213,26204,578640910,0.992
214,26247,578667157,0.992
215,26464,578693621,0.992
216,26416,578720037,0.992
217,26309,578746346,0.992
218,26175,578772521,0.992
219,25780,578798301,0.993
220,25519,578823820,0.993
221,25553,578849373,0.993
222,25458,578874831,0.993
223,25612,578900443,0.993
224,25345,578925788,0.993
225,25139,578950927,0.993
226,25322,578976249,0.993
227,24949,579001198,0.993
228,25127,579026325,0.993
229,24934,579051259,0.993
230,25029,579076288,0.993
231,25030,579101318,0.993
232,24917,579126235,0.993
233,24863,579151098,0.993
234,24992,579176090,0.993
235,24587,579200677,0.993
236,24868,579225545,0.993
237,24856,579250401,0.993
238,24487,579274888,0.993
239,24416,579299304,0.993
240,24372,579323676,0.993
241,24343,579348019,0.993
242,23647,579371666,0.994
243,23664,579395330,0.994
244,23320,579418650,0.994
245,23579,579442229,0.994
246,23335,579465564,0.994
247,23298,579488862,0.994
248,23105,579511967,0.994
249,23150,579535117,0.994
250,22840,579557957,0.994
251,22645,579580602,0.994
252,22676,579603278,0.994
253,22385,579625663,0.994
254,22336,579647999,0.994
255,22095,579670094,0.994
256,22139,579692233,0.994
257,21920,579714153,0.994
258,21636,579735789,0.994
259,21702,579757491,0.994
260,21354,579778845,0.994
261,21197,579800042,0.994
262,20984,579821026,0.994
263,20737,579841763,0.994
264,20700,579862463,0.994
265,20557,579883020,0.994
266,20339,579903359,0.994
267,20375,579923734,0.994
268,19962,579943696,0.994
269,19784,579963480,0.995
270,19536,579983016,0.995
271,19150,580002166,0.995
272,19429,580021595,0.995
273,18697,580040292,0.995
274,18751,580059043,0.995
275,18576,580077619,0.995
276,18170,580095789,0.995
277,18024,580113813,0.995
278,17617,580131430,0.995
279,17573,580149003,0.995
280,17281,580166284,0.995
281,17206,580183490,0.995
282,17046,580200536,0.995
283,16972,580217508,0.995
284,16799,580234307,0.995
285,16368,580250675,0.995
286,16451,580267126,0.995
287,15949,580283075,0.995
288,15825,580298900,0.995
289,15665,580314565,0.995
290,15444,580330009,0.995
291,15449,580345458,0.995
292,14710,580360168,0.995
293,14858,580375026,0.995
294,14607,580389633,0.995
295,14504,580404137,0.995
296,14388,580418525,0.995
297,14303,580432828,0.995
298,13895,580446723,0.995
299,13789,580460512,0.995
300,13600,580474112,0.995
301,13457,580487569,0.995
302,13270,580500839,0.995
303,13090,580513929,0.995
304,12921,580526850,0.995
305,12543,580539393,0.996
306,12522,580551915,0.996
307,12324,580564239,0.996
308,12221,580576460,0.996
309,12091,580588551,0.996
310,11633,580600184,0.996
311,11510,580611694,0.996
312,11300,580622994,0.996
313,11244,580634238,0.996
314,10989,580645227,0.996
315,10922,580656149,0.996
316,10668,580666817,0.996
317,10331,580677148,0.996
318,10266,580687414,0.996
319,10136,580697550,0.996
320,9972,580707522,0.996
321,9862,580717384,0.996
322,9234,580726618,0.996
323,9372,580735990,0.996
324,9037,580745027,0.996
325,9062,580754089,0.996
326,8688,580762777,0.996
327,8578,580771355,0.996
328,8683,580780038,0.996
329,8279,580788317,0.996
330,8251,580796568,0.996
331,7995,580804563,0.996
332,7872,580812435,0.996
333,7751,580820186,0.996
334,7710,580827896,0.996
335,7448,580835344,0.996
336,7325,580842669,0.996
337,7154,580849823,0.996
338,7176,580856999,0.996
339,7004,580864003,0.996
340,6864,580870867,0.996
341,6964,580877831,0.996
342,6704,580884535,0.996
343,6722,580891257,0.996
344,6612,580897869,0.996
345,6427,580904296,0.996
346,6367,580910663,0.996
347,6431,580917094,0.996
348,6210,580923304,0.996
349,6094,580929398,0.996
350,5983,580935381,0.996
351,5894,580941275,0.996
352,5853,580947128,0.996
353,5658,580952786,0.996
354,5578,580958364,0.996
355,5412,580963776,0.996
356,5352,580969128,0.996
357,5363,580974491,0.996
358,5290,580979781,0.996
359,5279,580985060,0.996
360,5241,580990301,0.996
361,5153,580995454,0.996
362,5041,581000495,0.996
363,4992,581005487,0.996
364,4790,581010277,0.996
365,4910,581015187,0.996
366,4827,581020014,0.996
367,4766,581024780,0.996
368,4648,581029428,0.996
369,4539,581033967,0.996
370,4432,581038399,0.996
371,4525,581042924,0.996
372,4398,581047322,0.996
373,4375,581051697,0.996
374,4454,581056151,0.996
375,4334,581060485,0.996
376,4285,581064770,0.996
377,4080,581068850,0.996
378,4258,581073108,0.996
379,4232,581077340,0.996
380,4146,581081486,0.996
381,4054,581085540,0.996
382,4226,581089766,0.996
383,4117,581093883,0.996
384,4062,581097945,0.996
385,3981,581101926,0.996
386,3981,581105907,0.996
387,4102,581110009,0.996
388,4075,581114084,0.997
389,3987,581118071,0.997
390,3812,581121883,0.997
391,3937,581125820,0.997
392,3804,581129624,0.997
393,3729,581133353,0.997
394,3815,581137168,0.997
395,4003,581141171,0.997
396,3844,581145015,0.997
397,3723,581148738,0.997
398,3778,581152516,0.997
399,3799,581156315,0.997
400,3848,581160163,0.997
401,3889,581164052,0.997
402,3746,581167798,0.997
403,3914,581171712,0.997
404,3867,581175579,0.997
405,3839,581179418,0.997
406,3779,581183197,0.997
407,3692,581186889,0.997
408,3802,581190691,0.997
409,3872,581194563,0.997
410,3672,581198235,0.997
411,3930,581202165,0.997
412,3697,581205862,0.997
413,3755,581209617,0.997
414,3802,581213419,0.997
415,3877,581217296,0.997
416,3845,581221141,0.997
417,3877,581225018,0.997
418,4028,581229046,0.997
419,4031,581233077,0.997
420,3929,581237006,0.997
421,3875,581240881,0.997
422,3983,581244864,0.997
423,3906,581248770,0.997
424,3954,581252724,0.997
425,3989,581256713,0.997
426,4046,581260759,0.997
427,4155,581264914,0.997
428,4108,581269022,0.997
429,4107,581273129,0.997
430,4094,581277223,0.997
431,4149,581281372,0.997
432,4256,581285628,0.997
433,4225,581289853,0.997
434,4193,581294046,0.997
435,4195,581298241,0.997
436,4231,581302472,0.997
437,4125,581306597,0.997
438,4201,581310798,0.997
439,4130,581314928,0.997
440,4123,581319051,0.997
441,4210,581323261,0.997
442,4298,581327559,0.997
443,4112,581331671,0.997
444,4193,581335864,0.997
445,4049,581339913,0.997
446,4002,581343915,0.997
447,4091,581348006,0.997
448,4113,581352119,0.997
449,4165,581356284,0.997
450,4091,581360375,0.997
451,4031,581364406,0.997
452,3928,581368334,0.997
453,3960,581372294,0.997
454,4163,581376457,0.997
455,4196,581380653,0.997
456,4067,581384720,0.997
457,3990,581388710,0.997
458,4056,581392766,0.997
459,4198,581396964,0.997
460,4161,581401125,0.997
461,4016,581405141,0.997
462,4051,581409192,0.997
463,3962,581413154,0.997
464,3970,581417124,0.997
465,4131,581421255,0.997
466,4192,581425447,0.997
467,4062,581429509,0.997
468,4097,581433606,0.997
469,4073,581437679,0.997
470,3988,581441667,0.997
471,4034,581445701,0.997
472,3958,581449659,0.997
473,3907,581453566,0.997
474,4028,581457594,0.997
475,3964,581461558,0.997
476,3795,581465353,0.997
477,3967,581469320,0.997
478,3823,581473143,0.997
479,3723,581476866,0.997
480,3895,581480761,0.997
481,3758,581484519,0.997
482,3849,581488368,0.997
483,3721,581492089,0.997
484,3839,581495928,0.997
485,3754,581499682,0.997
486,3799,581503481,0.997
487,3728,581507209,0.997
488,3724,581510933,0.997
489,3652,581514585,0.997
490,3575,581518160,0.997
491,3768,581521928,0.997
492,3763,581525691,0.997
493,3551,581529242,0.997
494,3458,581532700,0.997
495,3527,581536227,0.997
496,3411,581539638,0.997
497,3396,581543034,0.997
498,3471,581546505,0.997
499,3534,581550039,0.997
500,3378,581553417,0.997
501,3243,581556660,0.997
502,3301,581559961,0.997
503,3247,581563208,0.997
504,3334,581566542,0.997
505,3253,581569795,0.997
506,3298,581573093,0.997
507,3188,581576281,0.997
508,3149,581579430,0.997
509,3108,581582538,0.997
510,3116,581585654,0.997
511,3139,581588793,0.997
512,3087,581591880,0.997
513,3142,581595022,0.997
514,2997,581598019,0.997
515,3023,581601042,0.997
516,3092,581604134,0.997
517,3041,581607175,0.997
518,2998,581610173,0.997
519,3066,581613239,0.997
520,2984,581616223,0.997
521,2942,581619165,0.997
522,2902,581622067,0.997
523,2874,581624941,0.997
524,2770,581627711,0.997
525,2913,581630624,0.997
526,2867,581633491,0.997
527,2814,581636305,0.997
528,2759,581639064,0.997
529,2775,581641839,0.997
530,2761,581644600,0.997
531,2732,581647332,0.997
532,2861,581650193,0.997
533,2826,581653019,0.997
534,2739,581655758,0.997
535,2747,581658505,0.997
536,2778,581661283,0.997
537,2691,581663974,0.997
538,2768,581666742,0.997
539,2814,581669556,0.997
540,2760,581672316,0.997
541,2742,581675058,0.997
542,2705,581677763,0.997
543,2759,581680522,0.997
544,2738,581683260,0.997
545,2598,581685858,0.997
546,2692,581688550,0.997
547,2615,581691165,0.997
548,2554,581693719,0.997
549,2639,581696358,0.997
550,2585,581698943,0.998
551,2549,581701492,0.998
552,2508,581704000,0.998
553,2576,581706576,0.998
554,2581,581709157,0.998
555,2493,581711650,0.998
556,2519,581714169,0.998
557,2437,581716606,0.998
558,2555,581719161,0.998
559,2464,581721625,0.998
560,2459,581724084,0.998
561,2479,581726563,0.998
562,2448,581729011,0.998
563,2506,581731517,0.998
564,2433,581733950,0.998
565,2487,581736437,0.998
566,2440,581738877,0.998
567,2372,581741249,0.998
568,2423,581743672,0.998
569,2337,581746009,0.998
570,2428,581748437,0.998
571,2466,581750903,0.998
572,2447,581753350,0.998
573,2361,581755711,0.998
574,2376,581758087,0.998
575,2382,581760469,0.998
576,2282,581762751,0.998
577,2199,581764950,0.998
578,2182,581767132,0.998
579,2237,581769369,0.998
580,2195,581771564,0.998
581,2212,581773776,0.998
582,2259,581776035,0.998
583,2156,581778191,0.998
584,2065,581780256,0.998
585,2112,581782368,0.998
586,2038,581784406,0.998
587,2046,581786452,0.998
588,2008,581788460,0.998
589,2003,581790463,0.998
590,2035,581792498,0.998
591,1970,581794468,0.998
592,1980,581796448,0.998
593,1979,581798427,0.998
594,1920,581800347,0.998
595,1951,581802298,0.998
596,1903,581804201,0.998
597,2032,581806233,0.998
598,2020,581808253,0.998
599,1906,581810159,0.998
600,1894,581812053,0.998
601,1923,581813976,0.998
602,1896,581815872,0.998
603,1871,581817743,0.998
604,1955,581819698,0.998
605,1844,581821542,0.998
606,1915,581823457,0.998
607,1836,581825293,0.998
608,1830,581827123,0.998
609,1821,581828944,0.998
610,1810,581830754,0.998
611,1832,581832586,0.998
612,1813,581834399,0.998
613,1747,581836146,0.998
614,1789,581837935,0.998
615,1788,581839723,0.998
616,1719,581841442,0.998
617,1760,581843202,0.998
618,1768,581844970,0.998
619,1760,581846730,0.998
620,1701,581848431,0.998
621,1664,581850095,0.998
622,1654,581851749,0.998
623,1673,581853422,0.998
624,1646,581855068,0.998
625,1683,581856751,0.998
626,1618,581858369,0.998
627,1668,581860037,0.998
628,1565,581861602,0.998
629,1583,581863185,0.998
630,1626,581864811,0.998
631,1546,581866357,0.998
632,1542,581867899,0.998
633,1473,581869372,0.998
634,1481,581870853,0.998
635,1445,581872298,0.998
636,1493,581873791,0.998
637,1472,581875263,0.998
638,1416,581876679,0.998
639,1433,581878112,0.998
640,1476,581879588,0.998
641,1427,581881015,0.998
642,1460,581882475,0.998
643,1408,581883883,0.998
644,1428,581885311,0.998
645,1422,581886733,0.998
646,1410,581888143,0.998
647,1365,581889508,0.998
648,1392,581890900,0.998
649,1359,581892259,0.998
650,1275,581893534,0.998
651,1455,581894989,0.998
652,1314,581896303,0.998
653,1445,581897748,0.998
654,1297,581899045,0.998
655,1352,581900397,0.998
656,1314,581901711,0.998
657,1271,581902982,0.998
658,1245,581904227,0.998
659,1288,581905515,0.998
660,1249,581906764,0.998
661,1291,581908055,0.998
662,1270,581909325,0.998
663,1347,581910672,0.998
664,1312,581911984,0.998
665,1202,581913186,0.998
666,1219,581914405,0.998
667,1251,581915656,0.998
668,1213,581916869,0.998
669,1148,581918017,0.998
670,1129,581919146,0.998
671,1112,581920258,0.998
672,1116,581921374,0.998
673,1140,581922514,0.998
674,1162,581923676,0.998
675,1152,581924828,0.998
676,1177,581926005,0.998
677,1112,581927117,0.998
678,1134,581928251,0.998
679,1129,581929380,0.998
680,1147,581930527,0.998
681,1092,581931619,0.998
682,1140,581932759,0.998
683,1139,581933898,0.998
684,1104,581935002,0.998
685,1126,581936128,0.998
686,1096,581937224,0.998
687,1116,581938340,0.998
688,1071,581939411,0.998
689,1071,581940482,0.998
690,1173,581941655,0.998
691,1133,581942788,0.998
692,1064,581943852,0.998
693,1039,581944891,0.998
694,1071,581945962,0.998
695,1062,581947024,0.998
696,1087,581948111,0.998
697,1016,581949127,0.998
698,1026,581950153,0.998
699,992,581951145,0.998
700,1010,581952155,0.998
701,987,581953142,0.998
702,1035,581954177,0.998
703,1021,581955198,0.998
704,992,581956190,0.998
705,972,581957162,0.998
706,957,581958119,0.998
707,976,581959095,0.998
708,987,581960082,0.998
709,925,581961007,0.998
710,994,581962001,0.998
711,936,581962937,0.998
712,1035,581963972,0.998
713,984,581964956,0.998
714,996,581965952,0.998
715,914,581966866,0.998
716,932,581967798,0.998
717,914,581968712,0.998
718,918,581969630,0.998
719,907,581970537,0.998
720,941,581971478,0.998
721,899,581972377,0.998
722,904,581973281,0.998
723,880,581974161,0.998
724,923,581975084,0.998
725,818,581975902,0.998
726,828,581976730,0.998
727,845,581977575,0.998
728,807,581978382,0.998
729,792,581979174,0.998
730,782,581979956,0.998
731,830,581980786,0.998
732,827,581981613,0.998
733,818,581982431,0.998
734,800,581983231,0.998
735,879,581984110,0.998
736,857,581984967,0.998
737,818,581985785,0.998
738,803,581986588,0.998
739,849,581987437,0.998
740,858,581988295,0.998
741,823,581989118,0.998
742,876,581989994,0.998
743,838,581990832,0.998
744,844,581991676,0.998
745,810,581992486,0.998
746,849,581993335,0.998
747,764,581994099,0.998
748,780,581994879,0.998
749,802,581995681,0.998
750,778,581996459,0.998
751,751,581997210,0.998
752,711,581997921,0.998
753,727,581998648,0.998
754,741,581999389,0.998
755,749,582000138,0.998
756,738,582000876,0.998
757,782,582001658,0.998
758,704,582002362,0.998
759,745,582003107,0.998
760,749,582003856,0.998
761,813,582004669,0.998
762,759,582005428,0.998
763,749,582006177,0.998
764,667,582006844,0.998
765,666,582007510,0.998
766,734,582008244,0.998
767,683,582008927,0.998
768,672,582009599,0.998
769,665,582010264,0.998
770,661,582010925,0.998
771,684,582011609,0.998
772,662,582012271,0.998
773,639,582012910,0.998
774,611,582013521,0.998
775,661,582014182,0.998
776,642,582014824,0.998
777,601,582015425,0.998
778,643,582016068,0.998
779,629,582016697,0.998
780,585,582017282,0.998
781,619,582017901,0.998
782,576,582018477,0.998
783,554,582019031,0.998
784,574,582019605,0.998
785,562,582020167,0.998
786,596,582020763,0.998
787,570,582021333,0.998
788,585,582021918,0.998
789,583,582022501,0.998
790,586,582023087,0.998
791,576,582023663,0.998
792,590,582024253,0.998
793,589,582024842,0.998
794,619,582025461,0.998
795,617,582026078,0.998
796,607,582026685,0.998
797,578,582027263,0.998
798,604,582027867,0.998
799,563,582028430,0.998
800,600,582029030,0.998
801,560,582029590,0.998
802,561,582030151,0.998
803,587,582030738,0.998
804,590,582031328,0.998
805,574,582031902,0.998
806,567,582032469,0.998
807,568,582033037,0.998
808,574,582033611,0.998
809,532,582034143,0.998
810,535,582034678,0.998
811,500,582035178,0.998
812,568,582035746,0.998
813,548,582036294,0.998
814,503,582036797,0.998
815,491,582037288,0.998
816,506,582037794,0.998
817,471,582038265,0.998
818,490,582038755,0.998
819,485,582039240,0.998
820,466,582039706,0.998
821,443,582040149,0.998
822,493,582040642,0.998
823,496,582041138,0.998
824,463,582041601,0.998
825,428,582042029,0.998
826,458,582042487,0.998
827,463,582042950,0.998
828,457,582043407,0.998
829,472,582043879,0.998
830,412,582044291,0.998
831,461,582044752,0.998
832,451,582045203,0.998
833,460,582045663,0.998
834,386,582046049,0.998
835,448,582046497,0.998
836,406,582046903,0.998
837,441,582047344,0.998
838,429,582047773,0.998
839,447,582048220,0.998
840,427,582048647,0.998
841,410,582049057,0.998
842,364,582049421,0.998
843,402,582049823,0.998
844,386,582050209,0.998
845,382,582050591,0.998
846,416,582051007,0.998
847,424,582051431,0.998
848,406,582051837,0.998
849,413,582052250,0.998
850,360,582052610,0.998
851,411,582053021,0.998
852,395,582053416,0.998
853,382,582053798,0.998
854,368,582054166,0.998
855,394,582054560,0.998
856,365,582054925,0.998
857,379,582055304,0.998
858,388,582055692,0.998
859,391,582056083,0.998
860,377,582056460,0.998
861,345,582056805,0.998
862,378,582057183,0.998
863,360,582057543,0.998
864,368,582057911,0.998
865,357,582058268,0.998
866,378,582058646,0.998
867,388,582059034,0.998
868,368,582059402,0.998
869,347,582059749,0.998
870,345,582060094,0.998
871,397,582060491,0.998
872,359,582060850,0.998
873,362,582061212,0.998
874,375,582061587,0.998
875,375,582061962,0.998
876,394,582062356,0.998
877,395,582062751,0.998
878,355,582063106,0.998
879,383,582063489,0.998
880,370,582063859,0.998
881,341,582064200,0.998
882,340,582064540,0.998
883,370,582064910,0.998
884,347,582065257,0.998
885,368,582065625,0.998
886,345,582065970,0.998
887,426,582066396,0.998
888,375,582066771,0.998
889,352,582067123,0.998
890,319,582067442,0.998
891,340,582067782,0.998
892,321,582068103,0.998
893,311,582068414,0.998
894,318,582068732,0.998
895,350,582069082,0.998
896,339,582069421,0.998
897,320,582069741,0.998
898,325,582070066,0.998
899,348,582070414,0.998
900,353,582070767,0.998
901,344,582071111,0.998
902,319,582071430,0.998
903,333,582071763,0.998
904,365,582072128,0.998
905,384,582072512,0.998
906,345,582072857,0.998
907,344,582073201,0.998
908,341,582073542,0.998
909,322,582073864,0.998
910,370,582074234,0.998
911,348,582074582,0.998
912,328,582074910,0.998
913,303,582075213,0.998
914,365,582075578,0.998
915,359,582075937,0.998
916,359,582076296,0.998
917,361,582076657,0.998
918,345,582077002,0.998
919,357,582077359,0.998
920,376,582077735,0.998
921,348,582078083,0.998
922,374,582078457,0.998
923,340,582078797,0.998
924,329,582079126,0.998
925,361,582079487,0.998
926,336,582079823,0.998
927,396,582080219,0.998
928,367,582080586,0.998
929,348,582080934,0.998
930,356,582081290,0.998
931,347,582081637,0.998
932,337,582081974,0.998
933,338,582082312,0.998
934,337,582082649,0.998
935,363,582083012,0.998
936,332,582083344,0.998
937,325,582083669,0.998
938,354,582084023,0.998
939,337,582084360,0.998
940,321,582084681,0.998
941,374,582085055,0.998
942,365,582085420,0.998
943,355,582085775,0.998
944,366,582086141,0.998
945,374,582086515,0.998
946,408,582086923,0.998
947,368,582087291,0.998
948,414,582087705,0.998
949,403,582088108,0.998
950,398,582088506,0.998
951,411,582088917,0.998
952,402,582089319,0.998
953,436,582089755,0.998
954,390,582090145,0.998
955,396,582090541,0.998
956,380,582090921,0.998
957,338,582091259,0.998
958,393,582091652,0.998
959,347,582091999,0.998
960,379,582092378,0.998
961,360,582092738,0.998
962,386,582093124,0.998
963,345,582093469,0.998
964,356,582093825,0.998
965,390,582094215,0.998
966,389,582094604,0.998
967,364,582094968,0.998
968,382,582095350,0.998
969,381,582095731,0.998
970,408,582096139,0.998
971,372,582096511,0.998
972,412,582096923,0.998
973,442,582097365,0.998
974,408,582097773,0.998
975,405,582098178,0.998
976,470,582098648,0.998
977,490,582099138,0.998
978,456,582099594,0.998
979,487,582100081,0.998
980,443,582100524,0.998
981,482,582101006,0.998
982,500,582101506,0.998
983,481,582101987,0.998
984,476,582102463,0.998
985,505,582102968,0.998
986,466,582103434,0.998
987,498,582103932,0.998
988,489,582104421,0.998
989,508,582104929,0.998
990,503,582105432,0.998
991,503,582105935,0.998
992,557,582106492,0.998
993,522,582107014,0.998
994,527,582107541,0.998
995,585,582108126,0.998
996,567,582108693,0.998
997,573,582109266,0.998
998,528,582109794,0.998
999,554,582110348,0.998
1000,569,582110917,0.998
1001,545,582111462,0.998
1002,540,582112002,0.998
1003,587,582112589,0.998
1004,593,582113182,0.998
1005,618,582113800,0.998
1006,599,582114399,0.998
1007,620,582115019,0.998
1008,628,582115647,0.998
1009,588,582116235,0.998
1010,618,582116853,0.998
1011,645,582117498,0.998
1012,676,582118174,0.998
1013,665,582118839,0.998
1014,671,582119510,0.998
1015,662,582120172,0.998
1016,701,582120873,0.998
1017,675,582121548,0.998
1018,739,582122287,0.998
1019,683,582122970,0.998
1020,715,582123685,0.998
1021,719,582124404,0.998
1022,758,582125162,0.998
1023,743,582125905,0.998
1024,757,582126662,0.998
1025,739,582127401,0.998
1026,740,582128141,0.998
1027,743,582128884,0.998
1028,796,582129680,0.998
1029,811,582130491,0.998
1030,772,582131263,0.998
1031,836,582132099,0.998
1032,807,582132906,0.998
1033,843,582133749,0.998
1034,877,582134626,0.998
1035,851,582135477,0.998
1036,852,582136329,0.998
1037,902,582137231,0.998
1038,865,582138096,0.998
1039,887,582138983,0.998
1040,956,582139939,0.998
1041,949,582140888,0.998
1042,904,582141792,0.998
1043,913,582142705,0.998
1044,918,582143623,0.998
1045,935,582144558,0.998
1046,1004,582145562,0.998
1047,1064,582146626,0.998
1048,975,582147601,0.998
1049,1063,582148664,0.998
1050,1030,582149694,0.998
1051,1039,582150733,0.998
1052,1076,582151809,0.998
1053,1045,582152854,0.998
1054,1131,582153985,0.998
1055,1176,582155161,0.998
1056,1101,582156262,0.998
1057,1120,582157382,0.998
1058,1160,582158542,0.998
1059,1139,582159681,0.998
1060,1144,582160825,0.998
1061,1150,582161975,0.998
1062,1143,582163118,0.998
1063,1127,582164245,0.998
1064,1158,582165403,0.998
1065,1167,582166570,0.998
1066,1057,582167627,0.998
1067,1080,582168707,0.998
1068,1111,582169818,0.998
1069,1162,582170980,0.998
1070,1123,582172103,0.998
1071,1091,582173194,0.998
1072,1132,582174326,0.998
1073,1165,582175491,0.998
1074,1139,582176630,0.998
1075,1109,582177739,0.998
1076,1110,582178849,0.998
1077,1072,582179921,0.998
1078,1133,582181054,0.998
1079,1149,582182203,0.998
1080,1098,582183301,0.998
1081,1092,582184393,0.998
1082,1156,582185549,0.998
1083,1133,582186682,0.998
1084,1073,582187755,0.998
1085,1105,582188860,0.998
1086,1189,582190049,0.998
1087,1198,582191247,0.998
1088,1171,582192418,0.998
1089,1189,582193607,0.998
1090,1190,582194797,0.998
