Sample	Contig	Mean	Trimmed Mean	Covered Bases	Variance	RPKM	TPM
aligned	UHGV-1385950	0	0	0	0	0	0
aligned	UHGV-2047887	20.525875	12.110249	12897	2682.006	12.221319	284.655368886888
aligned	UHGV-2147213	0	0	0	0	0	0
aligned	UHGV-0079484	0.017384894	0	639	0.02145912	0.010272568	0.23926565972942626
aligned	UHGV-1495313	0	0	0	0	0	0
aligned	UHGV-0373898	0	0	170	0	0.35346922	8.232904292526655
aligned	UHGV-1584965	0	0	0	0	0	0
aligned	UHGV-0847618	0	0	0	0	0	0
aligned	UHGV-0012721	0	0	0	0	0	0
aligned	UHGV-1628868	0	0	0	0	0	0
aligned	UHGV-1988605	0	0	0	0	0	0
aligned	UHGV-1584967	0	0	0	0	0	0
aligned	UHGV-0172103	0	0	0	0	0	0
aligned	UHGV-0239122	0	0	0	0	0	0
aligned	UHGV-0064198	0	0	0	0	0	0
aligned	UHGV-0071719	0	0	0	0	0	0
aligned	UHGV-1663611	0	0	0	0	0	0
aligned	UHGV-1876348	0	0	0	0	0	0
aligned	UHGV-1831364	0	0	0	0	0	0
aligned	UHGV-1870610	0	0	0	0	0	0
aligned	UHGV-1634647	0	0	0	0	0	0
aligned	UHGV-0122840	0	0	0	0	0	0
aligned	UHGV-1632447	0	0	0	0	0	0
aligned	UHGV-1646837	0	0	0	0	0	0
aligned	UHGV-1632248	0	0	0	0	0	0
aligned	UHGV-1828361	0	0	0	0	0	0
aligned	UHGV-0163636	0.058187507	0	143	0.36369088	0.042713583	0.9948727210939978
aligned	UHGV-1842070	0	0	0	0	0	0
aligned	UHGV-1845472	0	0	0	0	0	0
aligned	UHGV-1725463	0	0	0	0	0	0
aligned	UHGV-1778072	0	0	0	0	0	0
aligned	UHGV-0275021	0	0	0	0	0	0
aligned	UHGV-0360908	0	0	0	0	0	0
aligned	UHGV-1343339	0	0	0	0	0	0
aligned	UHGV-0353494	0	0	0	0	0	0
aligned	UHGV-1343337	0	0	0	0	0	0
aligned	UHGV-1389089	0	0	0	0	0	0
aligned	UHGV-1518547	0	0	0	0	0	0
aligned	UHGV-0382876	0	0	0	0	0	0
aligned	UHGV-0382875	0	0	0	0	0	0
aligned	UHGV-1446132	0	0	0	0	0	0
aligned	UHGV-0387801	0	0	0	0	0	0
aligned	UHGV-2109571	0	0	0	0	0	0
aligned	UHGV-1379223	0	0	0	0	0	0
aligned	UHGV-0382861	0	0	0	0	0	0
aligned	UHGV-0249567	0	0	0	0	0	0
aligned	UHGV-0361381	0	0	0	0	0	0
aligned	UHGV-0023900	0	0	0	0	0	0
aligned	UHGV-0287719	0	0	0	0	0	0
aligned	UHGV-0382896	0	0	0	0	0	0
aligned	UHGV-0051489	0	0	0	0	0	0
aligned	UHGV-0060068	0	0	0	0	0	0
aligned	UHGV-0145859	0	0	0	0	0	0
aligned	UHGV-1518108	0	0	0	0	0	0
aligned	UHGV-1518318	0	0	0	0	0	0
aligned	UHGV-0112587	0	0	0	0	0	0
aligned	UHGV-1518491	0	0	0	0	0	0
aligned	UHGV-1519493	0	0	0	0	0	0
aligned	UHGV-0100075	0.06260012	0	312	0.41992268	0.06016894	1.4014374301041244
aligned	UHGV-0113700	0	0	0	0	0	0
aligned	UHGV-0382880	0	0	0	0	0	0
aligned	UHGV-0169242	0	0	0	0	0	0
aligned	UHGV-1975284	0	0	0	0	0	0
aligned	UHGV-1484810	0	0	0	0	0	0
aligned	UHGV-0185669	0	0	0	0	0	0
aligned	UHGV-0195897	0	0	0	0	0	0
aligned	UHGV-0211048	0.014000989	0	135	0.019571684	0.02821229	0.6571124231413705
aligned	UHGV-0152761	0.07906211	0.017914267	802	0.098981515	0.042273726	0.9846277180258767
aligned	UHGV-1456012	0	0	0	0	0	0
aligned	UHGV-0163540	0.56742936	0	378	92.08807	0.8924626	20.78699071716983
aligned	UHGV-0193569	1.101424	0.013884405	1364	56.12311	1.5883493	36.995374102843925
aligned	UHGV-0163724	0	0	0	0	0	0
aligned	UHGV-0163616	0	0	0	0	0	0
aligned	UHGV-0086089	0	0	0	0	0	0
aligned	UHGV-0172474	0	0	0	0	0	0
aligned	UHGV-0163848	0	0	0	0	0	0
aligned	UHGV-0094953	0	0	0	0	0	0
aligned	UHGV-0163937	0	0	0	0	0	0
aligned	UHGV-0163859	0	0	0	0	0	0
aligned	UHGV-0821165	0	0	0	0	0	0
aligned	UHGV-1781155	0.040738102	0	572	0.46140003	0.07607254	1.7718600702210097
aligned	UHGV-0136200	0	0	0	0	0	0
aligned	UHGV-1714793	0	0	0	0	0	0
aligned	UHGV-0390311	0	0	0	0	0	0
aligned	UHGV-0208090	0	0	0	0	0	0
aligned	UHGV-1400028	0	0	0	0	0	0
aligned	UHGV-0100019	0	0	0	0	0	0
aligned	UHGV-1461790	0	0	0	0	0	0
aligned	UHGV-1466815	0.030621042	0	500	0.09830124	0.05131936	1.1953156899835449
aligned	UHGV-2138659	0	0	0	0	0	0
aligned	UHGV-2100701	0.061935525	0	636	0.23999365	0.04329677	1.0084553423439502
aligned	UHGV-2100580	0	0	0	0	0	0
aligned	UHGV-0093979	0	0	0	0	0	0
aligned	UHGV-0109139	0	0	0	0	0	0
aligned	UHGV-2101592	19.729933	4.74648	2384	4910.619	12.817788	298.54822787456214
aligned	UHGV-2101386	0	0	0	0	0	0
aligned	UHGV-0112201	0	0	0	0	0	0
aligned	UHGV-1582300	0	0	0	0	0	0
aligned	UHGV-0319216	0	0	0	0	0	0
aligned	UHGV-1465412	0	0	0	0	0	0
aligned	UHGV-0207540	0	0	0	0	0	0
aligned	UHGV-0038788	0	0	0	0	0	0
aligned	UHGV-1707921	0	0	0	0	0	0
aligned	UHGV-0259585	0	0	0	0	0	0
aligned	UHGV-0259580	0	0	0	0	0	0
aligned	UHGV-1592755	0	0	0	0	0	0
aligned	UHGV-0007056	0.06341417	0	471	0.5391249	0.05119904	1.1925136504942202
aligned	UHGV-0338825	0	0	0	0	0	0
aligned	UHGV-0123607	0	0	0	0	0	0
aligned	UHGV-1381733	0	0	0	0	0	0
aligned	UHGV-0223101	0	0	0	0	0	0
aligned	UHGV-0388826	0	0	0	0	0	0
aligned	UHGV-1368423	0	0	0	0	0	0
aligned	UHGV-0199467	0	0	0	0	0	0
aligned	UHGV-0374065	0	0	0	0	0	0
aligned	UHGV-0105304	0	0	0	0	0	0
aligned	UHGV-0035922	0	0	0	0	0	0
aligned	UHGV-0374344	0	0	0	0	0	0
aligned	UHGV-0017696	0	0	0	0	0	0
aligned	UHGV-0246587	2.6360703	2.1955798	5894	15.316	1.5273411	35.57437230483629
aligned	UHGV-1546532	0.60173744	0	366	26.573751	0.8427536	19.629180314950645
aligned	UHGV-1546535	0	0	0	0	0	0
aligned	UHGV-0334601	0	0	0	0	0	0
aligned	UHGV-1672010	0	0	0	0	0	0
aligned	UHGV-0038789	0	0	0	0	0	0
aligned	UHGV-0116262	0.014169755	0	302	0.013969629	0.008078681	0.18816642466390476
aligned	UHGV-1654944	0	0	0	0	0	0
aligned	UHGV-1654947	0	0	0	0	0	0
aligned	UHGV-0204698	0	0	0	0	0	0
aligned	UHGV-0204705	0	0	0	0	0	0
aligned	UHGV-0204649	0	0	0	0	0	0
aligned	UHGV-0204660	0	0	0	0	0	0
aligned	UHGV-0204724	0	0	0	0	0	0
aligned	UHGV-0204727	0	0	0	0	0	0
aligned	UHGV-0204717	0	0	0	0	0	0
aligned	UHGV-0204722	0	0	0	0	0	0
aligned	UHGV-0204728	0	0	0	0	0	0
aligned	UHGV-0204731	0	0	0	0	0	0
aligned	UHGV-2113499	0	0	0	0	0	0
aligned	UHGV-0314475	0	0	0	0	0	0
aligned	UHGV-1342492	0	0	0	0	0	0
aligned	UHGV-1939798	0	0	0	0	0	0
aligned	UHGV-0105830	0	0	0	0	0	0
aligned	UHGV-1594850	0	0	0	0	0	0
aligned	UHGV-0208713	0	0	0	0	0	0
aligned	UHGV-0208718	0	0	0	0	0	0
aligned	UHGV-1701717	0	0	0	0	0	0
aligned	UHGV-0208709	0	0	0	0	0	0
aligned	UHGV-0167686	0	0	0	0	0	0
aligned	UHGV-1976591	0	0	0	0	0	0
aligned	UHGV-1976592	0	0	0	0	0	0
aligned	UHGV-1974940	0	0	0	0	0	0
aligned	UHGV-1976589	0	0	0	0	0	0
aligned	UHGV-1974444	0	0	0	0	0	0
aligned	UHGV-2002287	1.7010933	1.2086897	6764	12.925338	1.029774	23.985214284039102
aligned	UHGV-1973646	0	0	0	0	0	0
aligned	UHGV-1621368	0	0	0	0	0	0
aligned	UHGV-1973454	0	0	0	0	0	0
aligned	UHGV-1984350	0	0	0	0	0	0
aligned	UHGV-0391461	0	0	0	0	0	0
aligned	UHGV-1982448	0.07824037	0.00855063	1663	0.1336203	0.04484759	1.0445772886669147
aligned	UHGV-1486412	0	0	0	0	0	0
aligned	UHGV-1664365	0	0	0	0	0	0
aligned	UHGV-0478248	0	0	0	0	0	0
aligned	UHGV-1656053	0	0	0	0	0	0
aligned	UHGV-1589656	0	0	0	0	0	0
aligned	UHGV-1589653	0	0	0	0	0	0
aligned	UHGV-1677127	0	0	0	0	0	0
aligned	UHGV-0029691	0	0	0	0	0	0
aligned	UHGV-0186655	0	0	0	0	0	0
aligned	UHGV-0278563	0	0	0	0	0	0
aligned	UHGV-0145655	0	0	0	0	0	0
aligned	UHGV-0016742	0	0	0	0	0	0
aligned	UHGV-0016744	0	0	0	0	0	0
aligned	UHGV-0016747	0	0	0	0	0	0
aligned	UHGV-0164672	0	0	0	0	0	0
aligned	UHGV-1450559	0	0	0	0	0	0
aligned	UHGV-1765840	0	0	0	0	0	0
aligned	UHGV-0223363	0	0	0	0	0	0
aligned	UHGV-1979820	0	0	0	0	0	0
aligned	UHGV-0177091	0	0	0	0	0	0
aligned	UHGV-0177096	0	0	0	0	0	0
aligned	UHGV-0177099	0	0	0	0	0	0
aligned	UHGV-0316820	0	0	0	0	0	0
aligned	UHGV-1638263	0	0	0	0	0	0
aligned	UHGV-2206055	0	0	0	0	0	0
aligned	UHGV-0154412	5.20866	5.0046625	18640	14.895495	2.9976077	69.81943442951888
aligned	UHGV-2109945	0.45198148	0.25027105	5711	1.3608347	0.2960589	6.895722890476463
aligned	UHGV-0176541	0	0	0	0	0	0
aligned	UHGV-1968864	0	0	0	0	0	0
aligned	UHGV-1364549	0	0	0	0	0	0
aligned	UHGV-0371146	0	0	0	0	0	0
aligned	UHGV-1444947	0	0	0	0	0	0
aligned	UHGV-1444656	0	0	0	0	0	0
aligned	UHGV-2160682	0	0	0	0	0	0
aligned	UHGV-1433994	0.15580139	0.04788703	8987	0.361494	0.0887621	2.067421064566588
aligned	UHGV-0061180	0	0	173	0	0.2639626	6.148139618744608
aligned	UHGV-0070370	0	0	0	0	0	0
aligned	UHGV-1461386	0	0	0	0	0	0
aligned	UHGV-1469338	0	0	0	0	0	0
aligned	UHGV-0070561	0	0	0	0	0	0
aligned	UHGV-0009747	0	0	0	0	0	0
aligned	UHGV-0316299	0	0	0	0	0	0
aligned	UHGV-1506654	0	0	0	0	0	0
aligned	UHGV-1825263	0	0	0	0	0	0
aligned	UHGV-0127819	0	0	0	0	0	0
aligned	UHGV-1632753	0	0	0	0	0	0
aligned	UHGV-0206906	0	0	0	0	0	0
aligned	UHGV-0195386	0	0	0	0	0	0
aligned	UHGV-1641641	0	0	0	0	0	0
aligned	UHGV-2114826	0	0	0	0	0	0
aligned	UHGV-2163234	0.07677206	0	469	0.2764347	0.13363825	3.112663534921012
aligned	UHGV-0175142	0	0	0	0	0	0
aligned	UHGV-0241356	0	0	0	0	0	0
aligned	UHGV-1705376	0	0	0	0	0	0
aligned	UHGV-2114822	0	0	0	0	0	0
aligned	UHGV-1852506	0	0	0	0	0	0
aligned	UHGV-1852507	0	0	0	0	0	0
aligned	UHGV-1852509	0	0	0	0	0	0
aligned	UHGV-0175145	0.37653357	0.11129992	3030	1.7161443	0.21511321	5.010352651879657
aligned	UHGV-0157329	0	0	0	0	0	0
aligned	UHGV-1867456	0.066402815	0	305	0.26913723	0.037710465	0.8783413818491681
aligned	UHGV-0046197	0	0	0	0	0	0
aligned	UHGV-0024635	0	0	0	0	0	0
aligned	UHGV-1861312	0	0	0	0	0	0
aligned	UHGV-1360975	0	0	0	0	0	0
aligned	UHGV-0241771	0	0	0	0	0	0
aligned	UHGV-0213417	0	0	0	0	0	0
aligned	UHGV-0241810	0	0	0	0	0	0
aligned	UHGV-0241950	0	0	0	0	0	0
aligned	UHGV-1382949	0	0	0	0	0	0
aligned	UHGV-1382947	0	0	0	0	0	0
aligned	UHGV-0194586	0	0	0	0	0	0
aligned	UHGV-0241733	0	0	0	0	0	0
aligned	UHGV-1382834	0	0	0	0	0	0
aligned	UHGV-0088916	31.66057	17.86178	28798	5831.336	19.096296	444.78551717475057
aligned	UHGV-1382943	0	0	0	0	0	0
aligned	UHGV-1493034	0	0	0	0	0	0
aligned	UHGV-1493038	0	0	0	0	0	0
aligned	UHGV-0242030	0	0	0	0	0	0
aligned	UHGV-0386698	0	0	0	0	0	0
aligned	UHGV-0387712	1.4892008	0	47	153.98206	3.0793788	71.72404002631083
aligned	UHGV-2155032	1.9392475	1.5642107	8041	9.4013815	1.233921	28.740127163473517
aligned	UHGV-0622280	0	0	0	0	0	0
aligned	UHGV-0122393	0	0	0	0	0	0
aligned	UHGV-0077002	0	0	0	0	0	0
aligned	UHGV-0188308	0	0	0	0	0	0
aligned	UHGV-0007361	0	0	0	0	0	0
aligned	UHGV-1536640	0	0	0	0	0	0
aligned	UHGV-0007367	0	0	0	0	0	0
aligned	UHGV-0007365	0	0	0	0	0	0
aligned	UHGV-0278360	0	0	0	0	0	0
aligned	UHGV-0007369	0	0	0	0	0	0
aligned	UHGV-0032929	0	0	0	0	0	0
aligned	UHGV-0032928	0	0	0	0	0	0
aligned	UHGV-0103275	0	0	0	0	0	0
aligned	UHGV-1611259	0	0	0	0	0	0
aligned	UHGV-0223297	0	0	0	0	0	0
aligned	UHGV-1602280	0	0	0	0	0	0
aligned	UHGV-1554015	0	0	112	0	0.13546307	3.1551655865769135
aligned	UHGV-1802782	0	0	0	0	0	0
aligned	UHGV-0345358	0	0	0	0	0	0
aligned	UHGV-1855807	0	0	0	0	0	0
aligned	UHGV-0109097	0	0	0	0	0	0
aligned	UHGV-1816374	0	0	0	0	0	0
aligned	UHGV-1816370	0	0	0	0	0	0
aligned	UHGV-1816376	0.14081568	0	764	0.57464296	0.10317764	2.4031842258409597
aligned	UHGV-1754228	0	0	0	0	0	0
aligned	UHGV-1701387	0	0	0	0	0	0
aligned	UHGV-1902456	0.045552347	0	348	0.12893432	0.042247117	0.9840072152655921
aligned	UHGV-1621770	0	0	0	0	0	0
aligned	UHGV-0041187	0	0	0	0	0	0
aligned	UHGV-0295421	0	0	0	0	0	0
aligned	UHGV-1671854	0.0669702	0	2514	0.14932102	0.039899454	0.9293268021792755
aligned	UHGV-1742100	0	0	0	0	0	0
aligned	UHGV-1724939	0	0	0	0	0	0
aligned	UHGV-1475800	0	0	0	0	0	0
aligned	UHGV-1621771	0	0	191	0	0.2364088	5.5063655963749625
aligned	UHGV-0385121	0	0	0	0	0	0
aligned	UHGV-0081074	0	0	0	0	0	0
aligned	UHGV-1698507	0.61979055	0.33523384	2814	2.5726986	0.35699555	8.315038030559663
aligned	UHGV-1354310	0	0	0	0	0	0
aligned	UHGV-0106813	0	0	0	0	0	0
aligned	UHGV-0088584	0	0	0	0	0	0
aligned	UHGV-1485401	0	0	0	0	0	0
aligned	UHGV-0173221	0	0	0	0	0	0
aligned	UHGV-0184233	0	0	0	0	0	0
aligned	UHGV-1538794	0.4261756	0	1394	17.953217	0.26197127	6.101760391175048
aligned	UHGV-1429309	0	0	0	0	0	0
aligned	UHGV-0052925	0	0	0	0	0	0
aligned	UHGV-1504670	0	0	0	0	0	0
aligned	UHGV-0079926	0	0	0	0	0	0
aligned	UHGV-1591590	0	0	0	0	0	0
aligned	UHGV-0227865	0	0	0	0	0	0
aligned	UHGV-0886997	0	0	0	0	0	0
aligned	UHGV-1527117	0	0	0	0	0	0
aligned	UHGV-1448834	0	0	0	0	0	0
aligned	UHGV-1832874	0	0	0	0	0	0
aligned	UHGV-1591597	0	0	0	0	0	0
aligned	UHGV-1560479	0	0	0	0	0	0
aligned	UHGV-1626158	0	0	0	0	0	0
aligned	UHGV-1661562	0	0	0	0	0	0
aligned	UHGV-0050028	0	0	0	0	0	0
aligned	UHGV-1656248	0	0	0	0	0	0
aligned	UHGV-0921547	0	0	0	0	0	0
aligned	UHGV-0354110	0	0	0	0	0	0
aligned	UHGV-1764728	0	0	0	0	0	0
aligned	UHGV-0135203	0	0	0	0	0	0
aligned	UHGV-1469298	0.15528348	0.01294799	2646	0.82332826	0.14865632	3.46246019944374
aligned	UHGV-0075527	4.890488	2.091613	12420	214.7033	3.0097208	70.1015887898393
aligned	UHGV-1439024	0	0	0	0	0	0
aligned	UHGV-0107425	0.04981235	0	843	0.21324748	0.031576473	0.7354700528594549
aligned	UHGV-0006709	0	0	0	0	0	0
aligned	UHGV-0019815	0	0	0	0	0	0
aligned	UHGV-1416016	0	0	0	0	0	0
aligned	UHGV-1351665	0	0	0	0	0	0
aligned	UHGV-0213570	0	0	0	0	0	0
aligned	UHGV-0354223	0	0	0	0	0	0
aligned	UHGV-0354016	0	0	0	0	0	0
aligned	UHGV-0213556	0	0	0	0	0	0
aligned	UHGV-0354305	0	0	0	0	0	0
aligned	UHGV-0345685	0	0	0	0	0	0
aligned	UHGV-1373440	0	0	0	0	0	0
aligned	UHGV-0197990	0	0	0	0	0	0
aligned	UHGV-0391919	0	0	0	0	0	0
aligned	UHGV-1498497	0	0	0	0	0	0
aligned	UHGV-0242333	0	0	0	0	0	0
aligned	UHGV-0175707	0	0	0	0	0	0
aligned	UHGV-1786104	0	0	0	0	0	0
aligned	UHGV-1847556	0	0	0	0	0	0
aligned	UHGV-1447135	0	0	0	0	0	0
aligned	UHGV-0334183	0	0	0	0	0	0
aligned	UHGV-2101383	0.18857715	0.016012026	1094	0.83055425	0.106152624	2.4724777176743373
aligned	UHGV-1598016	0	0	0	0	0	0
aligned	UHGV-1531936	0	0	0	0	0	0
aligned	UHGV-0390137	6.4053025	0	1580	1344.4437	4.0598483	94.56086991121992
aligned	UHGV-1869837	0	0	0	0	0	0
aligned	UHGV-0278760	0	0	0	0	0	0
aligned	UHGV-0150587	0	0	0	0	0	0
aligned	UHGV-0301066	0	0	0	0	0	0
aligned	UHGV-0016508	0	0	0	0	0	0
aligned	UHGV-0364420	0	0	0	0	0	0
aligned	UHGV-0375708	0	0	0	0	0	0
aligned	UHGV-1544637	0	0	0	0	0	0
aligned	UHGV-1476329	0	0	0	0	0	0
aligned	UHGV-0140317	0	0	0	0	0	0
aligned	UHGV-0836065	0	0	0	0	0	0
aligned	UHGV-1863958	0.058151476	0	816	0.12186966	0.033174627	0.7726935109531041
aligned	UHGV-1740527	0	0	0	0	0	0
aligned	UHGV-1864474	0	0	0	0	0	0
aligned	UHGV-1449701	0	0	0	0	0	0
aligned	UHGV-0352686	0	0	0	0	0	0
aligned	UHGV-0194040	0	0	0	0	0	0
aligned	UHGV-2079388	0	0	0	0	0	0
aligned	UHGV-0110499	0	0	0	0	0	0
aligned	UHGV-0191516	0	0	0	0	0	0
aligned	UHGV-0194046	0	0	0	0	0	0
aligned	UHGV-1832604	0	0	0	0	0	0
aligned	UHGV-0023763	0	0	0	0	0	0
aligned	UHGV-0194043	0	0	0	0	0	0
aligned	UHGV-0115383	0	0	0	0	0	0
aligned	UHGV-0115382	0	0	0	0	0	0
aligned	UHGV-1529278	0	0	0	0	0	0
aligned	UHGV-0049201	0	0	0	0	0	0
aligned	UHGV-1531822	0	0	0	0	0	0
aligned	UHGV-0186849	0	0	0	0	0	0
aligned	UHGV-1733018	0	0	0	0	0	0
aligned	UHGV-0307818	0	0	0	0	0	0
aligned	UHGV-1629190	0	0	0	0	0	0
aligned	UHGV-0081548	0	0	0	0	0	0
aligned	UHGV-0180689	0	0	0	0	0	0
aligned	UHGV-0160201	0	0	0	0	0	0
aligned	UHGV-0010528	0	0	0	0	0	0
aligned	UHGV-0351298	0	0	0	0	0	0
aligned	UHGV-0004798	0	0	0	0	0	0
aligned	UHGV-1378631	0	0	0	0	0	0
aligned	UHGV-1663969	0	0	0	0	0	0
aligned	UHGV-0042219	0	0	0	0	0	0
aligned	UHGV-1378630	0	0	0	0	0	0
aligned	UHGV-1722931	0	0	0	0	0	0
aligned	UHGV-1834476	0	0	0	0	0	0
aligned	UHGV-0000758	0	0	0	0	0	0
aligned	UHGV-0000754	0	0	0	0	0	0
aligned	UHGV-0791505	0	0	0	0	0	0
aligned	UHGV-1794591	0	0	0	0	0	0
aligned	UHGV-0106118	0	0	0	0	0	0
aligned	UHGV-0106115	0	0	0	0	0	0
aligned	UHGV-0053477	0	0	0	0	0	0
aligned	UHGV-1580945	0	0	0	0	0	0
aligned	UHGV-2113051	0	0	0	0	0	0
aligned	UHGV-0288236	0	0	422	0	0.042481557	0.989468958323414
aligned	UHGV-0053478	0	0	0	0	0	0
aligned	UHGV-0053474	0.419286	0.04493021	1649	3.2940373	0.24487041	5.7034512792597525
aligned	UHGV-0137876	0	0	0	0	0	0
aligned	UHGV-0157607	0	0	0	0	0	0
aligned	UHGV-2035213	0	0	0	0	0	0
aligned	UHGV-1444420	0	0	0	0	0	0
aligned	UHGV-2161439	0	0	0	0	0	0
aligned	UHGV-0094050	0	0	0	0	0	0
aligned	UHGV-1502162	0	0	0	0	0	0
aligned	UHGV-0025727	0	0	0	0	0	0
aligned	UHGV-1353525	0	0	0	0	0	0
aligned	UHGV-1345269	0	0	0	0	0	0
aligned	UHGV-1507266	0	0	0	0	0	0
aligned	UHGV-0190752	0	0	0	0	0	0
aligned	UHGV-1864280	0	0	0	0	0	0
aligned	UHGV-0180966	0	0	0	0	0	0
aligned	UHGV-1396377	0	0	0	0	0	0
aligned	UHGV-0135383	0	0	0	0	0	0
aligned	UHGV-1434807	0	0	0	0	0	0
aligned	UHGV-0025728	0	0	0	0	0	0
aligned	UHGV-0226125	0	0	0	0	0	0
aligned	UHGV-0091683	0	0	0	0	0	0
aligned	UHGV-0150082	0	0	0	0	0	0
aligned	UHGV-0150109	0.077924654	0	1012	0.2219148	0.054739032	1.2749650295518222
aligned	UHGV-0204699	0	0	0	0	0	0
aligned	UHGV-1403040	0	0	0	0	0	0
aligned	UHGV-0150033	0	0	0	0	0	0
aligned	UHGV-0150055	0	0	0	0	0	0
aligned	UHGV-0208594	0	0	0	0	0	0
aligned	UHGV-1540547	0	0	0	0	0	0
aligned	UHGV-0017555	0	0	0	0	0	0
aligned	UHGV-1490120	0	0	0	0	0	0
aligned	UHGV-0196855	0	0	0	0	0	0
aligned	UHGV-2009754	0	0	0	0	0	0
aligned	UHGV-1534223	0.046311043	0	954	0.13737985	0.027515264	0.6408775448107917
aligned	UHGV-1536839	0	0	0	0	0	0
aligned	UHGV-0347326	0	0	0	0	0	0
aligned	UHGV-0347323	0	0	0	0	0	0
aligned	UHGV-1667778	0	0	0	0	0	0
aligned	UHGV-1488218	0	0	0	0	0	0
aligned	UHGV-0049043	0	0	0	0	0	0
aligned	UHGV-0029136	0	0	0	0	0	0
aligned	UHGV-1488212	0	0	0	0	0	0
aligned	UHGV-1493800	0	0	0	0	0	0
aligned	UHGV-1488216	0	0	0	0	0	0
aligned	UHGV-1488214	0	0	0	0	0	0
aligned	UHGV-0799835	0	0	0	0	0	0
aligned	UHGV-0778870	0	0	0	0	0	0
aligned	UHGV-1359540	0	0	0	0	0	0
aligned	UHGV-0779437	0	0	0	0	0	0
aligned	UHGV-0193907	0.26457232	0	781	1.9309303	0.15495805	3.6092415029997937
aligned	UHGV-0196849	0.27537993	0.033941235	873	1.3633273	0.15632702	3.6411238397704437
aligned	UHGV-1352751	0	0	0	0	0	0
aligned	UHGV-0824398	0	0	0	0	0	0
aligned	UHGV-1446920	0	0	0	0	0	0
aligned	UHGV-1748820	0	0	0	0	0	0
aligned	UHGV-1459606	0	0	0	0	0	0
aligned	UHGV-0451348	0	0	0	0	0	0
aligned	UHGV-1748829	0	0	0	0	0	0
aligned	UHGV-1552751	0.12488745	0	452	0.57449627	0.13864022	3.229168896723422
aligned	UHGV-0054350	0	0	0	0	0	0
aligned	UHGV-0138306	0	0	0	0	0	0
aligned	UHGV-0336959	0	0	0	0	0	0
aligned	UHGV-1146302	0	0	0	0	0	0
aligned	UHGV-0161245	0	0	0	0	0	0
aligned	UHGV-0079815	0.094536275	0.012213878	803	0.15286998	0.062767856	1.4619721468989155
aligned	UHGV-0196770	0	0	0	0	0	0
aligned	UHGV-1444456	0	0	0	0	0	0
aligned	UHGV-1748931	0	0	0	0	0	0
aligned	UHGV-0162767	0.3940007	0.0050464673	1211	4.356607	0.22849484	5.322040124156047
aligned	UHGV-0162766	0	0	0	0	0	0
aligned	UHGV-0221470	0	0	0	0	0	0
aligned	UHGV-0228446	0	0	0	0	0	0
aligned	UHGV-0190310	0.024854388	0	458	0.07098476	0.02168385	0.5050542313256301
aligned	UHGV-0381963	0	0	0	0	0	0
aligned	UHGV-1821463	0	0	0	0	0	0
aligned	UHGV-1994550	0	0	0	0	0	0
aligned	UHGV-0028566	0	0	0	0	0	0
aligned	UHGV-1772453	0	0	0	0	0	0
aligned	UHGV-0193469	0	0	0	0	0	0
aligned	UHGV-0193464	0	0	0	0	0	0
aligned	UHGV-1503044	0	0	0	0	0	0
aligned	UHGV-1635153	0	0	0	0	0	0
aligned	UHGV-1615781	0	0	0	0	0	0
aligned	UHGV-2036156	76.31987	68.20823	6188	10348.819	47.25233	1100.5881242454052
aligned	UHGV-0198184	0	0	0	0	0	0
aligned	UHGV-0198203	0	0	0	0	0	0
aligned	UHGV-1484827	0	0	0	0	0	0
aligned	UHGV-0198243	0.8381293	0.36509258	2466	6.4354453	0.5353157	12.4684302136302
aligned	UHGV-1399662	0	0	0	0	0	0
aligned	UHGV-0250580	0	0	0	0	0	0
aligned	UHGV-1761773	0	0	0	0	0	0
aligned	UHGV-0198183	0	0	0	0	0	0
aligned	UHGV-1516219	0	0	0	0	0	0
aligned	UHGV-0324915	0	0	0	0	0	0
aligned	UHGV-0198296	0	0	0	0	0	0
aligned	UHGV-0198322	0	0	0	0	0	0
aligned	UHGV-1522169	0	0	0	0	0	0
aligned	UHGV-1948939	0.037960846	0	261	0.060574334	0.025466474	0.5931581199547509
aligned	UHGV-0067730	0	0	0	0	0	0
aligned	UHGV-0161550	0	0	0	0	0	0
aligned	UHGV-0023596	0	0	0	0	0	0
aligned	UHGV-0166769	0	0	0	0	0	0
aligned	UHGV-0387556	0	0	0	0	0	0
aligned	UHGV-0413085	0	0	0	0	0	0
aligned	UHGV-1588484	0	0	0	0	0	0
aligned	UHGV-1353850	0	0	0	0	0	0
aligned	UHGV-0208164	0	0	0	0	0	0
aligned	UHGV-0028584	0	0	0	0	0	0
aligned	UHGV-1629691	0	0	0	0	0	0
aligned	UHGV-1790795	0	0	0	0	0	0
aligned	UHGV-1713879	0	0	0	0	0	0
aligned	UHGV-1975974	0	0	0	0	0	0
aligned	UHGV-0169079	0	0	0	0	0	0
aligned	UHGV-1528762	0	0	0	0	0	0
aligned	UHGV-0316370	0	0	0	0	0	0
aligned	UHGV-1363431	0	0	0	0	0	0
aligned	UHGV-0050117	0	0	0	0	0	0
aligned	UHGV-0129317	0	0	0	0	0	0
aligned	UHGV-2201159	0	0	0	0	0	0
aligned	UHGV-1712052	0	0	0	0	0	0
aligned	UHGV-0091102	0	0	0	0	0	0
aligned	UHGV-0082722	0	0	0	0	0	0
aligned	UHGV-1781622	0	0	0	0	0	0
