Contig	F3_S19_subsampled_depth_1G_combined_mapped Mean	F3_S19_subsampled_depth_1G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_1G_combined_mapped Covered Bases	F3_S19_subsampled_depth_1G_combined_mapped Variance	F3_S19_subsampled_depth_1G_combined_mapped RPKM	F3_S19_subsampled_depth_1G_combined_mapped TPM	F4_S20_subsampled_depth_1G_combined_mapped Mean	F4_S20_subsampled_depth_1G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_1G_combined_mapped Covered Bases	F4_S20_subsampled_depth_1G_combined_mapped Variance	F4_S20_subsampled_depth_1G_combined_mapped RPKM	F4_S20_subsampled_depth_1G_combined_mapped TPM	F5_S21_subsampled_depth_1G_combined_mapped Mean	F5_S21_subsampled_depth_1G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_1G_combined_mapped Covered Bases	F5_S21_subsampled_depth_1G_combined_mapped Variance	F5_S21_subsampled_depth_1G_combined_mapped RPKM	F5_S21_subsampled_depth_1G_combined_mapped TPM	F6_S22_subsampled_depth_1G_combined_mapped Mean	F6_S22_subsampled_depth_1G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_1G_combined_mapped Covered Bases	F6_S22_subsampled_depth_1G_combined_mapped Variance	F6_S22_subsampled_depth_1G_combined_mapped RPKM	F6_S22_subsampled_depth_1G_combined_mapped TPM	F7_S23_subsampled_depth_1G_combined_mapped Mean	F7_S23_subsampled_depth_1G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_1G_combined_mapped Covered Bases	F7_S23_subsampled_depth_1G_combined_mapped Variance	F7_S23_subsampled_depth_1G_combined_mapped RPKM	F7_S23_subsampled_depth_1G_combined_mapped TPM	F8_S24_subsampled_depth_1G_combined_mapped Mean	F8_S24_subsampled_depth_1G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_1G_combined_mapped Covered Bases	F8_S24_subsampled_depth_1G_combined_mapped Variance	F8_S24_subsampled_depth_1G_combined_mapped RPKM	F8_S24_subsampled_depth_1G_combined_mapped TPM	GP3_S28_subsampled_depth_1G_combined_mapped Mean	GP3_S28_subsampled_depth_1G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_1G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_1G_combined_mapped Variance	GP3_S28_subsampled_depth_1G_combined_mapped RPKM	GP3_S28_subsampled_depth_1G_combined_mapped TPM	GP4_S29_subsampled_depth_1G_combined_mapped Mean	GP4_S29_subsampled_depth_1G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_1G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_1G_combined_mapped Variance	GP4_S29_subsampled_depth_1G_combined_mapped RPKM	GP4_S29_subsampled_depth_1G_combined_mapped TPM	GP5_S30_subsampled_depth_1G_combined_mapped Mean	GP5_S30_subsampled_depth_1G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_1G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_1G_combined_mapped Variance	GP5_S30_subsampled_depth_1G_combined_mapped RPKM	GP5_S30_subsampled_depth_1G_combined_mapped TPM	M1_S25_subsampled_depth_1G_combined_mapped Mean	M1_S25_subsampled_depth_1G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_1G_combined_mapped Covered Bases	M1_S25_subsampled_depth_1G_combined_mapped Variance	M1_S25_subsampled_depth_1G_combined_mapped RPKM	M1_S25_subsampled_depth_1G_combined_mapped TPM	M2_S26_subsampled_depth_1G_combined_mapped Mean	M2_S26_subsampled_depth_1G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_1G_combined_mapped Covered Bases	M2_S26_subsampled_depth_1G_combined_mapped Variance	M2_S26_subsampled_depth_1G_combined_mapped RPKM	M2_S26_subsampled_depth_1G_combined_mapped TPM	M3_S27_subsampled_depth_1G_combined_mapped Mean	M3_S27_subsampled_depth_1G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_1G_combined_mapped Covered Bases	M3_S27_subsampled_depth_1G_combined_mapped Variance	M3_S27_subsampled_depth_1G_combined_mapped RPKM	M3_S27_subsampled_depth_1G_combined_mapped TPM
F3_S19_subsampled_depth_1G_contig_7941	116.33785	100.27028	125472	12063.775	161.93791	5368.0317	118.316895	102.417625	125472	11857.21	164.70633	5508.4746	113.41234	97.244736	125472	12047.819	159.20917	5327.042	158.59732	143.47899	125472	11260.058	222.95598	7833.356	163.73732	149.94183	125472	10346.669	228.87643	8018.7285	161.40198	145.84949	125472	12252.849	226.47632	7905.375	89.51282	78.43413	125472	6742.921	103.228935	819.51	74.75701	65.99766	125472	4359.601	83.58158	578.3122	79.613625	69.22051	125472	5803.7993	89.23529	646.9755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_1G_contig_7967	261.66293	260.65195	42821	2330.869	364.0534	12067.899	264.98044	263.78687	42821	2625.2495	368.53244	12325.272	250.29446	249.15727	42821	2244.1592	350.96472	11743.065	233.45131	231.89801	42821	2019.6897	327.7787	11516.209	239.4919	238.67955	42821	1893.7056	334.04022	11703.159	242.62398	241.3785	42821	2041.5745	339.84903	11862.757	10.144595	9.143419	42691	71.549416	11.663613	92.59466	9.400435	8.647755	42635	53.54935	10.485897	72.553375	12.812519	11.728212	42550	99.368095	14.293636	103.63209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_1G_contig_7972	738.1899	736.5693	41907	22667.76	1026.4873	34026.723	725.83905	723.82745	41907	21627.01	1009.2147	33752.39	732.87537	729.9749	41907	21876.094	1027.7778	34388.82	743.714	742.02344	41907	23942.64	1043.9866	36679.516	749.04517	747.5102	41907	21410.424	1045.247	36620.414	752.1551	749.5658	41907	22595.414	1053.8949	36787.223	138.8077	126.07527	41907	8851.692	159.67236	1267.6012	114.54479	104.21869	41907	5763.3154	127.69692	883.5524	150.29013	137.83961	41907	8791.707	167.9639	1217.7759	6.7228966	6.6464624	41839	8.159034	268.57953	6781.3804	7.877362	7.845116	41826	7.9894385	296.2407	7427.854	7.568192	7.4906473	41898	9.419796	281.83313	7025.291
F3_S19_subsampled_depth_1G_contig_3560|provirus_9308_20147	13.271094	13.0654745	10840	21.614592	19.280022	639.1079	13.374929	13.185513	10840	23.201914	19.17848	641.40924	12.408325	12.253794	10840	15.1169195	18.01441	602.7511	12.248082	12.12326	10840	17.523634	17.622791	619.1608	11.3087	11.127313	10840	14.057004	16.325464	571.96564	11.573153	11.441904	10840	16.39792	16.652674	581.2776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_372	513.36304	527.8571	13596	15332	708.71674	23493.037	463.22375	476.82874	13710	11529.817	639.4905	21387.254	524.0461	538.5607	13683	14494.407	729.37006	24404.28	502.6152	516.27496	13596	13103.22	700.481	24610.768	530.26495	545.67535	13596	13769.058	734.83356	25745.023	545.4886	560.6045	13707	15204.331	758.7849	26486.12	484.20303	471.71216	13653	132582.06	554.11755	4399.008	418.76688	407.49835	13701	99752	464.21292	3211.9526	488.00906	477.68192	13683	124637.87	542.0398	3929.9097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_563	12.858274	12.53894	19012	31.527351	18.115953	600.52026	13.262162	12.915136	19081	30.199577	18.572666	621.1483	14.514447	14.197605	19021	35.460697	20.50136	685.9629	14.932545	14.621926	19081	30.737282	21.22057	745.5656	14.024721	13.909385	19081	21.17467	19.716719	690.7788	13.643495	13.273784	19004	33.26038	19.263926	672.4258	4.0518727	3.7371325	16293	14.143638	4.665411	37.037598	3.559136	3.217912	15970	11.78566	3.9454024	27.29877	3.7526278	3.4239686	16909	11.052855	4.1931744	30.401455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_914	10.42439	10.291149	20273	13.785893	15.003446	497.34482	11.89932	11.790403	20273	16.381083	16.974106	567.6856	12.661482	12.551599	20191	21.12464	18.29517	612.1452	13.421706	13.29507	20273	21.436401	19.471968	684.13	12.729812	12.604274	20273	19.363085	18.464123	646.89374	13.442876	13.290211	20273	21.421577	19.578842	683.4182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_1573	14.805857	14.556128	32111	23.77148	20.733295	687.2817	14.836832	14.533287	32111	25.497942	20.825947	696.50745	14.54798	14.214149	32111	28.009787	20.60003	689.26465	12.540847	12.25684	32111	21.629818	17.794548	625.1955	12.817371	12.533669	32111	22.727003	18.058456	632.6812	12.568787	12.327099	32111	18.487265	17.745825	619.4352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_2006	30.196795	30.43124	28225	66.97307	42.489307	1408.4652	32.58657	32.882504	28225	75.77225	45.65647	1526.9446	31.446447	31.662037	28225	63.963455	44.446472	1487.152	34.079037	34.343067	28225	81.450455	48.38141	1699.8368	33.982723	34.19795	28225	71.83558	47.9253	1679.0712	33.789387	33.935772	28225	81.64879	47.880756	1671.3237	5.9264827	5.2191224	24321	43.377083	6.809146	54.056206	5.0908637	4.3908744	22988	36.741795	5.672283	39.2473	6.047587	5.4131546	25439	38.51587	6.7569733	48.989555	2.5058236	2.4140646	24510	3.2933602	110.4722	2789.3184	2.031024	1.9379476	24194	2.235662	76.581535	1920.1837	2.183366	2.0825517	23480	2.7778027	80.926865	2017.2745
F4_S20_subsampled_depth_1G_contig_2068	3.051358	2.9860082	12547	3.266082	4.21387	139.68434	3.2542102	3.1985838	12599	3.4690192	4.511473	150.88263	2.7726445	2.6904922	11990	3.359959	3.8361666	128.35574	3.598771	3.4353507	12500	6.413998	5.0142736	176.17186	3.3430436	3.2458699	12288	4.3230987	4.66637	163.48706	3.1530876	3.072741	12698	3.543363	4.4183083	154.22533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_2810	3.4424021	3.3309674	9441	5.3032284	4.751268	157.4983	3.4024966	3.2966805	9898	3.7081275	4.668868	156.1466	3.3688815	3.3285651	9611	3.5724552	4.708225	157.53435	2.909082	2.6606245	8851	7.1079226	4.0367746	141.82845	3.0695891	2.9331732	8899	5.5697174	4.254819	149.06833	3.337232	3.2928586	9923	3.4961126	4.642212	162.041	2.0138588	1.9164665	8610	2.4770513	2.2726483	18.042007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_3518	85.830925	79.16183	62465	2222.3535	119.95551	3976.369	84.665375	78.29725	62465	2093.4683	118.15372	3951.557	85.3323	78.66594	62465	2295.8132	120.22559	4022.675	93.26106	83.02379	62397	4192.0327	131.60123	4623.69	89.131256	78.90092	62465	3926.5603	124.96822	4378.2837	92.1665	82.35175	62465	3837.3086	129.75294	4529.1514	37.350525	37.500366	61364	249.98479	43.049404	341.75897	31.632513	31.701061	61536	176.67247	35.333504	244.4773	36.723614	36.735115	61273	229.45135	41.146484	298.3211	2.012196	1.91479	51536	2.4871895	81.33989	2053.7559	1.616882	1.53369	48904	1.7066061	61.32627	1537.6771	1.7835032	1.691718	51781	1.8861933	66.71257	1662.9529
F4_S20_subsampled_depth_1G_contig_4650	12.465982	12.127843	49822	37.555824	17.396975	576.687	13.528955	13.219997	49930	41.68611	18.861542	630.8093	12.6375065	12.370427	49867	38.100517	17.755041	594.07275	11.816705	11.57603	49921	31.530914	16.650265	584.99194	12.256091	11.967705	49810	32.764816	17.190197	602.26154	11.823293	11.53619	49833	31.241142	16.65926	581.5077	8.241147	8.056913	48704	24.756704	9.511739	75.51145	6.5199165	6.3187814	48084	16.471415	7.287046	50.420055	7.586385	7.447004	47642	19.86574	8.482022	61.496555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_5758	5.8341756	5.7578187	11212	7.1959953	8.210316	272.16122	5.2490077	5.0993385	11234	5.788392	7.25683	242.699	4.609166	4.4777465	11167	5.334197	6.5090714	217.78961	5.316402	5.2531075	11048	7.8553977	7.6078725	267.29578	4.951101	4.8917403	11118	5.100018	6.99713	245.14572	4.842205	4.7802725	11139	5.193631	6.8409133	238.78871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_5876	12.114375	11.786492	17671	26.33006	16.937315	561.44977	12.799319	12.642664	17785	21.588905	17.922852	599.41547	13.089765	13.005166	17675	27.756083	18.525486	619.85144	15.019506	14.782461	17674	36.001785	21.244368	746.40155	14.309442	13.939709	17676	33.699574	20.302618	711.30597	15.211171	15.053928	17676	28.643501	21.522417	751.2609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_6253	8.276072	8.132783	37102	21.182951	11.578249	383.8039	9.567395	9.408085	37532	23.251797	13.337268	446.05432	9.018138	8.805901	37146	26.133799	12.741224	426.31375	10.436612	10.218911	37453	27.759436	14.75784	518.50354	9.991105	9.723245	37315	29.024128	14.108274	494.286	10.916657	10.74494	37440	29.615387	15.441724	539.00824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_6406	11.161511	10.74258	18644	25.21087	16.179436	536.3273	10.335676	9.925087	18644	23.490084	14.747776	493.2277	10.859738	10.406103	18644	27.440767	15.835607	529.8497	10.121552	9.690076	18644	25.148691	14.73962	517.8631	9.185898	8.668088	18644	24.726051	13.392452	469.20682	9.36163	9.150667	18644	16.347448	13.67965	477.50156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_6451	7.7743926	7.6362834	10191	11.703549	11.001472	364.68445	7.4848666	7.3932524	10185	8.1446495	10.50529	351.3411	7.575866	7.3742256	10150	9.578133	10.801162	361.40033	6.7750897	6.671239	10183	8.577809	9.712196	341.22928	6.388789	6.306195	10073	9.172835	9.009892	315.66315	6.637495	6.6013274	10175	6.8729587	9.299271	324.59998	4.5053763	4.4120574	9746	8.45173	5.2632875	41.783993	3.865691	3.7637167	9279	7.2410464	4.430972	30.658487	4.8636003	4.673562	9791	11.799974	5.54512	40.203354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_6558	3.3422065	3.2794614	11375	4.463979	4.6982713	155.7415	4.4522076	4.4192376	12012	5.159926	6.138426	205.2947	4.3614545	4.24661	11984	5.460838	6.121771	204.83083	3.9120321	3.7950678	11862	5.2633953	5.528858	194.25143	3.722254	3.6138866	11768	5.748294	5.220809	182.912	3.7659104	3.6744018	11708	5.120001	5.346975	186.64133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_7957	34.87483	34.766724	42987	98.885796	48.481747	1607.107	35.026264	34.94486	42987	100.49584	48.73762	1629.9908	33.585007	33.40726	42987	91.83575	47.049194	1574.2374	32.96671	32.85732	42987	70.67028	46.26506	1625.4813	33.24292	33.203655	42987	81.81885	46.3749	1624.7529	33.76469	33.36685	42987	97.315346	47.316936	1651.6436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.794103	5.284347	42587	17.261509	233.91348	5906.0938	8.285944	7.706601	42952	23.921526	316.83533	7944.2363	6.839555	6.367942	42870	17.18924	255.8308	6377.1274
F4_S20_subsampled_depth_1G_contig_7984	7.273929	7.2095923	21254	9.702762	10.168565	337.07474	7.7915087	7.717753	21254	8.4833765	10.915378	365.05606	7.5720716	7.4005475	21254	11.185062	10.738916	359.31757	8.272176	8.19422	21151	9.682445	11.675448	410.20642	9.080601	8.987102	21254	12.409225	12.716952	445.54077	8.641537	8.550595	21254	10.681097	12.258057	427.87946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F4_S20_subsampled_depth_1G_contig_5405|provirus_3_32731	39.78265	39.61699	32729	93.55105	55.69657	1846.2688	37.62086	37.57211	32729	80.71527	52.615337	1759.6785	38.133244	37.980698	32729	81.163666	53.75624	1798.6511	37.30799	37.128056	32729	74.498955	52.763466	1853.7963	34.278862	34.04389	32729	73.00086	48.15633	1687.166	36.70266	36.78788	32729	73.57321	51.825825	1809.0303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
