Contig	F3_S19_subsampled_depth_10G_combined_mapped Mean	F3_S19_subsampled_depth_10G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_10G_combined_mapped Covered Bases	F3_S19_subsampled_depth_10G_combined_mapped Variance	F3_S19_subsampled_depth_10G_combined_mapped RPKM	F3_S19_subsampled_depth_10G_combined_mapped TPM	F4_S20_subsampled_depth_10G_combined_mapped Mean	F4_S20_subsampled_depth_10G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_10G_combined_mapped Covered Bases	F4_S20_subsampled_depth_10G_combined_mapped Variance	F4_S20_subsampled_depth_10G_combined_mapped RPKM	F4_S20_subsampled_depth_10G_combined_mapped TPM	F5_S21_subsampled_depth_10G_combined_mapped Mean	F5_S21_subsampled_depth_10G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_10G_combined_mapped Covered Bases	F5_S21_subsampled_depth_10G_combined_mapped Variance	F5_S21_subsampled_depth_10G_combined_mapped RPKM	F5_S21_subsampled_depth_10G_combined_mapped TPM	F6_S22_subsampled_depth_10G_combined_mapped Mean	F6_S22_subsampled_depth_10G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_10G_combined_mapped Covered Bases	F6_S22_subsampled_depth_10G_combined_mapped Variance	F6_S22_subsampled_depth_10G_combined_mapped RPKM	F6_S22_subsampled_depth_10G_combined_mapped TPM	F7_S23_subsampled_depth_10G_combined_mapped Mean	F7_S23_subsampled_depth_10G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_10G_combined_mapped Covered Bases	F7_S23_subsampled_depth_10G_combined_mapped Variance	F7_S23_subsampled_depth_10G_combined_mapped RPKM	F7_S23_subsampled_depth_10G_combined_mapped TPM	F8_S24_subsampled_depth_10G_combined_mapped Mean	F8_S24_subsampled_depth_10G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_10G_combined_mapped Covered Bases	F8_S24_subsampled_depth_10G_combined_mapped Variance	F8_S24_subsampled_depth_10G_combined_mapped RPKM	F8_S24_subsampled_depth_10G_combined_mapped TPM	GP3_S28_subsampled_depth_10G_combined_mapped Mean	GP3_S28_subsampled_depth_10G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_10G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_10G_combined_mapped Variance	GP3_S28_subsampled_depth_10G_combined_mapped RPKM	GP3_S28_subsampled_depth_10G_combined_mapped TPM	GP4_S29_subsampled_depth_10G_combined_mapped Mean	GP4_S29_subsampled_depth_10G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_10G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_10G_combined_mapped Variance	GP4_S29_subsampled_depth_10G_combined_mapped RPKM	GP4_S29_subsampled_depth_10G_combined_mapped TPM	GP5_S30_subsampled_depth_10G_combined_mapped Mean	GP5_S30_subsampled_depth_10G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_10G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_10G_combined_mapped Variance	GP5_S30_subsampled_depth_10G_combined_mapped RPKM	GP5_S30_subsampled_depth_10G_combined_mapped TPM	M1_S25_subsampled_depth_10G_combined_mapped Mean	M1_S25_subsampled_depth_10G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_10G_combined_mapped Covered Bases	M1_S25_subsampled_depth_10G_combined_mapped Variance	M1_S25_subsampled_depth_10G_combined_mapped RPKM	M1_S25_subsampled_depth_10G_combined_mapped TPM	M2_S26_subsampled_depth_10G_combined_mapped Mean	M2_S26_subsampled_depth_10G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_10G_combined_mapped Covered Bases	M2_S26_subsampled_depth_10G_combined_mapped Variance	M2_S26_subsampled_depth_10G_combined_mapped RPKM	M2_S26_subsampled_depth_10G_combined_mapped TPM	M3_S27_subsampled_depth_10G_combined_mapped Mean	M3_S27_subsampled_depth_10G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_10G_combined_mapped Covered Bases	M3_S27_subsampled_depth_10G_combined_mapped Variance	M3_S27_subsampled_depth_10G_combined_mapped RPKM	M3_S27_subsampled_depth_10G_combined_mapped TPM
F3_S19_subsampled_depth_10G_contig_578	52.261395	50.146374	10617	846.85675	8.32197	277.46744	52.842648	50.5682	10617	1096.1287	8.474995	281.73587	56.423042	54.102962	10617	1261.6836	9.089577	305.70477	59.726475	57.325123	10617	1222.9885	9.759546	356.72742	62.463264	59.531155	10617	1458.9254	10.016067	363.75388	60.414158	57.748116	10617	1279.5117	9.813062	347.63904	2.4080443	2.1810849	9205	7.2581925	0.33769348	3.1165783	2.7568548	2.56183	9719	4.8087325	0.34108013	2.8247733	3.1023216	2.8868484	9374	6.569598	0.39444712	3.5410328	5.4266744	5.19361	10241	14.962017	19.567612	553.55347	4.323397	4.093621	10488	11.847534	13.571243	383.09244	5.0758576	4.698546	10570	21.580526	16.436638	458.71878
F3_S19_subsampled_depth_10G_contig_671	8.796231	8.71138	20605	12.37414	1.192249	39.751423	8.88308	8.909362	20319	11.3726015	1.2081167	40.161663	9.353251	9.289488	20549	12.004772	1.2829843	43.149925	8.595343	8.51177	20599	12.150308	1.1810386	43.1689	8.251758	8.138045	20505	11.158852	1.1325519	41.130936	8.659442	8.59834	20601	10.387852	1.1867573	42.042244	4.2708454	4.2077456	19980	5.279566	0.48552057	4.4808764	3.6984475	3.6012692	19127	5.8062935	0.40735105	3.3736188	4.3542767	4.2303643	20095	6.047747	0.48515967	4.3553786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_10G_contig_782	25.137707	24.029518	13323	288.36273	3.7037451	123.488686	25.555227	24.576452	13323	310.25592	3.7375371	124.24767	28.057693	26.873323	13323	399.2176	4.176928	140.48042	29.868063	28.73796	13323	420.37418	4.435533	162.12602	30.274576	28.986338	13323	471.27133	4.4782696	162.63751	30.470963	29.051193	13323	450.01154	4.5038495	159.55405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6086693	2.292654	10051	8.9441	7.9961896	223.16003
F3_S19_subsampled_depth_10G_contig_799	130.24059	117.69611	14914	9875.115	18.063698	602.27185	138.18193	123.88629	14914	12773.752	19.086824	634.50726	143.77419	129.03093	14914	13195.979	20.051287	674.3742	143.06259	127.74593	14914	14426.854	20.011364	731.4481	149.14142	133.91278	14914	14761.99	20.735924	753.0675	144.45143	129.84889	14914	13797.613	20.08106	711.39453	66.49831	66.5581	14914	948.05365	7.6754737	70.837074	55.78136	56.1396	14914	593.8465	6.2584476	51.83149	64.28021	65.06299	14914	780.97217	7.2269535	64.877846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_10G_contig_897	6359.0854	6224.0737	12806	1940821.1	870.825	29034.662	6090.186	5956.0244	12806	1784531.5	833.67737	27714.105	5913.5693	5780.828	12806	1657954.6	816.4638	27459.688	5407.6167	5282.9795	12806	1405379.5	748.6197	27363.283	5085.341	4967.021	12806	1235726.5	698.8084	25378.652	5293.508	5165.5234	12806	1377369.4	729.55334	25845.264	6314.9116	6279.556	12806	5461474	728.9808	6727.776	4768.3193	4744.184	12806	3095526	532.67096	4411.4976	6516.626	6467.482	12806	5582002.5	731.08203	6563.0713	135.4601	132.4455	12806	814.02325	388.12842	10979.871	164.00475	160.57857	12806	1110.3217	450.05743	12704.337	149.60548	146.45541	12806	956.4188	400.61615	11180.5205
F3_S19_subsampled_depth_10G_contig_1291	160.1957	158.71593	11065	709.36926	22.299635	743.5044	164.03519	162.71532	11065	611.94574	22.82465	758.76434	154.79909	152.44905	11065	687.0324	21.776855	732.4093	149.40541	148.03838	11065	603.3379	21.061962	769.8493	154.63509	153.3831	11065	597.6674	21.553707	782.7669	145.67119	144.08733	11065	606.814	20.395521	722.53467	104.010445	103.36193	11065	289.65805	12.225976	112.833664	89.156845	88.90626	11065	232.4825	10.103349	83.6744	119.177826	118.25293	11065	547.59796	13.575403	121.86913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_10G_contig_1697	227.3099	224.11734	40697	7963.5107	30.862604	1029.0071	227.25055	224.02315	40697	8497.991	30.824657	1024.7104	228.99551	225.60132	40697	8212.873	31.34431	1054.1868	328.2002	326.1537	40697	15128.238	45.023605	1645.6869	339.00952	337.39032	40697	15640.522	46.199337	1677.8235	338.11603	335.85962	40697	15855.4795	46.18711	1636.2316	133.53331	125.56468	40697	5659.098	15.289711	141.10895	113.34957	106.5246	40697	3991.9822	12.566687	104.0754	128.39113	120.587814	40697	5201.049	14.298193	128.35783	11.19745	10.889595	40546	29.669487	32.6352	923.22595	9.154265	8.911846	40207	22.720423	25.053219	707.2087	13.477224	13.346833	40398	37.691547	35.91547	1002.33966
F3_S19_subsampled_depth_10G_contig_1807	26.732786	26.42775	34104	143.02818	3.7573729	125.27663	27.888968	27.66875	34104	133.18387	3.8999927	129.64825	29.62941	29.398201	34104	176.52661	4.1928177	141.01479	30.01231	29.784359	34104	159.19518	4.2431507	155.09409	30.047033	29.75059	34104	188.83044	4.2262855	153.48613	30.501472	30.230137	34104	202.65443	4.3057413	152.53589	10.532338	9.773593	34006	71.13012	1.236388	11.410641	9.5191145	9.006283	33586	53.715664	1.0842303	8.979423	9.884226	9.253599	33573	61.590965	1.1276711	10.123334	0	0	0	0	0	0	0	0	0	0	0	0	2.1653414	1.971335	27194	4.9481273	5.9794655	166.87666
F3_S19_subsampled_depth_10G_contig_2155	9.474739	9.2382145	10748	17.367191	1.3120352	43.745293	9.157681	8.998223	10606	19.501106	1.2673208	42.12982	9.483018	9.248772	10714	23.0448	1.3284925	44.68047	8.869696	8.602801	10537	18.586235	1.2368441	45.208702	8.36184	8.159821	10704	14.6771145	1.170616	42.51333	8.838084	8.521793	10569	21.126493	1.238981	43.892303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2933483	2.1405873	8733	3.8164604	6.870139	194.35132	2.0202277	1.9134525	8744	2.654559	5.739622	162.01953	2.4912975	2.365841	9559	3.8363235	7.0068927	195.5505
F3_S19_subsampled_depth_10G_contig_2272	151.93678	148.99536	32249	1133.1458	20.616386	687.3823	148.90984	145.52673	32249	1167.2214	20.198666	671.4684	147.50432	143.88419	32249	1349.24	20.185228	678.8789	130.33229	126.90561	32249	1147.3593	17.867487	653.086	128.7512	125.41958	32249	1090.4485	17.525084	636.45935	131.70679	128.46678	32249	1037.8137	17.971815	636.67206	6.4760895	6.091897	30794	25.4768	0.73939544	6.823892	6.1084146	5.8038144	30450	20.671339	0.67528665	5.5926194	9.15178	8.685266	31239	46.06918	1.0150785	9.112569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_10G_contig_2851	6.7420235	6.397839	15036	21.989866	0.90974706	30.332386	6.514554	5.9617405	14797	27.601923	0.87797964	29.186844	6.5401983	6.1802707	14460	24.208166	0.9008468	30.297693	5.946047	5.5929847	14922	17.089682	0.8165361	29.845757	6.0773997	5.862281	14778	12.883164	0.8294556	30.123358	5.9479785	5.450973	14656	23.840818	0.81561977	28.894274	2.4732566	2.2689261	13257	4.5070953	0.28849164	2.6624937	2.3861985	2.1642122	0	5.8209977	0	0	2.4349563	2.257974	11563	4.9041924	0.27068666	2.4300077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
