Contig	F3_S19_subsampled_depth_8G_combined_mapped Mean	F3_S19_subsampled_depth_8G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_8G_combined_mapped Covered Bases	F3_S19_subsampled_depth_8G_combined_mapped Variance	F3_S19_subsampled_depth_8G_combined_mapped RPKM	F3_S19_subsampled_depth_8G_combined_mapped TPM	F4_S20_subsampled_depth_8G_combined_mapped Mean	F4_S20_subsampled_depth_8G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_8G_combined_mapped Covered Bases	F4_S20_subsampled_depth_8G_combined_mapped Variance	F4_S20_subsampled_depth_8G_combined_mapped RPKM	F4_S20_subsampled_depth_8G_combined_mapped TPM	F5_S21_subsampled_depth_8G_combined_mapped Mean	F5_S21_subsampled_depth_8G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_8G_combined_mapped Covered Bases	F5_S21_subsampled_depth_8G_combined_mapped Variance	F5_S21_subsampled_depth_8G_combined_mapped RPKM	F5_S21_subsampled_depth_8G_combined_mapped TPM	F6_S22_subsampled_depth_8G_combined_mapped Mean	F6_S22_subsampled_depth_8G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_8G_combined_mapped Covered Bases	F6_S22_subsampled_depth_8G_combined_mapped Variance	F6_S22_subsampled_depth_8G_combined_mapped RPKM	F6_S22_subsampled_depth_8G_combined_mapped TPM	F7_S23_subsampled_depth_8G_combined_mapped Mean	F7_S23_subsampled_depth_8G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_8G_combined_mapped Covered Bases	F7_S23_subsampled_depth_8G_combined_mapped Variance	F7_S23_subsampled_depth_8G_combined_mapped RPKM	F7_S23_subsampled_depth_8G_combined_mapped TPM	F8_S24_subsampled_depth_8G_combined_mapped Mean	F8_S24_subsampled_depth_8G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_8G_combined_mapped Covered Bases	F8_S24_subsampled_depth_8G_combined_mapped Variance	F8_S24_subsampled_depth_8G_combined_mapped RPKM	F8_S24_subsampled_depth_8G_combined_mapped TPM	GP3_S28_subsampled_depth_8G_combined_mapped Mean	GP3_S28_subsampled_depth_8G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_8G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_8G_combined_mapped Variance	GP3_S28_subsampled_depth_8G_combined_mapped RPKM	GP3_S28_subsampled_depth_8G_combined_mapped TPM	GP4_S29_subsampled_depth_8G_combined_mapped Mean	GP4_S29_subsampled_depth_8G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_8G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_8G_combined_mapped Variance	GP4_S29_subsampled_depth_8G_combined_mapped RPKM	GP4_S29_subsampled_depth_8G_combined_mapped TPM	GP5_S30_subsampled_depth_8G_combined_mapped Mean	GP5_S30_subsampled_depth_8G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_8G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_8G_combined_mapped Variance	GP5_S30_subsampled_depth_8G_combined_mapped RPKM	GP5_S30_subsampled_depth_8G_combined_mapped TPM	M1_S25_subsampled_depth_8G_combined_mapped Mean	M1_S25_subsampled_depth_8G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_8G_combined_mapped Covered Bases	M1_S25_subsampled_depth_8G_combined_mapped Variance	M1_S25_subsampled_depth_8G_combined_mapped RPKM	M1_S25_subsampled_depth_8G_combined_mapped TPM	M2_S26_subsampled_depth_8G_combined_mapped Mean	M2_S26_subsampled_depth_8G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_8G_combined_mapped Covered Bases	M2_S26_subsampled_depth_8G_combined_mapped Variance	M2_S26_subsampled_depth_8G_combined_mapped RPKM	M2_S26_subsampled_depth_8G_combined_mapped TPM	M3_S27_subsampled_depth_8G_combined_mapped Mean	M3_S27_subsampled_depth_8G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_8G_combined_mapped Covered Bases	M3_S27_subsampled_depth_8G_combined_mapped Variance	M3_S27_subsampled_depth_8G_combined_mapped RPKM	M3_S27_subsampled_depth_8G_combined_mapped TPM
F3_S19_subsampled_depth_8G_contig_2753	2101.836	2093.113	42821	141203.19	351.59015	13454.776	2101.8435	2090.5952	42821	147736.16	351.40872	13541.804	1992.3888	1981.8784	42821	120739.08	336.04355	12943.651	1881.2333	1870.5106	42821	106863.51	318.43695	12775.76	1901.8892	1890.9069	42821	104226.06	319.3465	12759.87	1933.3438	1921.7887	42821	115158.7	326.67145	13009.631	80.98102	74.5235	42821	3443.7786	11.4657345	90.72806	76.155	69.683945	42821	3110.0674	10.477205	72.77735	101.39854	93.64281	42821	4965.8306	13.957592	104.280464	3.456024	3.2189298	39518	7.301412	14.613182	390.80737	3.3651192	3.1620622	39387	6.46959	12.950386	344.0824	4.3322864	4.086838	40980	9.481357	16.075706	421.95465
F3_S19_subsampled_depth_8G_contig_2929	4.347306	4.064056	13656	8.822871	0.7213589	27.605234	4.2222786	3.8902586	13262	10.350719	0.69728804	26.87052	4.3015447	4.1614695	13361	6.592702	0.7181628	27.662025	3.4271522	3.3019903	13073	5.250223	0.5762359	23.118704	4.091667	3.7927644	13177	10.223973	0.6819412	27.247791	3.5456524	3.4326	12954	5.29058	0.595238	23.705235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_3768	11.716522	11.2384205	36756	36.305847	1.9670365	75.27526	11.279107	10.918382	36709	30.640554	1.8948747	73.02047	11.1887665	10.856037	36718	29.55715	1.8981503	73.11252	11.5982895	11.113337	36720	34.40971	1.970899	79.07286	12.709884	12.263553	36572	34.843575	2.1397474	85.49619	12.789269	12.3060465	36571	41.341797	2.170771	86.45055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7854997	1.6719784	28791	2.2889698	6.436948	168.95683
F3_S19_subsampled_depth_8G_contig_3812	66.98665	65.75167	43134	393.43964	11.192846	428.33182	63.78883	62.56607	43134	283.31183	10.656599	410.6601	66.51949	65.29008	43134	363.30038	11.216338	432.02838	59.778637	58.816498	43134	274.49448	10.106393	405.47067	58.763027	57.58786	43134	298.53012	9.859358	393.94238	60.00461	58.917233	43134	291.46313	10.132837	403.53836	28.711706	27.520033	43134	199.35309	4.072297	32.223965	22.911478	22.06695	43134	139.41364	3.1596818	21.947943	26.409874	25.396215	43134	156.73909	3.6366882	27.170542	72.22269	71.94287	43134	126.937996	279.16718	7465.9023	78.33571	78.15225	43134	119.834724	286.8587	7621.6284	68.4195	68.18201	43134	111.20797	243.87819	6401.3057
F3_S19_subsampled_depth_8G_contig_3964	98.44956	98.1665	45076	202.79034	16.472383	630.3709	103.053024	102.45667	45076	228.8171	17.22372	663.72906	102.84163	102.12413	45076	273.82776	17.336882	667.77826	99.07773	98.4378	45076	264.35605	16.779966	673.21594	105.56135	105.07919	45076	278.70023	17.714952	707.822	100.822754	99.97334	45076	273.7722	17.047127	678.8986	60.63166	57.84815	45076	763.02765	8.602954	68.07496	52.760784	50.94141	45076	468.0847	7.276515	50.544506	60.585674	58.548054	45076	595.8849	8.36807	62.519814	68.07873	67.66795	45076	159.771	265.5353	7101.3413	72.43779	72.21821	45076	120.925545	267.22592	7100.0005	66.17028	65.92664	45076	111.21879	237.40878	6231.496
F3_S19_subsampled_depth_8G_contig_4018	39.040672	38.130077	17189	291.61932	7.0108247	268.29254	40.509125	39.434376	17189	317.70114	7.286378	280.78607	40.543106	39.18224	17189	305.88214	7.3550906	283.30182	47.21838	46.188564	17189	288.6236	8.506061	341.26508	50.552086	49.386387	17189	306.33026	9.018665	360.35153	49.622044	48.32575	17189	334.5693	8.915027	355.03928	4.395563	4.293995	16907	5.344401	0.6402327	5.0661454	4.5023184	4.408489	17043	5.379015	0.62988764	4.3753614	4.89929	4.7494297	16936	6.936917	0.69496226	5.192225	6.768003	6.5041404	16917	19.65418	31.208115	834.6138	5.2210813	5.044859	16900	9.699506	20.32367	539.9852	7.316098	7.1336637	17119	17.06735	28.276207	742.19305
F3_S19_subsampled_depth_8G_contig_4655	8.376904	8.024322	6388	26.67817	1.4486219	55.436363	18.478745	17.904123	6309	118.62498	3.214806	123.885025	30.941307	28.703913	6360	459.80453	5.574329	214.71082	3.4313135	3.3202326	5754	5.0052767	0.59263	23.776442	3.7220812	3.4795558	5913	8.981293	0.6580684	26.293913	3.9603426	3.5542827	5528	13.606232	0.69798964	27.797318	127441.34	125507.1	6454	4464507000	17686.705	139954.45	165473.95	162741.38	6454	7564293600	22326.574	155086.05	174563.5	171563.5	6454	8533113300	23545.629	175914.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_4709	14.87921	14.341421	20135	63.413128	2.4975553	95.57731	13.685058	13.347695	20134	38.53522	2.294432	88.417656	14.456672	14.125097	20135	56.803387	2.4399061	93.97974	15.765267	15.541699	20134	59.159203	2.6738427	107.275116	15.309395	14.981899	20070	51.426544	2.570716	102.71604	15.821589	15.3717375	20133	64.47353	2.6789186	106.687454	11.142079	10.907163	19898	34.341595	1.5807364	12.5083275	9.582309	9.206774	20029	32.27432	1.3139533	9.127059	11.882958	11.633815	20022	47.696724	1.6269358	12.155219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_4824	3.358425	3.289509	13534	3.9674497	0.55726045	21.325447	2.8982618	2.855679	13429	2.5967157	0.4790307	18.459826	2.5644555	2.4682746	12621	3.1351771	0.4280624	16.48802	3.1739624	3.0573816	13277	4.326624	0.53163725	21.329393	2.8098617	2.6684008	12926	3.9848468	0.4667497	18.649551	2.7940404	2.7164025	12327	3.6457424	0.46631858	18.57105	3.43221	3.3133917	13191	4.697104	0.4817246	3.8118715	2.3110323	2.1756916	11904	3.4148176	0.31766114	2.2065544	3.2083008	3.0450854	12699	5.3627377	0.43815574	3.2735648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_4981	40.93284	40.7378	31030	78.61272	6.8901553	263.675	38.597897	38.528282	31030	57.39522	6.5031548	250.60403	40.10641	40.03688	31030	68.9238	6.813214	262.42972	40.826912	40.723087	31030	71.55556	6.965973	279.4765	38.11276	37.97161	31030	63.02267	6.433038	257.03964	40.603043	40.494675	31030	73.00547	6.902853	274.9049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5706606	1.4714307	23869	1.896623	5.850745	155.45006	1.8422279	1.748057	25166	2.1639087	6.572478	172.51411
F3_S19_subsampled_depth_8G_contig_5658	27.046698	8.477415	13063	17282.379	7.691542	294.34265	26.185007	7.9114685	13012	16943.984	7.534931	290.3644	27.383102	8.284522	13027	18138.598	7.9549727	306.4079	26.183613	8.408328	13063	17368.809	7.755272	311.1432	25.714706	8.405489	13063	16137.464	7.499279	299.6427	26.88376	8.641659	12992	17817.53	7.814738	311.22064	4.8107333	3.8016863	12063	58.147263	0.8180574	6.4732637	3.4611633	2.4775014	11292	50.849655	0.59315854	4.1202283	4.596221	3.317216	11919	93.27035	0.8053022	6.0165987	369.54727	286.72864	13063	482602.2	1817.864	48616.016	385.6965	302.39423	13063	491404.66	1810.8997	48114.3	447.8688	357.06332	13063	555921.1	2003.1737	52579.23
F3_S19_subsampled_depth_8G_contig_5769	4.786051	4.636521	28016	7.035906	0.8005248	30.634754	4.6523986	4.4834585	27185	8.349428	0.77327	29.798544	4.581908	4.464852	27730	6.301648	0.77130055	29.708794	4.1966367	4.0746627	27637	5.8512206	0.7085272	28.42627	4.1694813	4.0683684	26885	6.700598	0.7006863	27.99677	4.3537617	4.218638	26990	6.9353933	0.7331892	29.199121	3.4184103	3.2724912	25675	5.837814	0.48558083	3.8423877	2.3291202	2.1685221	22261	4.3343897	0.32163465	2.2341557	2.6285007	2.4856222	23868	4.271451	0.36174166	2.7026556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_6032	79.024536	66.57479	54966	5768.948	13.23114	506.334	79.37951	66.66612	54966	5656.6475	13.281301	511.8051	77.71109	65.00855	54966	5933.8096	13.117807	505.26868	68.73559	58.359474	54966	4011.9856	11.648605	467.3446	69.92763	60.243656	54966	3670.965	11.756863	469.75958	69.72486	59.484474	54966	4035.3	11.788319	469.46756	56.06673	54.513863	54966	515.516	7.9598575	62.98613	42.90665	42.08681	54966	265.84943	5.918011	41.107994	52.111866	50.999878	54966	343.56116	7.190658	53.723076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_6067	10.150796	8.55343	22986	129.9696	1.7788885	68.07516	10.4246025	8.933575	22813	126.81979	1.8209522	70.17182	9.719715	8.194202	22850	119.28657	1.714454	66.03699	10.648578	9.246425	22955	115.48984	1.9178149	76.94315	9.870989	8.591401	22651	101.233215	1.7233928	68.8602	10.494348	9.019807	22783	125.04399	1.8526402	73.78109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_6250	3.919042	3.6284053	26393	10.415119	0.66990966	25.636337	3.427031	3.2632952	26440	5.4034743	0.5802347	22.35979	3.4380627	3.246491	26027	6.276636	0.5926658	22.828169	3.0075798	2.800601	25607	6.0981274	0.51718056	20.749397	2.9591117	2.717449	25126	6.5024915	0.51275694	20.48782	2.713925	2.4498043	23461	6.6624646	0.46666002	18.584658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_8G_contig_6425	8.679521	8.533289	13583	11.805339	1.4675432	56.16048	9.087173	9.032255	13583	9.755281	1.5405006	59.364376	8.958833	8.942684	13580	9.227088	1.5394387	59.295742	8.644086	8.609627	13583	10.086017	1.499935	60.177723	8.091864	8.002894	13569	11.179469	1.3735719	54.882706	8.318246	8.202961	13557	11.887173	1.4521474	57.831524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8585572	3.7434456	12770	6.1552463	17.9918	481.1636	3.589295	3.495079	12785	5.081829	14.175921	376.6442	5.183057	5.071293	13480	7.152239	20.216578	530.64386
F3_S19_subsampled_depth_8G_contig_6754	81.07177	80.86952	35386	480.76993	13.677067	523.39886	84.478516	84.71839	35386	471.68826	14.217412	547.8787	86.8495	86.812416	35386	538.07	14.778674	569.2415	98.21725	98.164375	35386	659.086	16.76531	672.6281	95.47474	95.65923	35386	658.6696	16.20826	647.6203	99.251274	99.483574	35386	648.452	16.910027	673.4388	10.637275	9.460649	35135	104.03795	1.5105596	11.953026	9.126149	8.169862	34398	74.84871	1.2583407	8.740751	9.749262	8.815475	34880	78.98912	1.3444909	10.045003	9.938954	9.833228	34967	23.129374	42.892735	1147.1011	7.2844534	7.186542	34576	13.802242	26.943008	715.8563	10.608213	10.548212	34975	21.178616	37.83277	993.0334
F3_S19_subsampled_depth_8G_contig_7084	20.728285	19.866907	13081	145.28128	3.6270318	138.80049	20.335009	19.212776	13061	186.10114	3.539441	136.39508	22.251932	21.18942	13073	177.22131	3.911053	150.6451	20.218006	19.551691	13086	153.03563	3.5764687	143.48865	18.962364	17.949854	13069	129.26074	3.3469536	133.7316	19.939335	18.898506	13084	138.46458	3.517253	140.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.99466	291.7521	13090	14048.166	1172.9498	31368.762	310.8428	306.90384	13090	17446.799	1164.3033	30934.7	379.64383	375.22952	13090	20152.002	1380.2938	36229.9
F3_S19_subsampled_depth_8G_contig_7214	10.01232	9.316506	16790	32.497055	1.7380729	66.51317	9.478546	8.949853	16790	26.417347	1.663173	64.091606	9.201202	8.786925	16790	20.030554	1.6373248	63.06613	8.494592	8.200654	16790	15.022151	1.5065459	60.44293	8.522476	8.171474	16790	18.933327	1.4966713	59.80128	8.646935	8.274973	16784	19.3595	1.537064	61.213295	4.597356	4.344952	16368	10.066127	0.67442745	5.3367286	3.8867788	3.6087072	15832	8.864276	0.5525583	3.8382087	4.654447	4.3582397	16424	9.285237	0.6647021	4.9661446	6.388882	6.1272035	16597	14.547062	25.651178	686.00214	6.976142	6.543336	16760	18.180513	26.96672	716.4864	7.7366586	7.3438168	16790	17.475569	28.501831	748.1148
