Contig	F3_S19_subsampled_depth_7G_combined_mapped Mean	F3_S19_subsampled_depth_7G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_7G_combined_mapped Covered Bases	F3_S19_subsampled_depth_7G_combined_mapped Variance	F3_S19_subsampled_depth_7G_combined_mapped RPKM	F3_S19_subsampled_depth_7G_combined_mapped TPM	F4_S20_subsampled_depth_7G_combined_mapped Mean	F4_S20_subsampled_depth_7G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_7G_combined_mapped Covered Bases	F4_S20_subsampled_depth_7G_combined_mapped Variance	F4_S20_subsampled_depth_7G_combined_mapped RPKM	F4_S20_subsampled_depth_7G_combined_mapped TPM	F5_S21_subsampled_depth_7G_combined_mapped Mean	F5_S21_subsampled_depth_7G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_7G_combined_mapped Covered Bases	F5_S21_subsampled_depth_7G_combined_mapped Variance	F5_S21_subsampled_depth_7G_combined_mapped RPKM	F5_S21_subsampled_depth_7G_combined_mapped TPM	F6_S22_subsampled_depth_7G_combined_mapped Mean	F6_S22_subsampled_depth_7G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_7G_combined_mapped Covered Bases	F6_S22_subsampled_depth_7G_combined_mapped Variance	F6_S22_subsampled_depth_7G_combined_mapped RPKM	F6_S22_subsampled_depth_7G_combined_mapped TPM	F7_S23_subsampled_depth_7G_combined_mapped Mean	F7_S23_subsampled_depth_7G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_7G_combined_mapped Covered Bases	F7_S23_subsampled_depth_7G_combined_mapped Variance	F7_S23_subsampled_depth_7G_combined_mapped RPKM	F7_S23_subsampled_depth_7G_combined_mapped TPM	F8_S24_subsampled_depth_7G_combined_mapped Mean	F8_S24_subsampled_depth_7G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_7G_combined_mapped Covered Bases	F8_S24_subsampled_depth_7G_combined_mapped Variance	F8_S24_subsampled_depth_7G_combined_mapped RPKM	F8_S24_subsampled_depth_7G_combined_mapped TPM	GP3_S28_subsampled_depth_7G_combined_mapped Mean	GP3_S28_subsampled_depth_7G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_7G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_7G_combined_mapped Variance	GP3_S28_subsampled_depth_7G_combined_mapped RPKM	GP3_S28_subsampled_depth_7G_combined_mapped TPM	GP4_S29_subsampled_depth_7G_combined_mapped Mean	GP4_S29_subsampled_depth_7G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_7G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_7G_combined_mapped Variance	GP4_S29_subsampled_depth_7G_combined_mapped RPKM	GP4_S29_subsampled_depth_7G_combined_mapped TPM	GP5_S30_subsampled_depth_7G_combined_mapped Mean	GP5_S30_subsampled_depth_7G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_7G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_7G_combined_mapped Variance	GP5_S30_subsampled_depth_7G_combined_mapped RPKM	GP5_S30_subsampled_depth_7G_combined_mapped TPM	M1_S25_subsampled_depth_7G_combined_mapped Mean	M1_S25_subsampled_depth_7G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_7G_combined_mapped Covered Bases	M1_S25_subsampled_depth_7G_combined_mapped Variance	M1_S25_subsampled_depth_7G_combined_mapped RPKM	M1_S25_subsampled_depth_7G_combined_mapped TPM	M2_S26_subsampled_depth_7G_combined_mapped Mean	M2_S26_subsampled_depth_7G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_7G_combined_mapped Covered Bases	M2_S26_subsampled_depth_7G_combined_mapped Variance	M2_S26_subsampled_depth_7G_combined_mapped RPKM	M2_S26_subsampled_depth_7G_combined_mapped TPM	M3_S27_subsampled_depth_7G_combined_mapped Mean	M3_S27_subsampled_depth_7G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_7G_combined_mapped Covered Bases	M3_S27_subsampled_depth_7G_combined_mapped Variance	M3_S27_subsampled_depth_7G_combined_mapped RPKM	M3_S27_subsampled_depth_7G_combined_mapped TPM
F3_S19_subsampled_depth_7G_contig_1170	36.732494	35.16251	10617	431.67102	8.38052	341.4531	36.660458	35.064537	10617	525.5849	8.320175	341.6826	39.178753	37.528923	10617	542.1885	8.990143	369.10446	42.705265	41.04373	10617	637.7565	9.944751	421.7006	44.07901	41.935993	10617	740.086	10.099502	428.75156	41.868633	39.995438	10617	711.3811	9.80166	413.7002	0	0	0	0	0	0	1.9081876	1.7638255	8639	2.8206353	0.33407962	2.3149822	1.9624535	1.799809	8408	3.4408796	0.35640478	2.6376703	3.73469	3.5192654	10178	9.658917	21.727602	605.94556	2.9799368	2.8157308	9940	6.4618564	14.624598	404.95593	3.7601988	3.4469802	10380	12.26544	18.452864	506.39362
F3_S19_subsampled_depth_7G_contig_1174	23.898502	21.436604	18446	1796.059	6.235684	254.06468	24.903149	22.493502	18446	1807.005	6.442099	264.5561	26.918343	24.222431	18446	2215.2505	7.028088	288.5491	30.553453	27.41013	18446	3217.9922	8.144594	345.36618	30.12877	27.036434	18446	3020.5574	7.874435	334.2912	31.115599	27.851955	18446	3104.8833	8.215632	346.75858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2171514	1.861914	13893	18.142567	15.640766	436.1942	0	0	0	0	0	0	2.1618934	1.8592422	15174	15.593795	11.819552	324.35858
F3_S19_subsampled_depth_7G_contig_1302	5.989445	5.7698293	10271	11.611827	1.1766647	47.941643	6.3193245	6.1629	10120	13.908385	1.242159	51.01142	5.4524083	5.146695	10345	13.732838	1.0975604	45.06205	6.1107273	5.863113	9774	16.788813	1.2079346	51.221672	4.8721933	4.688806	10201	8.4939785	0.96357816	40.90651	5.3362117	5.142324	9881	12.3085985	1.0531554	44.45071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_1435	71.07807	70.82109	35386	348.9512	13.896674	566.2015	74.763336	74.79482	35386	358.63272	14.597001	599.4514	76.13631	75.915085	35386	413.98563	15.028081	617.0014	85.87005	85.8501	35386	484.01102	16.952438	718.85724	83.93467	83.986565	35386	470.53918	16.49358	700.1974	87.735664	87.941475	35386	473.43018	17.296211	730.02405	9.18816	8.237277	34967	73.40078	1.4932057	11.775817	7.993189	7.1164155	34068	61.39607	1.2582862	8.7192135	8.619168	7.7678943	34749	61.680565	1.3587241	10.055604	8.813515	8.694614	34904	19.303186	43.377224	1209.7167	6.4994607	6.3835845	34927	10.730382	27.499722	761.46893	9.29538	9.185691	35105	16.89983	38.095875	1045.4479
F3_S19_subsampled_depth_7G_contig_1520	22.570286	19.484102	18532	336.41397	4.667271	190.16174	20.844685	17.524178	18532	352.3969	4.3146954	177.1904	22.41557	19.48773	18532	308.0799	4.6864266	192.40865	19.119627	16.05567	18532	310.56198	4.015204	170.26216	16.77924	14.754715	18532	152.79028	3.4671855	147.19147	18.488195	16.082205	18532	212.82199	3.8495474	162.47847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.157219	1.5965909	13965	1075.9319	40.806763	1129.9418	10.847351	2.593085	16056	1701.1578	52.79203	1448.7473
F3_S19_subsampled_depth_7G_contig_1641	35.08448	34.064358	29919	363.41776	6.790063	276.65204	33.913204	32.989067	29918	361.03824	6.545871	268.8176	33.19609	32.276825	29871	331.68073	6.4721336	265.72354	32.302937	31.408335	29834	326.98447	6.3080134	267.48727	34.17531	33.422066	29895	329.9783	6.625801	281.28326	33.33829	32.182884	29924	361.34354	6.500708	274.3764	2.2097576	2.016602	23404	4.372541	0.35809183	2.8240082	0	0	0	0	0	0	2.499765	2.3062603	23801	5.1385617	0.39268655	2.9061813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_1837	7.1166844	7.06094	11454	8.76715	1.4429774	58.79223	6.7969747	6.553666	11395	12.987973	1.386001	56.918533	6.962668	6.799194	11292	11.485469	1.4218615	58.37678	6.914013	6.703067	11408	13.370295	1.4264785	60.48889	6.9285207	6.790741	11453	9.749646	1.4107393	59.889744	7.3438606	7.145076	11374	14.928111	1.537807	64.906494	3.2116065	3.0415766	10236	5.7338614	0.5304865	4.1835566	1.9507254	1.8470612	9143	2.5644126	0.31586015	2.1887314	2.6660473	2.5625124	10304	3.318617	0.42740393	3.1631193	282.41675	248.3847	11454	77222.5	1387.6199	38698.34	296.8191	263.1438	11454	81538	1389.3433	38471.004	354.72195	314.34274	11454	118737.516	1613.7139	44284.418
F3_S19_subsampled_depth_7G_contig_2106	19.825527	19.693388	40718	23.044962	3.8611698	157.31816	19.388483	19.229158	40718	25.936352	3.7798586	155.22652	19.316431	19.1227	40718	27.823772	3.8015285	156.07784	19.844803	19.506134	40718	37.765797	3.9221547	166.31645	20.682854	20.453686	40718	34.521805	4.051813	172.01044	20.906109	20.596407	40718	37.059406	4.1146317	173.66698	9.140135	8.913892	39554	29.160408	1.4862931	11.721297	8.239894	8.052997	38768	25.799425	1.3037385	9.034173	9.70388	9.537084	38985	31.483768	1.5345172	11.356608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_2373	2.8866258	2.761513	24683	4.003719	0.5586862	22.76293	2.7992935	2.6924973	24307	3.6506212	0.5441518	22.346533	3.3221977	3.186464	25028	4.935944	0.6503909	26.702837	2.7346961	2.648783	23940	3.5236735	0.5378116	22.80554	2.8786216	2.8056448	24285	3.4221697	0.56443274	23.961712	2.8605464	2.7486951	24684	3.90558	0.5569369	23.506721	0	0	0	0	0	0	1.799782	1.6816	20410	2.6165814	0.28275368	1.9593223	1.8898952	1.7442278	0	3.0763395	0	0	0	0	0	0	0	0	1.9250686	1.808317	21398	2.5241108	9.090702	251.72214	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_2409	17.2509	17.109524	17639	48.067318	3.4202406	139.35316	17.472412	17.24452	17639	52.547863	3.4842255	143.08582	18.33867	18.008766	17639	55.486904	3.7031982	152.04063	19.358397	19.22	17639	63.08746	3.8589976	163.63837	19.542742	19.390127	17639	54.280563	3.9132237	166.12701	20.470066	20.198908	17639	57.82425	4.106222	173.31194	4.7551603	4.468903	16266	14.388357	0.7922923	6.2482233	4.4079137	4.226542	16041	10.441785	0.7131785	4.9419217	4.562868	4.4537196	16830	8.220101	0.73741865	5.4574633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_2425	23.333565	23.166145	38883	42.486317	4.522528	184.26434	21.652235	21.569777	38883	36.31266	4.2051616	172.69223	22.536674	22.340065	38883	41.170788	4.4035673	180.79532	22.637466	22.452368	38883	43.69813	4.429613	187.83484	22.730488	22.54135	38883	38.780724	4.4282293	187.9904	23.385796	23.226528	38883	41.42905	4.5671296	192.76569	11.546252	10.137116	38481	116.6432	1.8752236	14.7885065	8.953941	8.149852	38490	51.963287	1.4139166	9.79764	10.683139	9.744356	38701	74.86636	1.6872214	12.486732	3.1126688	2.958062	34797	5.2095504	14.53274	405.2932	2.6527767	2.5727031	35316	2.9173083	11.316889	313.3656	3.2195544	3.112934	36463	4.403359	13.472996	369.7333
F3_S19_subsampled_depth_7G_contig_2682	30.13943	28.977917	6638	335.33707	6.184137	251.96446	60.323803	58.192627	6680	994.2691	12.246949	502.9423	73.8728	71.73365	6677	1345.8223	15.2423115	625.79706	8.249962	7.924919	6503	26.041332	1.6837788	71.39953	12.792081	12.116528	6561	82.01609	2.6293492	111.62307	12.595169	12.158995	6494	55.07738	2.6104867	110.1812	102563	103875.53	6691	1804212000	16370.675	129103.47	100669.64	101902.88	6691	1733736700	15626.629	108283.71	74956.68	75872.52	6691	953817400	11631.195	86079.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_3367	3.8712387	3.7045476	10817	6.832416	0.75235254	30.653606	3.2461371	3.049192	10067	6.9220614	0.6321955	25.962214	3.4116743	3.230499	10035	6.6054955	0.682631	28.026478	2.8963585	2.7737174	10297	4.5566707	0.583699	24.751379	2.7764525	2.6347756	9189	4.8880305	0.55064356	23.376322	2.7554893	2.6108825	9495	4.746824	0.55144274	23.274841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_4626	18.980503	18.150558	18820	102.5885	3.979862	162.15416	18.04601	16.909426	18820	124.522446	3.780384	155.24799	19.073593	17.940788	18820	128.75027	4.035721	165.69287	17.643492	16.806952	18820	110.44207	3.7704113	159.88184	17.31505	16.21852	18820	104.45257	3.6738813	155.96623	17.466578	16.314865	18820	111.38673	3.7202091	157.01959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.337	294.38812	18820	12024.403	1364.4655	38052.598	314.72818	313.8625	18820	14222.864	1369.7388	37928.164	377.31113	375.95758	18820	15585.4	1598.4233	43864.805
F3_S19_subsampled_depth_7G_contig_4875	50.02319	48.609856	27792	603.2837	9.84825	401.2539	47.771435	46.579227	27770	568.0194	9.436626	387.53152	46.464546	45.616047	27696	531.58484	9.229703	378.93994	43.560307	42.42451	27702	521.94116	8.69963	368.9021	44.964222	43.624207	27733	524.1195	8.898134	377.74997	44.88854	43.75444	27696	461.7665	8.933345	377.05118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.58932	85.14623	27696	12542.714	431.84183	12043.324	116.86535	106.46547	27696	15750.649	509.39734	14105.245	118.08805	106.55491	27700	18674.662	503.48334	13816.868
F3_S19_subsampled_depth_7G_contig_4884	4.0769677	3.926072	13662	5.4425178	0.7990007	32.554226	3.381073	3.1889632	12483	6.397496	0.6584395	27.039976	3.251249	3.127021	12785	4.947442	0.645497	26.501907	3.7474477	3.6149144	13254	5.8971105	0.7499365	31.800558	3.9813917	3.8281715	13399	6.6738753	0.7925746	33.64695	4.091232	3.9469874	13291	7.9651737	0.8038338	33.927536	4.178698	4.0954065	13374	5.504632	0.677212	5.3406744	2.5430453	2.4344783	12372	3.4247036	0.40480137	2.8050423	3.5940917	3.550559	13388	3.7115474	0.56579006	4.18728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_5143	26.08377	25.838776	45297	53.569176	5.0612273	206.21301	25.711277	25.220436	45220	70.007706	4.9858274	204.75172	26.281458	25.785667	45220	68.960884	5.1492634	211.41107	25.795092	25.319765	45220	68.08014	5.0681105	214.90993	26.439852	26.083946	45222	61.42161	5.1505513	218.65494	26.527433	26.055841	45223	70.962654	5.1897407	219.04419	16.403948	14.924716	45221	186.92918	2.6635072	21.005121	12.935256	11.7545595	45042	115.78957	2.0473814	14.187194	15.468602	14.377452	45220	133.18475	2.4418745	18.071749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_5169	35.734425	35.582146	31030	67.76139	6.9695096	283.96344	33.475487	33.39497	31030	53.609604	6.5390143	268.536	35.29495	35.234818	31030	58.415363	6.9473414	285.23392	35.592583	35.467007	31030	57.761	7.0257525	297.9225	33.180504	33.03958	31030	49.080864	6.4847407	275.2948	35.338146	35.235283	31030	62.11409	6.9455895	293.15375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5862694	1.4904649	24069	1.8299226	6.491828	178.15231
F3_S19_subsampled_depth_7G_contig_5349	6.970517	6.786504	38620	15.324086	1.3535633	55.149136	6.588653	6.367259	38336	15.882192	1.2744406	52.337143	6.871994	6.562411	38160	19.789053	1.3432984	55.151237	6.1712046	5.983849	38189	14.259422	1.2104037	51.326366	7.051941	6.8731556	38877	18.37664	1.3688468	58.11127	6.5348663	6.2597275	38081	16.737549	1.2743036	53.784748	2.692509	2.4957843	34015	4.902139	0.43574288	3.4363837	1.9173204	1.7177975	30683	3.5642703	0.30436364	2.109068	2.6818695	2.506694	33766	4.7653203	0.42701828	3.160264	7.394119	5.919045	38116	828.6101	43.72767	1219.4895	7.0117674	5.584487	37972	1014.48706	41.80531	1157.5917	7.5498896	5.970803	37939	1000.31226	43.101593	1182.8177
F3_S19_subsampled_depth_7G_contig_5527	6.6761637	6.226881	6795	23.14993	1.3463045	54.853405	16.225388	15.668379	6701	118.496864	3.299738	135.50943	26.931534	26.538614	6845	219.71826	5.6631837	232.51093	2.8330848	2.7101426	5789	5.335853	0.5809013	24.632744	3.2449284	3.09115	5873	6.504226	0.67480433	28.647278	3.4776254	3.2338417	6156	7.4111056	0.71338147	30.109802	107577.26	107272.73	6373	2632169500	17134.668	135128.55	140234.34	139858.55	6372	4362580500	21720.67	150511.92	146974.22	146770.7	6373	4809254400	22756.537	168415.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_5533	3.8565924	3.7918432	23286	4.1598544	0.7445267	30.334759	3.7578118	3.6341612	22935	4.8106318	0.7244047	29.74894	3.5309086	3.4356947	22817	4.1528535	0.68768525	28.23401	3.3260648	3.2279613	22478	4.25346	0.6489657	27.518965	3.0749004	2.9567692	22205	4.0034933	0.5997927	25.462826	3.6793125	3.5472293	22329	5.4149604	0.7212539	30.442074	1.7681429	1.668219	18939	2.0587862	0.2842783	2.2418926	1.6897281	1.597234	19207	1.7967705	0.2716005	1.8820385	1.8328394	1.7091918	18821	2.5159018	0.28955144	2.142904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_5681	5.3598	5.1381392	30284	10.103281	1.0397561	42.3635	5.175752	4.9816766	29921	9.234115	1.0046765	41.25881	5.128119	4.966645	29434	10.2685375	0.9994262	41.033024	5.3275394	5.088033	29954	11.509596	1.0404711	44.120483	5.898084	5.6311536	29709	15.032574	1.1449087	48.604515	5.6282177	5.4088583	29877	10.616225	1.1018579	46.50631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_5794	41.6363	40.207016	16647	209.97406	8.347954	340.12625	38.741467	37.3444	16647	189.97412	7.7798843	319.49466	40.64515	38.742474	16647	260.50775	8.25287	338.83447	34.92344	33.61095	16647	157.86821	7.0706353	299.82565	32.80548	31.147013	16647	179.48679	6.620547	281.0604	34.545128	32.94242	16647	164.48193	6.9979095	295.362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.016365	32.657753	16647	764.78296	171.53561	4783.8335	39.19434	35.120815	16626	697.9539	166.34079	4605.9873	40.71595	34.88464	16589	1254.9738	169.22623	4643.9985
F3_S19_subsampled_depth_7G_contig_6186	5192.967	5181.0503	43261	244982.8	1005.6857	40975.33	5013.1987	5000.0366	43261	237524.3	970.33	39848.297	5114.2593	5102.198	43261	224515.53	999.00494	41015.715	4720.8066	4710.1323	43261	182226.48	923.80664	39173.42	4441.929	4434.2603	43261	155034.6	863.15594	36643.324	4603.1846	4593.1396	43261	184183.75	899.58734	37969.03	2521.9617	2403.8389	43261	1376302.9	408.9439	3225.0405	2148.2373	2044.9368	43261	1038334.94	338.7712	2347.4937	2467.5295	2353.5212	43261	1188553.9	388.98407	2878.782	9.426666	9.322646	43254	13.108606	41.699696	1162.9329	10.813203	10.720806	43205	11.769676	45.147476	1250.1364	11.2132635	11.088992	43261	14.276027	45.882782	1259.1403
F3_S19_subsampled_depth_7G_contig_6746	4.3031287	4.142142	11200	5.587817	0.82867837	33.763405	3.376882	3.257037	10892	3.7228703	0.6542104	26.866291	3.5705526	3.4542723	10232	5.8996887	0.6890332	28.289345	3.490668	3.4169087	10075	5.21549	0.6821519	28.9262	3.8664682	3.650005	10042	8.880544	0.7499846	31.838888	3.358579	3.2873886	10786	3.2861073	0.6550778	27.64897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_7G_contig_7917	34.14649	33.35346	17189	242.77005	7.104503	289.46362	35.63243	34.650257	17189	248.45363	7.436102	305.37637	36.12718	35.05666	17189	226.32889	7.567739	310.70526	41.60027	40.557735	17189	239.90709	8.661267	367.27542	44.056633	42.957096	17189	275.77548	9.131477	387.6561	43.359764	42.30886	17189	261.42728	9.023771	380.86777	3.8136628	3.7078307	16672	4.5672836	0.6348736	5.0067797	3.967193	3.8818543	16640	4.7469573	0.63555324	4.404025	4.212747	4.095651	16753	5.4310236	0.6838032	5.06067	5.856799	5.581535	16842	17.487886	31.192198	869.8969	4.5935206	4.421269	16609	8.310994	20.443253	566.07513	6.403251	6.2070155	17118	14.895542	28.226133	774.59674
F3_S19_subsampled_depth_7G_contig_8165	6.4536695	6.3452005	21144	8.466045	1.2648886	51.536198	5.6404157	5.570095	20944	5.920683	1.1003941	45.189606	5.4502516	5.3212028	21027	6.9013233	1.0785664	44.282227	5.608753	5.491614	21120	6.6312513	1.1148683	47.275272	5.4738917	5.4087024	20838	6.813301	1.0762073	45.68794	5.4625936	5.371835	21085	5.757563	1.0759598	45.413223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.523118	7.967036	16371	762.2703	64.34931	1794.592	13.596221	8.581857	16007	926.0487	66.459114	1840.2577	13.685275	8.778534	16921	885.8995	64.49509	1769.9088
F3_S19_subsampled_depth_7G_contig_8388	158.64957	156.30052	40697	4040.6191	30.71946	1251.6234	159.7563	157.73814	40697	4049.1199	30.914171	1269.5441	159.85466	157.59094	40697	4196.543	31.23117	1282.2448	230.82289	228.98128	40697	7784.3784	45.16827	1915.3308	236.24142	235.11122	40697	7852.9604	45.92866	1949.7965	235.04863	233.49371	40697	7834.848	45.94872	1939.365	92.46107	86.6393	40697	2729.7551	14.981682	118.149475	78.46492	73.65103	40697	1913.3173	12.367794	85.70182	89.079216	83.654785	40697	2398.7188	14.04093	103.91374	7.7889857	7.5399666	40306	17.892092	35.585052	992.4062	6.4551263	6.2622967	39948	13.595056	27.216501	753.62646	9.147285	8.971748	40318	23.218973	37.71193	1034.9116
F3_S19_subsampled_depth_7G_contig_8625	35.28742	31.97963	35659	506.41214	7.312782	297.9495	35.66721	32.310616	35659	548.80035	7.396478	303.74927	38.500576	34.967396	35659	611.97156	8.035047	329.89157	44.632065	40.442722	35659	782.3671	9.326068	395.46576	42.5932	38.52799	35659	744.2376	8.851053	375.75137	42.40466	38.622578	35659	662.6701	8.877197	374.68127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.49686	2.2216277	30357	7.2772026	13.449401	375.08063	0	0	0	0	0	0	2.4977894	2.1737852	30350	10.692832	11.504883	315.72336
F3_S19_subsampled_depth_7G_contig_9042	58.8603	57.688465	43134	329.9792	11.395051	464.2763	56.42974	55.44135	43134	217.40335	10.927014	448.73703	58.647984	57.576538	43134	285.34845	11.464264	470.68335	52.462845	51.67637	43134	232.04681	10.254779	434.84726	51.957657	50.964146	43134	238.02359	10.094223	428.52734	52.505096	51.574963	43134	240.75099	10.261488	433.10837	25.033571	23.918756	43134	165.23965	4.0603743	32.021194	20.324167	19.608309	43134	107.39613	3.2069836	22.22259	22.989927	22.139042	43134	117.55515	3.620868	26.797226	62.88561	62.695213	43134	104.64072	278.7825	7774.7646	68.7232	68.559944	43134	96.06263	287.66977	7965.596	60.3301	60.12759	43134	86.91166	246.67688	6769.4424
F3_S19_subsampled_depth_7G_contig_9132	5.793422	5.5494766	16777	12.264186	1.1371734	46.332638	5.653215	5.4189873	16847	11.814189	1.110733	45.61419	5.5795555	5.454671	16849	7.391605	1.119197	45.950382	5.0241776	4.875041	16453	8.909337	1.0099367	42.825687	4.833422	4.61933	16321	11.8434725	0.9834986	41.7522	4.6517334	4.4375534	16137	10.648586	0.93079275	39.28613	2.951289	2.7714794	14561	5.397177	0.4896644	3.861622	2.3961482	2.2050169	14312	4.2893653	0.38333863	2.656318	2.808474	2.6344066	14291	5.246947	0.4500733	3.330889	3.8033779	3.6521168	15685	7.127036	17.167751	478.77927	4.421985	4.2015276	16243	9.717319	18.978626	525.5193	4.6525035	4.5517807	16733	6.2514095	19.263227	528.632
F3_S19_subsampled_depth_7G_contig_9224	3.8669279	3.8247209	11232	4.917112	0.7467326	30.42463	3.5676436	3.5247965	11093	4.1050353	0.6947035	28.5292	3.5218947	3.3402424	11613	4.764495	0.6986018	28.682188	3.6881921	3.550161	11443	5.059792	0.71945214	30.5079	3.5353553	3.4762444	11302	4.280125	0.6919303	29.374327	3.6772873	3.5596251	11650	4.9259233	0.73092204	30.850155	0	0	0	0	0	0	0	0	0	0	0	0	1.8178566	1.6938293	9172	2.4712088	0.29442745	2.1789885	0	0	0	0	0	0	0	0	0	0	0	0	1.6012098	1.4809767	9397	1.9093688	6.870966	188.55688
