Contig	F3_S19_subsampled_depth_6G_combined_mapped Mean	F3_S19_subsampled_depth_6G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_6G_combined_mapped Covered Bases	F3_S19_subsampled_depth_6G_combined_mapped Variance	F3_S19_subsampled_depth_6G_combined_mapped RPKM	F3_S19_subsampled_depth_6G_combined_mapped TPM	F4_S20_subsampled_depth_6G_combined_mapped Mean	F4_S20_subsampled_depth_6G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_6G_combined_mapped Covered Bases	F4_S20_subsampled_depth_6G_combined_mapped Variance	F4_S20_subsampled_depth_6G_combined_mapped RPKM	F4_S20_subsampled_depth_6G_combined_mapped TPM	F5_S21_subsampled_depth_6G_combined_mapped Mean	F5_S21_subsampled_depth_6G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_6G_combined_mapped Covered Bases	F5_S21_subsampled_depth_6G_combined_mapped Variance	F5_S21_subsampled_depth_6G_combined_mapped RPKM	F5_S21_subsampled_depth_6G_combined_mapped TPM	F6_S22_subsampled_depth_6G_combined_mapped Mean	F6_S22_subsampled_depth_6G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_6G_combined_mapped Covered Bases	F6_S22_subsampled_depth_6G_combined_mapped Variance	F6_S22_subsampled_depth_6G_combined_mapped RPKM	F6_S22_subsampled_depth_6G_combined_mapped TPM	F7_S23_subsampled_depth_6G_combined_mapped Mean	F7_S23_subsampled_depth_6G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_6G_combined_mapped Covered Bases	F7_S23_subsampled_depth_6G_combined_mapped Variance	F7_S23_subsampled_depth_6G_combined_mapped RPKM	F7_S23_subsampled_depth_6G_combined_mapped TPM	F8_S24_subsampled_depth_6G_combined_mapped Mean	F8_S24_subsampled_depth_6G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_6G_combined_mapped Covered Bases	F8_S24_subsampled_depth_6G_combined_mapped Variance	F8_S24_subsampled_depth_6G_combined_mapped RPKM	F8_S24_subsampled_depth_6G_combined_mapped TPM	GP3_S28_subsampled_depth_6G_combined_mapped Mean	GP3_S28_subsampled_depth_6G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_6G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_6G_combined_mapped Variance	GP3_S28_subsampled_depth_6G_combined_mapped RPKM	GP3_S28_subsampled_depth_6G_combined_mapped TPM	GP4_S29_subsampled_depth_6G_combined_mapped Mean	GP4_S29_subsampled_depth_6G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_6G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_6G_combined_mapped Variance	GP4_S29_subsampled_depth_6G_combined_mapped RPKM	GP4_S29_subsampled_depth_6G_combined_mapped TPM	GP5_S30_subsampled_depth_6G_combined_mapped Mean	GP5_S30_subsampled_depth_6G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_6G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_6G_combined_mapped Variance	GP5_S30_subsampled_depth_6G_combined_mapped RPKM	GP5_S30_subsampled_depth_6G_combined_mapped TPM	M1_S25_subsampled_depth_6G_combined_mapped Mean	M1_S25_subsampled_depth_6G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_6G_combined_mapped Covered Bases	M1_S25_subsampled_depth_6G_combined_mapped Variance	M1_S25_subsampled_depth_6G_combined_mapped RPKM	M1_S25_subsampled_depth_6G_combined_mapped TPM	M2_S26_subsampled_depth_6G_combined_mapped Mean	M2_S26_subsampled_depth_6G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_6G_combined_mapped Covered Bases	M2_S26_subsampled_depth_6G_combined_mapped Variance	M2_S26_subsampled_depth_6G_combined_mapped RPKM	M2_S26_subsampled_depth_6G_combined_mapped TPM	M3_S27_subsampled_depth_6G_combined_mapped Mean	M3_S27_subsampled_depth_6G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_6G_combined_mapped Covered Bases	M3_S27_subsampled_depth_6G_combined_mapped Variance	M3_S27_subsampled_depth_6G_combined_mapped RPKM	M3_S27_subsampled_depth_6G_combined_mapped TPM
F3_S19_subsampled_depth_6G_contig_2551	11.31955	10.983556	20150	29.903633	2.5524566	97.28243	10.05965	9.856556	20118	25.637075	2.2611265	86.89616	10.5974	10.368722	20045	30.925459	2.3983433	92.00718	12.4675	12.252666	20100	37.39311	2.8305426	112.907616	11.44665	11.244	20124	30.584686	2.5676842	102.087524	11.6938	11.309111	20124	37.83363	2.662544	105.48323	8.2783	8.100889	19847	21.428722	1.5864519	12.764841	7.1896	6.896611	19878	19.250315	1.3233471	9.253361	8.92825	8.637555	20050	29.672983	1.6327106	12.065574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_2566	7.861139	7.341126	12270	32.82674	1.7358129	66.15745	8.263614	7.727631	12134	42.61018	1.8333708	70.457344	7.8879538	7.3459845	12122	37.048588	1.7664357	67.76541	7.2296205	6.589292	12188	32.963276	1.6278967	64.93522	6.9872937	6.4851484	12186	29.243507	1.5647888	62.213802	7.107178	6.4375687	12109	35.96153	1.6002924	63.39955	2.9759076	2.862853	11356	3.6129193	0.56947666	4.5821004	2.7151816	2.61762	10774	3.5488741	0.49789006	3.481443	2.8529704	2.685827	10981	5.167917	0.536253	3.9628575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_3025	8.966689	8.619211	12098	20.079748	2.0215104	77.04633	9.1791935	8.945881	12098	16.495804	2.1203125	81.48462	11.13157	10.642737	12096	37.45569	2.589349	99.33473	11.249749	10.739353	12098	29.169226	2.6057246	103.93981	9.990292	9.721964	12098	22.281311	2.2942412	91.215805	10.73142	10.417984	12070	30.366043	2.4892282	98.6169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_3502	8.040811	7.965045	11394	15.296796	1.78502	68.032906	7.775321	7.618895	11551	16.95659	1.7550797	67.44858	8.011273	7.9381495	11581	14.655441	1.8345362	70.377975	6.6864457	6.522381	11446	12.920728	1.5266377	60.89608	7.1474266	6.8925138	11551	16.656204	1.6067736	63.88303	7.195316	7.069036	11263	15.06734	1.6527911	65.479416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8462815	2.480435	9067	9.038857	17.511993	490.77493	3.1250546	2.781144	10237	8.945293	16.822702	468.0761	2.8617496	2.551607	10288	8.620284	15.331294	423.9351
F3_S19_subsampled_depth_6G_contig_3588	2.9873266	2.9023144	11845	3.8173296	0.6600412	25.156315	2.6019802	2.518349	11515	2.8124957	0.57294863	22.018677	3.2206733	3.1287513	11984	3.832162	0.7184074	27.560146	2.9822574	2.912259	11806	3.325889	0.66743183	26.623196	2.990495	2.9215877	11819	3.3978817	0.66445416	26.417753	2.8555248	2.7819238	11555	3.5369515	0.6371119	25.240759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0867326	1.9696383	10080	2.9542165	10.943738	306.69907	1.6638416	1.5860248	10135	1.6643966	8.188761	227.84465	2.4438019	2.2553022	11097	3.9445803	11.74603	324.7969
F3_S19_subsampled_depth_6G_contig_3718	2.6567059	2.536424	11149	4.021367	0.58593714	22.33196	2.3757646	2.3030672	11742	2.4913883	0.52575296	20.204935	2.7870588	2.6887417	12028	3.2720103	0.619562	23.768145	2.609647	2.5087137	12056	2.9459736	0.58196473	23.214014	2.5164707	2.459655	11766	2.44443	0.5587911	22.21674	2.1933334	2.1224294	11359	2.2593484	0.4916061	19.476202	1.4225882	1.3305159	9735	1.4585533	0.26754302	2.1526952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_4344	8.630611	7.146606	11623	95.375565	2.3151145	88.23655	8.262529	6.983054	11623	81.73564	2.1780767	83.70449	7.7419157	6.4178367	11581	84.96834	2.1095157	80.92695	7.029809	5.7053356	11451	86.32826	1.9757069	78.80907	7.44888	6.3138375	11623	59.046745	1.9706801	78.35149	7.323804	6.0561633	11601	80.524765	2.0103252	79.64403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7784364	3.2979567	10010	15.969908	25.720333	720.814	3.1255991	2.6574998	10033	13.009416	18.322203	509.79834	3.6634707	3.0311804	10332	18.228876	21.872177	604.80096
F3_S19_subsampled_depth_6G_contig_4365	162.4451	160.6902	18312	1111.8916	36.314323	1384.0566	163.04929	161.02399	18312	1323.0421	36.4521	1400.8717	161.97275	160.02539	18312	1516.209	36.538246	1401.7096	149.62978	148.17497	18312	1189.111	33.84003	1349.8461	152.17212	150.51047	18312	1276.9178	34.17895	1358.9069	147.1126	144.65215	18312	1596.5586	33.205486	1315.5172	70.39924	69.47639	18312	559.37946	13.2780285	106.83712	57.203556	56.339226	18312	435.889	10.526824	73.60764	70.71264	69.73021	18312	479.04697	12.983543	95.947075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_4589	19.251278	16.568787	18532	254.56265	4.5989256	175.27997	17.680557	14.972981	18532	246.6016	4.2159376	162.02046	19.425905	16.896458	18532	233.06895	4.6836963	179.67978	16.25612	13.565281	18532	242.96938	3.9520328	157.64272	14.142639	12.413322	18532	114.3051	3.3953145	134.99297	16.074638	14.042432	18532	158.75021	3.8667185	153.18956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.320857	2.164954	15715	1288.4312	54.0069	1493.3784
F3_S19_subsampled_depth_6G_contig_5034	30.587889	30.425663	31030	52.95071	6.915783	263.583	29.034035	28.938974	31030	45.80346	6.568989	252.44936	29.964573	29.842472	31030	49.36442	6.833204	262.14105	30.835072	30.767271	31030	45.059135	7.050147	281.22342	28.388407	28.269142	31030	43.210983	6.433963	255.8052	30.562403	30.390545	31030	53.25956	6.9552665	275.55008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_5104	124.6253	121.70392	40686	3377.029	27.731316	1056.9304	125.914	123.28923	40683	3374.2834	28.00074	1076.0818	125.78272	123.174225	40680	3435.3657	28.225594	1082.8132	181.98772	179.40654	40690	6472.778	40.9697	1634.2417	184.56921	182.21982	40695	6332.5527	41.22597	1639.0857	183.84958	181.07169	40693	6482.656	41.334328	1637.5616	71.065674	65.619354	40679	1841.7236	13.390833	107.744804	60.639084	56.109253	40691	1305.4954	11.110997	77.69238	67.13234	62.423397	40673	1497.8602	12.320025	91.043816	6.0159073	5.757789	39423	14.485541	32.50741	911.0223	5.1303177	4.9146957	38960	11.380836	25.686586	714.70557	7.2926726	7.090154	39956	17.32777	35.707985	987.3834
F3_S19_subsampled_depth_6G_contig_5389	44.385944	43.939507	21254	104.45377	9.9624195	379.70016	43.989056	43.462513	21254	102.176796	9.8890295	380.04016	45.242702	44.82763	21254	103.13519	10.256644	393.47382	52.170727	51.781456	21254	135.75606	11.8704405	473.50037	51.52919	50.957985	21254	133.87822	11.632708	462.5	52.012604	51.189377	21254	120.81515	11.837774	468.9827	6.445982	6.063283	20732	21.08129	1.2178783	9.799247	5.3964653	5.077761	20269	15.805419	1.0008382	6.998252	7.1692095	6.712172	20663	28.190435	1.3225175	9.773273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_5488	7.568365	7.484353	14280	9.042002	1.677334	63.928616	7.289172	7.209152	14280	9.320436	1.6458486	63.250744	7.363057	7.3094826	14217	10.245559	1.6529777	63.412853	6.379547	6.286444	14221	7.8652062	1.4487158	57.78786	5.7487617	5.6952353	14152	6.699419	1.3115113	52.143837	7.431281	7.3562665	14214	10.139553	1.6671484	66.048195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.667587	16.644049	14280	22.52854	86.91543	2435.8108	24.364826	24.26773	14280	32.06046	121.816414	3389.4292	21.654564	21.542852	14280	25.862623	105.13192	2907.0674
F3_S19_subsampled_depth_6G_contig_5574	10.100844	9.843603	10561	22.979086	2.3037698	87.80416	10.985319	10.678145	10205	44.61153	2.5057626	96.29762	9.983976	9.644563	10524	29.278801	2.3064167	88.48058	9.654193	9.470149	10035	31.430735	2.201038	87.7973	8.50662	8.294563	10412	21.988396	1.9563054	77.77994	9.632508	9.312793	10311	30.599228	2.2133865	87.68877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4993284	2.3545842	8832	4.037952	14.138641	396.23627	2.4673767	2.3676972	9137	3.535784	12.580964	350.05362	2.6429667	2.4818764	8605	5.142163	13.229057	365.805
F3_S19_subsampled_depth_6G_contig_5825	20.313675	18.259169	18446	1270.1312	6.0682154	231.27934	21.262627	19.20628	18446	1321.7598	6.35066	244.05891	22.959444	20.5906	18446	1580.038	6.868279	263.48648	26.25164	23.532913	18446	2367.6719	8.021946	319.98773	25.977427	23.303013	18446	2196.8447	7.780988	309.3611	26.472672	23.75255	18446	2242.3647	8.036075	318.369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7920856	1.517367	14310	12.531899	11.728408	324.30972
F3_S19_subsampled_depth_6G_contig_5932	199.03845	198.02324	37683	850.35913	44.333416	1689.6901	191.19073	190.72136	37683	639.9787	42.572563	1636.0842	196.1943	195.01392	37683	793.7197	44.038322	1689.4338	171.79082	170.97185	37683	757.28107	38.693558	1543.4489	161.43855	160.67473	37683	575.1278	36.07885	1434.444	169.12141	168.22116	37683	714.4632	38.034718	1506.839	82.059204	79.624016	37683	1035.86	15.483602	124.58357	63.99459	62.218082	37683	661.5029	11.755781	82.200966	77.34959	74.72082	37683	984.0544	14.212806	105.03121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_6137	2.1123934	1.9685198	9759	3.03896	0.46558776	17.745058	2.1501162	2.0309062	9711	2.7956371	0.47389695	18.21208	2.5923693	2.449048	10404	3.7546673	0.57590145	22.0932	1.8242184	1.7150512	9454	2.3426554	0.40725735	16.245096	2.561106	2.5055017	10670	2.5253572	0.5699467	22.660286	2.439497	2.3724046	10652	2.3583333	0.5420994	21.4766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_6453	8.7811985	7.7805386	21916	80.48339	2.0469897	78.01745	8.976999	7.7769456	21367	94.0631	2.1066208	80.95844	8.770996	7.629491	21547	83.3528	2.072765	79.51707	9.145655	8.321172	21748	69.38703	2.163648	86.30582	8.67321	7.8141384	21530	68.8841	2.0174522	80.21107	9.21616	8.131819	21709	90.64187	2.1584861	85.51381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_6872	4.656075	4.581908	14157	4.1779885	1.0373529	39.53686	4.2596636	4.166969	13959	5.272973	0.9543127	36.67469	4.495283	4.429517	13894	5.348449	1.0172362	39.024036	4.810412	4.7654243	13816	6.2848787	1.0918807	43.554058	4.7472873	4.687968	14096	5.0725346	1.0685122	42.482525	4.8316903	4.723505	13856	6.8725796	1.0995702	43.5622	5.456415	5.3157353	13790	9.8038	1.0403284	8.370653	3.391588	3.295091	13590	4.4165874	0.6295906	4.4023414	4.4418755	4.370814	13736	5.775365	0.8192149	6.0539184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_6G_contig_7090	696.7768	599.53625	125472	426597.9	155.4789	5925.8066	714.4742	619.05927	125472	422394.53	159.33287	6123.2393	680.8083	581.20355	125472	439715.72	153.16328	5875.776	956.92725	863.1567	125472	413833.56	216.01329	8616.561	985.8969	899.2783	125472	382972.88	220.8457	8780.513	958.21375	865.6749	125472	414706.3	215.94846	8555.329	539.73444	473.6778	125472	240756.05	102.04872	821.10046	450.47797	397.1321	125472	158446.4	82.84045	579.2528	478.47595	416.34314	125472	206889.23	87.9988	650.30255	0	0	0	0	0	0	0	0	0	0	0	0	1.6991271	1.5539942	94385	2.547628	8.214751	227.15125
F3_S19_subsampled_depth_6G_contig_7602	15.4847975	14.9921465	13306	100.161156	3.5951805	137.02402	15.345469	14.81819	13306	114.311424	3.5528364	136.53722	16.981226	16.159517	13306	163.2061	3.9857192	152.90347	17.485634	16.741175	13306	140.49823	4.138373	165.07568	18.020294	17.183247	13306	177.46619	4.255451	169.19064	18.190407	17.420284	13306	157.70293	4.2767096	169.43251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
