Contig	F3_S19_subsampled_depth_4G_combined_mapped Mean	F3_S19_subsampled_depth_4G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_4G_combined_mapped Covered Bases	F3_S19_subsampled_depth_4G_combined_mapped Variance	F3_S19_subsampled_depth_4G_combined_mapped RPKM	F3_S19_subsampled_depth_4G_combined_mapped TPM	F4_S20_subsampled_depth_4G_combined_mapped Mean	F4_S20_subsampled_depth_4G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_4G_combined_mapped Covered Bases	F4_S20_subsampled_depth_4G_combined_mapped Variance	F4_S20_subsampled_depth_4G_combined_mapped RPKM	F4_S20_subsampled_depth_4G_combined_mapped TPM	F5_S21_subsampled_depth_4G_combined_mapped Mean	F5_S21_subsampled_depth_4G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_4G_combined_mapped Covered Bases	F5_S21_subsampled_depth_4G_combined_mapped Variance	F5_S21_subsampled_depth_4G_combined_mapped RPKM	F5_S21_subsampled_depth_4G_combined_mapped TPM	F6_S22_subsampled_depth_4G_combined_mapped Mean	F6_S22_subsampled_depth_4G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_4G_combined_mapped Covered Bases	F6_S22_subsampled_depth_4G_combined_mapped Variance	F6_S22_subsampled_depth_4G_combined_mapped RPKM	F6_S22_subsampled_depth_4G_combined_mapped TPM	F7_S23_subsampled_depth_4G_combined_mapped Mean	F7_S23_subsampled_depth_4G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_4G_combined_mapped Covered Bases	F7_S23_subsampled_depth_4G_combined_mapped Variance	F7_S23_subsampled_depth_4G_combined_mapped RPKM	F7_S23_subsampled_depth_4G_combined_mapped TPM	F8_S24_subsampled_depth_4G_combined_mapped Mean	F8_S24_subsampled_depth_4G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_4G_combined_mapped Covered Bases	F8_S24_subsampled_depth_4G_combined_mapped Variance	F8_S24_subsampled_depth_4G_combined_mapped RPKM	F8_S24_subsampled_depth_4G_combined_mapped TPM	GP3_S28_subsampled_depth_4G_combined_mapped Mean	GP3_S28_subsampled_depth_4G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_4G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_4G_combined_mapped Variance	GP3_S28_subsampled_depth_4G_combined_mapped RPKM	GP3_S28_subsampled_depth_4G_combined_mapped TPM	GP4_S29_subsampled_depth_4G_combined_mapped Mean	GP4_S29_subsampled_depth_4G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_4G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_4G_combined_mapped Variance	GP4_S29_subsampled_depth_4G_combined_mapped RPKM	GP4_S29_subsampled_depth_4G_combined_mapped TPM	GP5_S30_subsampled_depth_4G_combined_mapped Mean	GP5_S30_subsampled_depth_4G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_4G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_4G_combined_mapped Variance	GP5_S30_subsampled_depth_4G_combined_mapped RPKM	GP5_S30_subsampled_depth_4G_combined_mapped TPM	M1_S25_subsampled_depth_4G_combined_mapped Mean	M1_S25_subsampled_depth_4G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_4G_combined_mapped Covered Bases	M1_S25_subsampled_depth_4G_combined_mapped Variance	M1_S25_subsampled_depth_4G_combined_mapped RPKM	M1_S25_subsampled_depth_4G_combined_mapped TPM	M2_S26_subsampled_depth_4G_combined_mapped Mean	M2_S26_subsampled_depth_4G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_4G_combined_mapped Covered Bases	M2_S26_subsampled_depth_4G_combined_mapped Variance	M2_S26_subsampled_depth_4G_combined_mapped RPKM	M2_S26_subsampled_depth_4G_combined_mapped TPM	M3_S27_subsampled_depth_4G_combined_mapped Mean	M3_S27_subsampled_depth_4G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_4G_combined_mapped Covered Bases	M3_S27_subsampled_depth_4G_combined_mapped Variance	M3_S27_subsampled_depth_4G_combined_mapped RPKM	M3_S27_subsampled_depth_4G_combined_mapped TPM
F3_S19_subsampled_depth_4G_contig_3169	1047.379	1042.1328	42821	36524.45	349.7522	14605.015	1052.7705	1047.9602	42821	37310.027	351.26785	14798.724	997.4137	991.86346	42821	31355.063	335.7199	14146.752	941.015	936.118	42821	27837.896	317.7787	13778.472	953.4411	948.43463	42821	27347.484	319.57236	13916.273	969.1185	963.0513	42821	28886.004	326.54446	14119.821	40.65881	37.37318	42821	856.95935	11.528882	92.46265	37.652668	34.66395	42821	735.1177	10.365491	72.22711	50.27506	46.56766	42821	1221.65	13.829882	102.77846	0	0	0	0	0	0	1.7327224	1.6027601	32219	2.478104	14.18363	394.26938	2.018092	1.8502538	34463	3.358379	16.369345	452.26318
F3_S19_subsampled_depth_4G_contig_3357	3.6867177	3.5193596	11052	4.7670293	1.2204903	50.96547	4.3243585	4.2487245	10610	6.379112	1.4294009	60.219864	3.7246284	3.6173086	10683	4.6469655	1.2392486	52.220127	3.725439	3.5901952	10446	6.4409094	1.2567804	54.492386	3.632688	3.5366683	10532	4.6571264	1.2018862	52.33799	3.7539847	3.5666833	10692	6.4502783	1.2539155	54.21946	2.466997	2.3712857	9732	3.128076	0.69342685	5.5613403	1.7693832	1.6475238	8854	2.2858782	0.48402154	3.3726764	0	0	0	0	0	0	4.0735703	3.9172587	10429	6.692263	34.19241	956.84143	3.9284105	3.7155578	9909	8.758473	31.557495	877.2197	3.721747	3.5474737	10127	7.7687488	28.81572	796.1396
F3_S19_subsampled_depth_4G_contig_3654	12.841421	11.244077	18532	107.08736	4.5967607	191.95227	12.312969	10.470624	18532	127.54216	4.381268	184.5804	13.199217	11.511484	18532	114.642105	4.7429385	199.8605	10.90469	9.039893	18520	118.83428	3.9701424	172.14024	9.559569	8.491538	18532	50.461033	3.412737	148.61298	10.441193	9.063467	18532	78.46744	3.76112	162.63115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_3669	24.911003	24.01262	39500	109.36062	8.523367	355.9202	25.745846	24.869015	39500	123.69407	8.760528	369.0761	26.579899	25.747402	39500	125.897026	9.144839	385.35034	27.846506	26.76731	39500	151.59744	9.689387	420.11923	28.258196	27.328043	39479	122.81151	9.691149	422.01624	28.007013	26.903715	39500	137.47884	9.694289	419.18216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0659466	1.9076123	30444	3.5806215	19.695837	551.1688	1.800305	1.6515981	30389	2.662756	14.596834	405.7554	2.2728844	2.1188164	33908	3.4056206	18.12819	500.85754
F3_S19_subsampled_depth_4G_contig_3769	51.61045	49.159466	45035	421.98932	17.254354	720.51025	49.710327	47.33443	45035	380.18643	16.611252	699.82294	54.28731	51.688812	45035	497.2318	18.305487	771.36646	67.02034	64.40344	45035	570.8956	22.68795	983.72015	62.308746	59.817955	45035	512.0815	20.947546	912.1938	66.24919	63.79283	45035	510.51672	22.371328	967.33875	14.2813635	13.886056	45033	70.007355	4.0470963	32.45806	12.709591	12.362873	45022	50.670563	3.516235	24.501236	14.452712	14.039235	44898	72.630226	3.9907308	29.657612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_4169	33.83629	33.19361	43134	123.1518	11.287385	471.34076	31.667202	31.156517	43134	81.844406	10.559857	444.88095	33.649567	33.11852	43134	102.62136	11.33283	477.54895	29.927647	29.446983	43134	85.477585	10.095147	437.7125	29.384377	28.806597	43134	84.87295	9.848271	428.85828	29.974316	29.513752	43134	93.62138	10.098026	436.63977	14.098851	13.426201	43134	62.266872	3.988472	31.987896	11.3944025	10.868014	43123	41.74042	3.1411407	21.887575	13.176088	12.725792	43134	45.379803	3.621142	26.910961	35.758747	35.66081	43134	48.139404	300.36932	8405.543	38.267517	38.143024	43134	50.584045	301.89804	8392.011	34.35099	34.305046	43134	43.85557	265.61447	7338.5693
F3_S19_subsampled_depth_4G_contig_4207	19.129585	18.700985	17189	80.238625	6.861581	286.52704	20.168964	19.606703	17189	93.912575	7.2857237	306.9434	20.511356	20.006195	17189	75.14177	7.35307	309.84772	23.456482	22.676273	17189	97.36621	8.445226	366.1741	25.278713	24.63461	17189	96.311745	9.032537	393.3359	24.535185	23.892483	17189	119.454895	8.830586	381.83554	2.1372733	2.0283628	14608	2.7703905	0.6218394	4.9872026	2.5641177	2.4870574	15589	2.9164047	0.7226901	5.035732	2.4615881	2.3618047	15418	2.7765353	0.70360863	5.228957	3.1321087	2.8934603	15437	8.1853285	32.269814	903.0392	2.8366687	2.7458434	15467	3.6361341	23.83155	662.4574	3.7282116	3.550564	16415	6.991687	31.378931	866.95764
F3_S19_subsampled_depth_4G_contig_4344	15.213515	14.95792	34555	20.941969	5.112545	213.49063	15.371864	15.229711	34555	20.000174	5.1693254	217.78088	15.92379	15.776941	34555	21.900536	5.398487	227.48445	15.734051	15.668465	34555	18.540184	5.343627	231.69281	15.736724	15.587244	34555	19.854	5.3009057	230.8362	15.234762	15.081705	34555	20.658949	5.17425	223.73518	8.72318	8.563378	33750	22.12218	2.4721618	19.826952	7.4184275	7.3031487	33670	16.795443	2.0446978	14.247518	8.008516	7.923688	33583	15.831139	2.209912	16.423239	24.515186	24.41366	34555	35.993576	207.09824	5795.44	23.888796	23.716486	34555	28.3179	189.12762	5257.276	22.42049	22.319199	34555	26.492603	173.92035	4805.1865
F3_S19_subsampled_depth_4G_contig_4513	16.164959	15.228809	6689	115.55793	5.7153096	238.66098	29.828314	27.770512	6673	419.18503	10.45167	440.32318	37.598534	36.108715	6687	409.25626	13.454841	566.9674	3.9545941	3.640394	5858	11.470568	1.4144318	61.32794	6.557713	5.9121795	6431	35.28585	2.3234522	101.17837	6.003822	5.5386443	6295	26.473227	2.154747	93.171486	49644.77	49238.953	6691	480221660	13830.152	110919	48749.457	48313.24	6691	467313760	13208.773	92039.17	36399.566	36107.816	6691	254830180	9859.35	73270.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_5425	11.723497	11.441538	28562	34.790176	4.1029677	171.33247	11.55649	11.307524	28562	34.05759	4.0273275	169.66907	13.508623	13.042546	28562	56.74545	4.7696733	200.98706	13.135788	12.759424	28562	45.319637	4.66025	202.06236	13.02344	12.684968	28562	39.778896	4.584114	199.62239	13.824792	13.38984	28562	54.380203	4.855803	209.9654	3.5966141	3.3637962	26371	7.857443	1.0350766	8.301402	3.240145	3.0853276	24886	6.190437	0.90019315	6.2725763	3.4969027	3.3207023	25757	7.1015706	0.9726142	7.2281027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_5649	2.923123	2.8346376	14115	3.3931859	0.9831733	41.055534	2.4942193	2.3449726	13115	3.5282078	0.83019423	34.975647	2.8879733	2.835671	14266	2.809165	0.9676664	40.77603	3.136412	3.06991	13977	3.7753308	1.0544525	45.719715	2.945382	2.8301344	13289	4.3498645	0.9796084	42.65856	3.1320267	3.066957	14025	4.0910807	1.0487092	45.346275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_5813	6.4170127	6.3110585	10025	7.322134	2.1331518	89.076546	6.669671	6.663854	9976	6.9769564	2.2466903	94.65181	7.704911	7.5912924	10023	11.688285	2.625755	110.64546	7.1447086	7.139836	10025	6.3164086	2.4108453	104.53118	5.96	5.8498144	9999	7.394695	2.0038848	87.26231	5.7423797	5.672179	9920	7.5027976	1.9597269	84.73884	0	0	0	0	0	0	1.5218228	1.4452695	7895	1.548516	0.419906	2.9259207	1.4167088	1.3515581	7738	1.2675961	0.39115906	2.9069464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_5954	2.3269944	2.2785962	11761	2.174624	0.768951	32.10997	2.2694144	2.1755745	11248	2.9993908	0.7532356	31.733395	1.7367225	1.6585305	10778	1.8549863	0.58891714	24.816116	2.9536328	2.8357882	11985	4.11711	0.9910252	42.96957	2.9424198	2.8239205	11578	4.3067317	0.98310214	42.81074	2.3349497	2.2488847	11299	2.9369743	0.7796041	33.710155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_6101	20.263958	20.107225	31030	31.016144	6.8689666	286.83542	19.543297	19.494387	31030	26.780401	6.612024	278.56085	19.557966	19.439623	31030	30.504292	6.691713	281.97916	20.735945	20.706894	31030	27.809612	7.0984883	307.78143	19.043556	18.931744	31030	25.561337	6.4610267	281.3554	20.029987	19.973194	31030	31.851484	6.825453	295.13336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_6860	13.36538	11.973585	18446	561.8347	6.001194	250.599	13.91151	12.520221	18446	588.3341	6.290471	265.01416	14.910363	13.299672	18446	697.70215	6.706267	282.5924	17.26372	15.410736	18446	981.66534	7.924895	343.61316	17.695452	15.995688	18446	981.00183	7.897109	343.89197	18.297441	16.471157	18446	985.0759	8.1765375	353.5543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_7379	3.970415	3.7774603	22625	6.3534164	1.3177766	55.027985	3.5916083	3.407126	21004	6.5231004	1.1904361	50.15241	3.9525948	3.8003583	22000	6.62956	1.3239079	55.78756	3.6813211	3.568766	21706	5.721969	1.2400457	53.7668	3.4919176	3.3770635	21864	4.69378	1.1623981	50.618454	3.8834038	3.7231932	21734	7.1052723	1.3031454	56.34814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_7646	8.436757	7.7624393	11337	34.180584	2.9159791	121.765976	7.8646646	7.151654	11277	39.297974	2.7449982	115.64523	7.499955	6.826696	11334	32.350147	2.6171522	110.28297	6.9014926	6.3456154	11337	23.454983	2.4684517	107.02884	7.455618	6.763333	11299	38.99756	2.6223533	114.19442	6.965049	6.216804	11311	39.69903	2.4717805	106.88003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8510	0	0.5133755	3.81521	4.420041	3.2910914	8818	55.709034	43.37429	1213.7867	4.638956	3.3231702	9196	61.645515	40.205868	1117.6223	5.051667	3.586652	9368	78.711075	43.06475	1189.8208
F3_S19_subsampled_depth_4G_contig_8039	2967.9392	2961.2842	43261	80187.73	990.47974	41360.633	2872.6882	2865.8384	43261	80865.45	958.0028	40360.12	2918.2712	2910.0952	43261	75734.67	981.85315	41373.86	2697.9668	2692.9272	43261	60696.62	911.0088	39500.16	2534.5952	2530.5928	43261	51204.086	849.2884	36983.586	2629.8896	2623.3416	43261	60072.863	885.82166	38303.027	1441.7644	1372.9813	43261	452482.34	408.2967	3274.5752	1228.2292	1168.9679	43261	339860.13	338.27496	2357.1106	1411.7708	1346.0168	43261	392906.53	388.7063	2888.7183	5.3641763	5.2537565	42616	7.8095193	44.67054	1250.0613	6.0073533	5.922296	43194	5.82725	47.482082	1319.8835	6.3298926	6.2290406	43250	7.405248	49.199715	1359.3223
F3_S19_subsampled_depth_4G_contig_8362	6.02663	5.8617735	40046	11.548401	2.0049639	83.72365	5.664583	5.510554	40090	9.516298	1.8881938	79.548615	5.5770607	5.412538	39927	10.627912	1.8711791	78.84876	5.5551987	5.4157767	39401	10.671316	1.8746682	81.283134	5.0352015	4.845305	39137	10.436779	1.6907316	73.62554	4.9945655	4.8271894	39756	8.368402	1.6854792	72.88029	3.0086954	2.8470068	35498	5.8431554	0.8518458	6.8318753	2.7334058	2.5191448	34962	5.5885115	0.7587511	5.2870026	3.142116	2.9074192	36254	7.3300247	0.86962175	6.4627028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_4G_contig_8435	464.54843	399.5884	125472	190685.13	155.28893	6484.5835	476.3622	412.7498	125472	187125.73	159.09267	6702.4863	453.85577	387.5463	125472	195581.28	152.95836	6445.442	637.31525	574.5805	125472	183920.08	215.52951	9345.079	657.2249	599.92004	125472	169025.63	220.64473	9608.32	639.5788	577.62683	125472	185153.19	215.79883	9331.164	358.98883	314.853	125472	106471.44	101.78699	816.33997	300.5153	265.04578	125472	70348.47	82.910706	577.7246	318.0636	276.63397	125472	91643.93	87.72932	651.9711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
