Contig	F3_S19_subsampled_depth_14G_combined_mapped Mean	F3_S19_subsampled_depth_14G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_14G_combined_mapped Covered Bases	F3_S19_subsampled_depth_14G_combined_mapped Variance	F3_S19_subsampled_depth_14G_combined_mapped RPKM	F3_S19_subsampled_depth_14G_combined_mapped TPM	F4_S20_subsampled_depth_14G_combined_mapped Mean	F4_S20_subsampled_depth_14G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_14G_combined_mapped Covered Bases	F4_S20_subsampled_depth_14G_combined_mapped Variance	F4_S20_subsampled_depth_14G_combined_mapped RPKM	F4_S20_subsampled_depth_14G_combined_mapped TPM	F5_S21_subsampled_depth_14G_combined_mapped Mean	F5_S21_subsampled_depth_14G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_14G_combined_mapped Covered Bases	F5_S21_subsampled_depth_14G_combined_mapped Variance	F5_S21_subsampled_depth_14G_combined_mapped RPKM	F5_S21_subsampled_depth_14G_combined_mapped TPM	F6_S22_subsampled_depth_14G_combined_mapped Mean	F6_S22_subsampled_depth_14G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_14G_combined_mapped Covered Bases	F6_S22_subsampled_depth_14G_combined_mapped Variance	F6_S22_subsampled_depth_14G_combined_mapped RPKM	F6_S22_subsampled_depth_14G_combined_mapped TPM	F7_S23_subsampled_depth_14G_combined_mapped Mean	F7_S23_subsampled_depth_14G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_14G_combined_mapped Covered Bases	F7_S23_subsampled_depth_14G_combined_mapped Variance	F7_S23_subsampled_depth_14G_combined_mapped RPKM	F7_S23_subsampled_depth_14G_combined_mapped TPM	F8_S24_subsampled_depth_14G_combined_mapped Mean	F8_S24_subsampled_depth_14G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_14G_combined_mapped Covered Bases	F8_S24_subsampled_depth_14G_combined_mapped Variance	F8_S24_subsampled_depth_14G_combined_mapped RPKM	F8_S24_subsampled_depth_14G_combined_mapped TPM	GP3_S28_subsampled_depth_14G_combined_mapped Mean	GP3_S28_subsampled_depth_14G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_14G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_14G_combined_mapped Variance	GP3_S28_subsampled_depth_14G_combined_mapped RPKM	GP3_S28_subsampled_depth_14G_combined_mapped TPM	GP4_S29_subsampled_depth_14G_combined_mapped Mean	GP4_S29_subsampled_depth_14G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_14G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_14G_combined_mapped Variance	GP4_S29_subsampled_depth_14G_combined_mapped RPKM	GP4_S29_subsampled_depth_14G_combined_mapped TPM	GP5_S30_subsampled_depth_14G_combined_mapped Mean	GP5_S30_subsampled_depth_14G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_14G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_14G_combined_mapped Variance	GP5_S30_subsampled_depth_14G_combined_mapped RPKM	GP5_S30_subsampled_depth_14G_combined_mapped TPM	M1_S25_subsampled_depth_14G_combined_mapped Mean	M1_S25_subsampled_depth_14G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_14G_combined_mapped Covered Bases	M1_S25_subsampled_depth_14G_combined_mapped Variance	M1_S25_subsampled_depth_14G_combined_mapped RPKM	M1_S25_subsampled_depth_14G_combined_mapped TPM	M2_S26_subsampled_depth_14G_combined_mapped Mean	M2_S26_subsampled_depth_14G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_14G_combined_mapped Covered Bases	M2_S26_subsampled_depth_14G_combined_mapped Variance	M2_S26_subsampled_depth_14G_combined_mapped RPKM	M2_S26_subsampled_depth_14G_combined_mapped TPM	M3_S27_subsampled_depth_14G_combined_mapped Mean	M3_S27_subsampled_depth_14G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_14G_combined_mapped Covered Bases	M3_S27_subsampled_depth_14G_combined_mapped Variance	M3_S27_subsampled_depth_14G_combined_mapped RPKM	M3_S27_subsampled_depth_14G_combined_mapped TPM
F3_S19_subsampled_depth_14G_contig_524	161.23906	155.41832	83593	7630.9136	15.170462	534.7547	170.49588	164.04666	83593	8861.078	16.040886	569.39246	175.03693	168.6695	83593	9181.225	16.617828	588.403	173.39258	167.0285	83593	8862.504	16.550545	616.72076	179.41884	173.0086	83593	9482.213	16.987104	627.9741	174.20119	167.67738	83593	9221.45	16.59284	612.5058	105.87657	103.74483	83593	3188.7627	8.544205	70.04973	91.51366	89.171776	83593	2576.8242	7.189899	50.381454	101.90029	99.5863	83593	2799.5962	7.994815	58.807762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_14G_contig_1090	23.655369	23.50536	34877	38.35305	2.2473547	79.21861	23.2124	23.126732	34877	35.02733	2.2107148	78.47225	21.69597	21.46287	34877	36.196625	2.0830212	73.75548	20.267717	20.09429	34877	27.484594	1.9595284	73.017685	20.801163	20.620348	34877	28.449173	1.9974041	73.83945	20.723587	20.564005	34877	33.483673	1.9969126	73.71378	0	0	0	0	0	0	0	0	0	0	0	0	2.5234544	2.2972643	27918	5.5362167	0.20162329	1.483087	33.344086	15.76503	33938	8116.7354	73.0585	1938.1816	34.708755	15.878612	34312	9366.892	76.545746	1990.5114	35.999424	16.881716	34760	9288.964	73.89931	1935.1877
F3_S19_subsampled_depth_14G_contig_1430	69.297035	63.670025	35331	1546.9279	6.8809905	242.55301	69.745285	63.594574	35331	1713.0466	6.9333267	246.10754	75.61201	68.9933	35331	2015.966	7.577455	268.302	87.08584	79.89066	35331	2412.9495	8.773986	326.94403	82.31625	75.3	35331	2289.083	8.251834	305.05154	83.37205	76.222534	35331	2331.9414	8.405802	310.29068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5969415	4.1575656	33799	21.254765	10.871662	288.41623	3.5909724	3.2103403	32503	18.296366	7.575515	196.99515	4.829624	4.307141	34465	34.115654	9.672342	253.28787
F3_S19_subsampled_depth_14G_contig_1431	10379.9375	10359.075	43261	985928.4	970.87616	34223.113	10044.819	10022.675	43261	957115.94	939.54584	33350.42	10229.845	10207.179	43261	886429.5	965.3856	34182.32	9446.047	9427.652	43261	719731.5	896.20386	33395.137	8878.612	8865.857	43261	639490.56	835.7979	30897.533	9215.024	9200.455	43261	708933.5	872.6402	32212.521	5042.4966	4804.865	43261	5412741	405.30276	3322.8765	4284.9272	4078.2834	43261	4045585	335.59143	2351.574	4929.997	4699.6997	43261	4732270	385.28754	2834.0735	18.60103	18.49027	43261	30.009	35.609276	944.6844	21.159681	21.008556	43261	29.304825	39.95856	1039.0905	22.35564	22.225794	43261	27.851427	40.01257	1047.802
F3_S19_subsampled_depth_14G_contig_1631	4.047777	3.9507031	22967	4.886685	0.3805035	13.412645	4.0586457	3.9776957	22550	5.1816263	0.3846427	13.653401	4.249073	4.113889	22873	6.2481647	0.40733102	14.42275	3.7186208	3.6104088	22798	4.7661047	0.35731772	13.314691	3.9009504	3.8176825	22303	5.6844177	0.3705789	13.699456	3.982696	3.8029077	22567	6.8322806	0.38327053	14.147998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_14G_contig_1662	466.45917	463.63617	37683	3886.791	43.62068	1537.6171	445.42905	443.528	37683	3065.776	41.657387	1478.6837	453.95944	451.10883	37683	3867.314	42.806377	1515.686	401.7823	399.659	37683	3603.6714	38.094276	1419.5024	379.94077	377.93942	37683	2575.0435	35.75891	1321.9248	393.91577	392.0516	37683	3211.933	37.287064	1376.4097	191.06403	184.79805	37683	5856.428	15.315332	125.56284	150.91537	146.90178	37683	3426.9832	11.8022175	82.70115	180.6214	174.26953	37683	5404.1694	14.093538	103.668365	2.5849786	2.4435039	31648	4.2807264	5.078568	134.73021	2.0631976	1.9622865	31402	2.5149765	3.9208033	101.95733	2.7490742	2.6334627	34042	3.738857	4.9303145	129.10931
F3_S19_subsampled_depth_14G_contig_2252	29.05939	27.387077	38870	167.30359	2.7667077	97.52571	30.801823	28.714684	38878	245.55148	2.933274	104.120476	34.02239	31.682522	38874	297.4387	3.2853322	116.32683	35.93046	33.60793	38878	299.59445	3.4796927	129.66335	36.495068	34.317135	38876	278.15765	3.509279	129.73001	36.644157	34.22811	38877	293.66412	3.540957	130.71046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4553812	2.1391726	31642	6.625014	5.8079534	154.0801	0	0	0	0	0	0	2.7434156	2.3657906	32773	8.502371	5.0139055	131.29816
F3_S19_subsampled_depth_14G_contig_2430	219.82199	217.18555	11065	1306.8378	21.104467	743.92676	227.9925	225.96448	11065	1095.6793	21.888578	776.96387	215.17114	211.8628	11065	1251.3224	20.87884	739.277	207.13934	205.42839	11065	1079.558	20.183657	752.1011	217.5672	215.36072	11065	1073.5514	20.989552	775.93536	206.03784	204.28326	11065	1041.9222	20.007818	738.5659	144.95401	144.22351	11065	557.4887	11.923959	97.758606	124.709114	124.20539	11065	441.8076	9.961049	69.79959	165.39249	164.30055	11065	849.11194	13.222177	97.258865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_14G_contig_3487	116.94207	114.82834	43134	1019.55133	10.93855	385.5808	111.59799	109.53022	43134	851.3792	10.443959	370.7221	114.87598	112.641525	43134	1081.178	10.841574	383.87784	106.08757	104.515045	43134	785.3464	10.064513	375.03268	102.89398	101.08698	43134	719.71	9.684039	357.9966	106.963264	105.15923	43134	844.68445	10.129374	373.91434	50.3301	48.075634	43134	618.8113	4.037347	33.100193	40.41974	38.817684	43134	404.9227	3.1597216	22.140978	46.389656	44.660835	43134	428.9547	3.6175225	26.60954	127.290344	126.837074	43134	304.7817	243.78989	6467.5405	135.16779	135.05125	43134	218.00731	255.77895	6651.3296	119.7771	119.4627	43134	215.823	214.571	5618.933
F3_S19_subsampled_depth_14G_contig_3829	36.276688	34.197773	23205	647.7945	3.4349	121.07929	34.367123	32.33449	23205	574.98456	3.257054	115.61347	35.224983	33.582912	23205	585.2073	3.3692877	119.2996	48.28059	46.532455	23205	1279.9181	4.633129	172.64381	48.54266	46.522144	23205	1382.1947	4.621701	170.85359	47.985252	46.058887	23205	1180.0977	4.5964513	169.6728	28.169811	27.93075	22933	184.59583	2.2530725	18.471836	23.788982	23.753939	23118	113.7754	1.8557833	13.003949	26.402082	26.381186	23021	163.74564	2.0511844	15.087967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
