Contig	F3_S19_subsampled_depth_9G_combined_mapped Mean	F3_S19_subsampled_depth_9G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_9G_combined_mapped Covered Bases	F3_S19_subsampled_depth_9G_combined_mapped Variance	F3_S19_subsampled_depth_9G_combined_mapped RPKM	F3_S19_subsampled_depth_9G_combined_mapped TPM	F4_S20_subsampled_depth_9G_combined_mapped Mean	F4_S20_subsampled_depth_9G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_9G_combined_mapped Covered Bases	F4_S20_subsampled_depth_9G_combined_mapped Variance	F4_S20_subsampled_depth_9G_combined_mapped RPKM	F4_S20_subsampled_depth_9G_combined_mapped TPM	F5_S21_subsampled_depth_9G_combined_mapped Mean	F5_S21_subsampled_depth_9G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_9G_combined_mapped Covered Bases	F5_S21_subsampled_depth_9G_combined_mapped Variance	F5_S21_subsampled_depth_9G_combined_mapped RPKM	F5_S21_subsampled_depth_9G_combined_mapped TPM	F6_S22_subsampled_depth_9G_combined_mapped Mean	F6_S22_subsampled_depth_9G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_9G_combined_mapped Covered Bases	F6_S22_subsampled_depth_9G_combined_mapped Variance	F6_S22_subsampled_depth_9G_combined_mapped RPKM	F6_S22_subsampled_depth_9G_combined_mapped TPM	F7_S23_subsampled_depth_9G_combined_mapped Mean	F7_S23_subsampled_depth_9G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_9G_combined_mapped Covered Bases	F7_S23_subsampled_depth_9G_combined_mapped Variance	F7_S23_subsampled_depth_9G_combined_mapped RPKM	F7_S23_subsampled_depth_9G_combined_mapped TPM	F8_S24_subsampled_depth_9G_combined_mapped Mean	F8_S24_subsampled_depth_9G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_9G_combined_mapped Covered Bases	F8_S24_subsampled_depth_9G_combined_mapped Variance	F8_S24_subsampled_depth_9G_combined_mapped RPKM	F8_S24_subsampled_depth_9G_combined_mapped TPM	GP3_S28_subsampled_depth_9G_combined_mapped Mean	GP3_S28_subsampled_depth_9G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_9G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_9G_combined_mapped Variance	GP3_S28_subsampled_depth_9G_combined_mapped RPKM	GP3_S28_subsampled_depth_9G_combined_mapped TPM	GP4_S29_subsampled_depth_9G_combined_mapped Mean	GP4_S29_subsampled_depth_9G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_9G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_9G_combined_mapped Variance	GP4_S29_subsampled_depth_9G_combined_mapped RPKM	GP4_S29_subsampled_depth_9G_combined_mapped TPM	GP5_S30_subsampled_depth_9G_combined_mapped Mean	GP5_S30_subsampled_depth_9G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_9G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_9G_combined_mapped Variance	GP5_S30_subsampled_depth_9G_combined_mapped RPKM	GP5_S30_subsampled_depth_9G_combined_mapped TPM	M1_S25_subsampled_depth_9G_combined_mapped Mean	M1_S25_subsampled_depth_9G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_9G_combined_mapped Covered Bases	M1_S25_subsampled_depth_9G_combined_mapped Variance	M1_S25_subsampled_depth_9G_combined_mapped RPKM	M1_S25_subsampled_depth_9G_combined_mapped TPM	M2_S26_subsampled_depth_9G_combined_mapped Mean	M2_S26_subsampled_depth_9G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_9G_combined_mapped Covered Bases	M2_S26_subsampled_depth_9G_combined_mapped Variance	M2_S26_subsampled_depth_9G_combined_mapped RPKM	M2_S26_subsampled_depth_9G_combined_mapped TPM	M3_S27_subsampled_depth_9G_combined_mapped Mean	M3_S27_subsampled_depth_9G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_9G_combined_mapped Covered Bases	M3_S27_subsampled_depth_9G_combined_mapped Variance	M3_S27_subsampled_depth_9G_combined_mapped RPKM	M3_S27_subsampled_depth_9G_combined_mapped TPM
F3_S19_subsampled_depth_9G_contig_2662	43.768826	42.834454	17189	331.33636	7.1673365	260.91745	45.5883	44.394665	17189	388.69162	7.482241	274.40152	46.116673	44.555714	17189	375.37762	7.6304207	279.85068	53.730442	52.629	17189	348.45975	8.812184	338.139	57.467575	55.978027	17189	397.96503	9.323345	356.93024	56.50185	55.09011	17189	403.86414	9.220956	349.78033	5.0374436	4.903958	17025	6.756669	0.6432954	5.344073	5.2378073	5.1222534	17132	6.984529	0.6483442	4.7734766	5.704736	5.525396	17016	9.762971	0.7165204	5.6637697	7.490991	7.154528	17079	25.940508	28.277723	742.7206	5.947239	5.7665777	17029	11.579855	19.157564	500.99728	8.237807	8.048445	17179	20.065992	26.197021	678.554
F3_S19_subsampled_depth_9G_contig_2701	28.507563	24.413927	18532	557.48846	4.6749043	170.1836	26.944456	22.54914	18532	582.3263	4.422798	162.20026	29.281906	25.302526	18532	541.5491	4.830541	177.16321	24.350561	20.543097	18532	479.81052	4.0348167	154.82304	21.813786	18.804945	18532	308.22415	3.5724392	136.76553	23.375748	20.26094	18532	341.43375	3.8484118	145.98253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.336253	2.5218205	15209	1477.1084	37.94448	996.61957	10.672668	2.1635637	15451	1798.7838	38.47552	1006.1893	13.812426	3.2524781	17295	2778.5222	48.668694	1260.6144
F3_S19_subsampled_depth_9G_contig_2924	46.779305	44.885044	10617	670.059	8.383294	305.18246	47.116844	45.146057	10617	887.5656	8.445447	309.7257	50.626446	48.561405	10617	974.75934	9.126535	334.72186	54.660934	52.57234	10617	1013.0694	10.006784	383.97797	56.535397	53.87167	10617	1238.3441	10.167189	389.2355	54.108437	51.57945	10617	1159.8572	9.951803	377.50363	2.104519	1.8656193	8582	6.4834375	0.32722804	2.7183952	2.4424381	2.2651522	9508	4.3676734	0.33843827	2.4917722	2.4712908	2.304214	8716	5.115242	0.35335898	2.7931418	4.835483	4.616283	10286	11.642338	19.48253	511.71262	3.8709276	3.6757245	10327	10.330845	13.457457	351.9315	4.661794	4.268337	10518	20.126768	16.831945	435.98026
F3_S19_subsampled_depth_9G_contig_3642	2.1175146	2.0158215	14113	2.545316	0.32055688	11.669445	2.3017282	2.238269	14781	2.5549285	0.350787	12.864661	2.7463486	2.582488	14746	4.2846317	0.4252849	15.597598	2.301424	2.1622043	14272	3.1660914	0.3526827	13.533062	2.6800754	2.5934415	14774	3.1779659	0.40703437	15.582698	2.7124512	2.6245437	15492	3.0047061	0.41334048	15.679325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_3825	3.1804185	3.1040435	13553	3.5491843	0.4829907	17.582634	2.621568	2.5333805	12943	2.78157	0.3986524	14.620064	2.7245831	2.6633563	12857	2.9803345	0.41688937	15.2897	3.012132	2.9255142	13035	3.7486115	0.45941716	17.628637	3.0581768	2.9650824	13362	3.7348018	0.4624917	17.705807	3.205321	3.1156301	12977	4.3011065	0.4892797	18.55995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1212487	2.0167887	11808	2.6887884	6.8682775	180.39677	1.590635	1.470718	11111	1.9371339	4.7762055	124.90453	2.1753104	2.115236	12070	2.3080611	6.3346477	164.07967
F3_S19_subsampled_depth_9G_contig_4035	233.3346	231.57968	60184	1197.575	35.65467	1297.9609	231.0987	228.93378	60184	1264.8872	35.288887	1294.1737	228.01233	225.38737	60184	1379.2777	35.134842	1288.5936	239.91742	233.99837	60184	3476.684	37.000072	1419.7576	241.22339	235.2485	60184	3624.2424	36.92922	1413.7795	243.44585	237.77573	60184	3670.4207	37.454464	1420.7675	79.14122	79.94629	60160	615.90497	9.868969	81.984886	70.02434	70.255646	60118	496.69962	8.52185	62.742664	82.792984	83.71389	60157	623.38196	10.112677	79.93608	3.0057468	2.8924897	55012	4.0569854	9.843027	258.5292	3.4305894	3.3295085	57396	4.478058	10.370308	271.19815	3.632958	3.5321662	57888	4.565509	10.782112	279.27774
F3_S19_subsampled_depth_9G_contig_4409	6.7729163	6.686044	12157	7.426509	1.037864	37.78204	6.624439	6.529852	12063	10.229708	1.0048692	36.852272	7.005989	6.930314	12141	6.6366854	1.0729753	39.35209	6.454001	6.291497	12167	9.145001	0.98952323	37.96976	5.762851	5.6250463	12048	8.887021	0.88948023	34.052433	6.74347	6.5860443	12126	10.31419	1.0329778	39.184166	2.4065046	2.3235674	11057	2.7473931	0.3053729	2.536838	2.574946	2.503512	11417	2.5423822	0.3146824	2.3168683	2.7771585	2.6654344	11369	3.7146673	0.34580398	2.7334237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_5051	6.0876765	5.846502	3770	12.803332	0.9482765	34.52073	13.454669	13.287395	3749	58.925724	2.1108165	77.411415	20.64441	19.9231	3827	171.13063	3.3398757	122.49217	2.2288275	2.0805187	3274	3.0144174	0.34501925	13.238997	2.8683496	2.8320265	3325	3.5734863	0.45662728	17.481297	2.927796	2.8106153	2989	5.679825	0.47108102	17.869606	100816.49	98299.4	3588	4312849400	12113.062	100627.33	132022.81	128620.28	3439	7403324400	15485.702	114014.445	138537.83	134727.53	3713	8372254000	16294.428	128800.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_5222	23.558838	22.257193	23205	272.1362	3.6382804	132.44675	22.070614	20.895378	23205	236.10329	3.4043283	124.84927	22.674864	21.769167	23205	221.09877	3.5358741	129.68053	30.932467	29.827526	23205	517.22815	4.814432	184.73817	31.445803	29.900824	23205	597.7105	4.863246	186.18213	31.00477	29.632692	23205	501.39188	4.821681	182.90172	18.270353	18.04525	22933	80.61794	2.2707057	18.86352	15.395056	15.344899	22677	56.71172	1.864439	13.72705	16.707613	16.657318	22730	70.3576	2.031554	16.058516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_5505	82.74878	67.528625	56826	8623.993	12.648075	460.43643	82.593956	67.64836	56826	7878.629	12.613833	462.59595	83.75882	68.5555	56826	8555.734	12.905524	473.31866	87.13439	71.966324	56826	8188.079	13.435982	515.5623	90.33732	76.75491	56826	7121.9966	13.8373575	529.74255	87.85521	73.70939	56826	7487.3984	13.514066	512.63165	45.396465	43.977474	56826	410.2736	5.6647186	47.058773	40.39881	39.444206	56826	297.57452	4.933991	36.3268	44.10135	42.474827	56826	388.8703	5.3884625	42.593357	137.02678	128.62845	56826	2691.0784	441.14624	11586.797	137.45224	129.03291	56826	2222.0593	417.1509	10909.084	179.61174	166.78767	56826	4754.031	532.1747	13784.366
F3_S19_subsampled_depth_9G_contig_5642	70.335	69.153755	35610	770.9039	10.732516	390.70285	70.00429	68.25738	35610	840.6678	10.676241	391.53726	70.265144	68.98223	35610	874.20447	10.815782	396.676	62.56145	61.42696	35610	684.91003	9.635405	369.72733	64.53641	63.326786	35610	652.19055	9.872142	377.94022	64.10666	62.960518	35610	726.57935	9.849355	373.61743	4.514777	4.4151783	34846	6.175167	0.5654395	4.697302	3.8808517	3.7601366	33555	5.9865637	0.47174	3.473215	5.2112803	5.0926237	35057	7.515132	0.63520014	5.0209665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_5801	2365.2188	2357.1733	42821	170668.81	361.4349	13157.557	2365.2085	2354.984	42821	183232.27	361.1522	13244.79	2240.09	2230.5269	42821	146795.42	345.07785	12655.96	2114.3027	2102.6384	42821	132411.63	325.8606	12503.845	2140.0735	2128.718	42821	127346.484	327.56708	12540.417	2172.675	2161.009	42821	140134.13	334.146	12675.226	91.27503	83.85846	42821	4422.2056	11.362492	94.39211	85.87	78.642494	42821	3922.7827	10.422987	76.739876	114.29742	105.50155	42821	6386.4854	13.916127	110.00062	3.9630427	3.6887906	40339	9.190033	13.573338	356.50656	3.8516557	3.6440568	40568	7.809257	12.138976	317.45126	4.8109255	4.563234	41641	10.307676	14.76149	382.3515
F3_S19_subsampled_depth_9G_contig_5922	6.79713	6.728581	13740	6.5092125	1.0349796	37.677044	6.94415	6.8923316	13740	8.146338	1.0591972	38.844692	6.7888155	6.7439504	13642	7.5784736	1.0619577	38.948	6.9561443	6.846223	13719	8.894096	1.0860374	41.67316	6.5917587	6.537279	13714	7.7553215	1.0210123	39.08791	6.315894	6.2138653	13726	7.8339005	0.9690234	36.75813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409.5083	407.22662	13740	2176.9207	1311.2518	34440.31	402.20465	402.1918	13740	838.2733	1223.2805	31990.518	425.09818	425.03	13740	1150.1079	1259.4093	32621.16
F3_S19_subsampled_depth_9G_contig_6230	136.55217	133.89928	32249	966.2349	20.83515	758.4757	134.23608	131.38968	32249	954.23566	20.47377	750.84875	132.30954	129.20033	32249	1105.6439	20.35339	746.4742	117.126175	113.91246	32249	968.5578	18.029404	691.8201	115.94255	112.96933	32249	952.6047	17.72121	678.43005	118.597275	115.74044	32249	821.92084	18.212591	690.8618	5.810804	5.442387	30279	21.679855	0.7222533	6.000005	5.507243	5.234329	30142	17.130632	0.6679573	4.9178786	8.175675	7.7614484	31076	37.06918	0.9936513	7.8543563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_6498	22.680635	21.592478	13323	228.56221	3.7651691	137.06598	22.671526	21.810661	13323	255.65791	3.7257223	136.63596	25.683292	24.599224	13323	337.83893	4.2885027	157.28366	27.126394	26.106182	13323	360.46057	4.535859	174.04884	27.203218	26.007254	13323	367.18774	4.531744	173.49101	27.330828	26.07658	13323	378.68317	4.537932	172.13828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.40955	2.0997722	10081	7.8147187	8.233877	213.2735
F3_S19_subsampled_depth_9G_contig_7031	57.877556	57.765057	21599	185.05006	8.80595	320.5687	61.446423	61.296047	21604	174.87405	9.3518095	342.96542	63.50156	63.375847	21594	213.72406	9.740742	357.24814	59.00988	58.999947	21601	184.5241	9.060484	347.66672	64.0344	63.996273	21601	190.2573	9.760162	373.65326	63.17828	62.964993	21602	196.3095	9.679093	367.15897	33.169846	32.624878	21602	103.51958	4.1281786	34.294186	29.423025	28.962664	21567	69.99238	3.566872	26.26131	33.08287	32.61602	21571	91.032906	4.026036	31.82398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_7721	5.0176764	4.8795276	17705	9.876719	0.76157784	27.724222	4.6221366	4.4401617	17818	8.742612	0.7044244	25.833832	4.832544	4.638583	18071	7.576615	0.73862416	27.089533	4.1444383	3.9773006	17364	7.061409	0.633727	24.317223	4.9446588	4.7658467	18115	8.054374	0.7535965	28.850302	4.2286344	4.088412	17310	6.9712386	0.64749247	24.561455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_7755	143.91434	142.5882	11065	561.5245	22.519926	819.80786	146.45003	145.0802	11065	481.43906	22.874748	838.90137	137.8972	135.89548	11065	596.8578	21.80974	799.8866	134.28474	133.13649	11065	495.0964	21.241873	815.08795	137.65213	136.80641	11065	495.68848	21.551289	825.05896	131.98836	130.43695	11065	498.0988	20.792816	788.7377	93.70829	93.12611	11065	259.56863	12.003796	99.71962	78.988	78.738525	11065	206.99835	9.832729	72.394066	107.41548	106.50025	11065	446.28348	13.416542	106.05161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_9G_contig_8156	5.496638	5.3564982	14396	7.7925634	0.84220535	30.659365	5.6225133	5.471673	14065	10.666531	0.86380005	31.678726	5.9226675	5.760934	14324	8.624772	0.9197999	33.734276	5.4420705	5.2188325	14296	11.061231	0.84456664	32.40752	5.5917625	5.3532295	13876	13.441876	0.86866695	33.255615	5.5587	5.3823347	13947	12.441177	0.86355394	32.75737	2.5601008	2.4576654	12508	3.4406612	0.31592447	2.6244922	2.4561503	2.26786	11760	5.1676044	0.2971235	2.1875901	2.729266	2.5408561	12473	5.162915	0.32856244	2.5971363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
