Contig	F3_S19_subsampled_depth_3G_combined_mapped Mean	F3_S19_subsampled_depth_3G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_3G_combined_mapped Covered Bases	F3_S19_subsampled_depth_3G_combined_mapped Variance	F3_S19_subsampled_depth_3G_combined_mapped RPKM	F3_S19_subsampled_depth_3G_combined_mapped TPM	F4_S20_subsampled_depth_3G_combined_mapped Mean	F4_S20_subsampled_depth_3G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_3G_combined_mapped Covered Bases	F4_S20_subsampled_depth_3G_combined_mapped Variance	F4_S20_subsampled_depth_3G_combined_mapped RPKM	F4_S20_subsampled_depth_3G_combined_mapped TPM	F5_S21_subsampled_depth_3G_combined_mapped Mean	F5_S21_subsampled_depth_3G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_3G_combined_mapped Covered Bases	F5_S21_subsampled_depth_3G_combined_mapped Variance	F5_S21_subsampled_depth_3G_combined_mapped RPKM	F5_S21_subsampled_depth_3G_combined_mapped TPM	F6_S22_subsampled_depth_3G_combined_mapped Mean	F6_S22_subsampled_depth_3G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_3G_combined_mapped Covered Bases	F6_S22_subsampled_depth_3G_combined_mapped Variance	F6_S22_subsampled_depth_3G_combined_mapped RPKM	F6_S22_subsampled_depth_3G_combined_mapped TPM	F7_S23_subsampled_depth_3G_combined_mapped Mean	F7_S23_subsampled_depth_3G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_3G_combined_mapped Covered Bases	F7_S23_subsampled_depth_3G_combined_mapped Variance	F7_S23_subsampled_depth_3G_combined_mapped RPKM	F7_S23_subsampled_depth_3G_combined_mapped TPM	F8_S24_subsampled_depth_3G_combined_mapped Mean	F8_S24_subsampled_depth_3G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_3G_combined_mapped Covered Bases	F8_S24_subsampled_depth_3G_combined_mapped Variance	F8_S24_subsampled_depth_3G_combined_mapped RPKM	F8_S24_subsampled_depth_3G_combined_mapped TPM	GP3_S28_subsampled_depth_3G_combined_mapped Mean	GP3_S28_subsampled_depth_3G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_3G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_3G_combined_mapped Variance	GP3_S28_subsampled_depth_3G_combined_mapped RPKM	GP3_S28_subsampled_depth_3G_combined_mapped TPM	GP4_S29_subsampled_depth_3G_combined_mapped Mean	GP4_S29_subsampled_depth_3G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_3G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_3G_combined_mapped Variance	GP4_S29_subsampled_depth_3G_combined_mapped RPKM	GP4_S29_subsampled_depth_3G_combined_mapped TPM	GP5_S30_subsampled_depth_3G_combined_mapped Mean	GP5_S30_subsampled_depth_3G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_3G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_3G_combined_mapped Variance	GP5_S30_subsampled_depth_3G_combined_mapped RPKM	GP5_S30_subsampled_depth_3G_combined_mapped TPM	M1_S25_subsampled_depth_3G_combined_mapped Mean	M1_S25_subsampled_depth_3G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_3G_combined_mapped Covered Bases	M1_S25_subsampled_depth_3G_combined_mapped Variance	M1_S25_subsampled_depth_3G_combined_mapped RPKM	M1_S25_subsampled_depth_3G_combined_mapped TPM	M2_S26_subsampled_depth_3G_combined_mapped Mean	M2_S26_subsampled_depth_3G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_3G_combined_mapped Covered Bases	M2_S26_subsampled_depth_3G_combined_mapped Variance	M2_S26_subsampled_depth_3G_combined_mapped RPKM	M2_S26_subsampled_depth_3G_combined_mapped TPM	M3_S27_subsampled_depth_3G_combined_mapped Mean	M3_S27_subsampled_depth_3G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_3G_combined_mapped Covered Bases	M3_S27_subsampled_depth_3G_combined_mapped Variance	M3_S27_subsampled_depth_3G_combined_mapped RPKM	M3_S27_subsampled_depth_3G_combined_mapped TPM
F3_S19_subsampled_depth_3G_contig_2337	2.8935962	2.7766943	10669	3.7491574	1.2866104	51.86007	2.9615765	2.6792715	10062	7.3501	1.3030788	52.997574	2.6739812	2.4135735	9502	6.43401	1.194745	48.60827	2.8308105	2.6256344	9176	6.248961	1.2656672	53.089336	2.5345275	2.2513683	9295	6.0145054	1.135097	47.83477	2.7313032	2.5167677	9136	6.934424	1.2332681	51.581333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.299776	2.0867748	9293	4.326554	26.072445	699.9527	2.7192118	2.604936	10012	4.0643787	29.1723	775.9209	2.8459473	2.6747935	9626	5.8530126	30.13002	804.9595
F3_S19_subsampled_depth_3G_contig_2695	15.950461	15.517888	23566	43.916996	7.418771	299.03207	16.98027	16.383232	23566	54.034893	7.939329	322.9006	17.67616	17.316568	23566	41.498066	8.307776	338.00247	19.971472	19.380432	23566	65.71252	9.425116	395.3432	20.395712	19.770308	23566	81.1448	9.58064	403.74335	19.85574	19.28473	23566	59.359066	9.378959	392.27408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7364624	2.563437	20221	5.062426	35.728325	959.1785	2.077639	1.951414	19542	2.9469512	23.209358	617.3192	2.4878287	2.2815526	21070	4.6905203	27.141567	725.1198
F3_S19_subsampled_depth_3G_contig_2886	5.1726823	4.247055	10181	69.28902	2.6884286	108.36392	5.7690434	5.0174	10300	67.08579	3.014778	122.61419	6.6320653	5.591916	10313	82.89575	3.478366	141.51756	6.104874	5.273641	10197	84.558174	3.2433503	136.04472	6.515712	5.7995243	10414	63.531742	3.2992027	139.03366	7.5350714	6.477899	10359	102.93862	3.890109	162.70345	1.8081526	1.6511402	7998	2.8549986	0.71809185	5.8663106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_3012	62.90274	61.787563	25423	498.9001	28.214832	1137.2699	62.69964	61.756844	25432	370.3794	28.152763	1145.002	63.597477	62.779083	25433	411.47885	28.791052	1171.3666	65.85662	64.58427	25433	524.8376	29.891945	1253.839	66.89918	65.83669	25431	519.2222	30.209528	1273.0776	69.22596	67.86904	25432	574.33875	31.421629	1314.2069	10.539809	9.533772	25249	89.138466	3.9729679	32.456387	8.891548	8.048253	24262	67.875984	3.2767246	23.270092	11.246331	10.468688	25171	86.14634	4.134106	31.163748	4.9059844	4.6582727	24219	11.305336	61.38322	1647.9218	4.1868052	3.9865084	24406	8.225485	44.766743	1190.6995	5.2063837	4.984443	24685	10.39115	54.602543	1458.7725
F3_S19_subsampled_depth_3G_contig_3054	4.543595	4.458738	10163	5.596619	2.017987	81.34006	4.1604767	4.1216903	9722	5.0913367	1.8445408	75.01942	3.3245282	3.2153575	9911	3.6722064	1.4955753	60.847607	4.2011914	4.0532875	9961	6.3315516	1.9084023	80.049286	3.869712	3.7464695	9698	6.340159	1.7395574	73.30766	3.9599802	3.7437115	9783	7.695191	1.7783555	74.37955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1178749	2.042586	8744	2.3635993	22.312078	593.4538	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_3229	1401.5803	1404.8165	12246	65570.14	627.53564	25294.408	1323.6555	1327.4095	12246	64798.816	592.18726	24084.867	1441.416	1447.7104	12246	59750.273	651.2486	26496.105	1303.8518	1306.7286	12246	43734.008	591.277	24801.545	1300.5266	1303.8562	12246	46809.098	585.25323	24663.496	1315.7133	1318.7432	12246	42084.05	595.9966	24927.5	446.2213	449.08936	12246	33649.734	168.94858	1380.192	366.20056	368.51645	12246	21684.893	134.95628	958.41003	529.7239	532.0114	12246	42945.7	195.0956	1470.6702	3.777447	3.7360396	11758	3.9519546	43.362526	1164.13	3.6841104	3.591477	12050	3.3093002	39.585327	1052.8851	3.619957	3.4740999	11933	4.593298	37.672573	1006.4681
F3_S19_subsampled_depth_3G_contig_3453	18.293093	17.522943	31263	92.47943	8.649243	348.62955	17.467297	16.839125	31263	66.02318	8.243705	335.28	17.723396	17.07899	31263	71.875206	8.394034	341.51184	16.90782	16.169767	31263	68.44523	8.088423	339.27472	16.726063	15.847766	31263	96.30053	7.959194	335.41302	15.99084	15.401743	31263	57.240696	7.6533732	320.1016	4.8441167	4.498697	29666	14.473965	1.8456062	15.077309	4.19156	3.9987144	28812	9.208354	1.564826	11.112816	5.3367724	5.0013213	29983	17.653421	1.9790611	14.918573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_3507	15.517908	15.42415	31030	20.301573	7.0612736	284.62253	14.618361	14.510939	31030	18.464506	6.6414466	270.11456	14.682869	14.53555	31030	22.824686	6.729747	273.8003	15.098122	15.002914	31030	19.893341	6.927224	290.56744	14.055084	13.978843	31030	17.225792	6.3916388	269.3539	14.730214	14.645041	31030	22.283478	6.721484	281.12527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_3641	3.1677558	3.0463824	24527	4.5079737	1.416793	57.107418	3.0379796	2.911677	23677	4.506611	1.3560872	55.153446	3.1379642	3.045571	24053	4.3641963	1.4072517	57.254166	3.861536	3.745366	24420	6.433216	1.7411137	73.03231	4.0430155	3.9150934	24854	6.1301994	1.8162897	76.54129	3.4944646	3.3453918	23724	6.3952146	1.5740169	65.83313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_3727	26.460836	26.55404	16607	84.4766	11.781585	474.88644	25.902596	25.825558	16605	79.87998	11.493255	467.44266	26.2862	26.393438	16582	59.938137	11.776795	479.1399	31.107735	31.12165	16594	108.08641	14.027539	588.39514	28.404266	28.602444	16606	87.52127	12.683532	534.50415	31.625935	31.921421	16577	104.2229	14.198579	593.8541	11.140305	10.963276	16340	34.656113	4.1883993	34.216305	8.863219	8.503544	16191	28.361753	3.2281086	22.924839	12.606976	12.45433	16168	51.854034	4.609667	34.748604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_3755	14.652017	13.60768	35304	78.05701	6.935684	279.56018	14.854071	13.634197	35304	94.513	7.046471	286.58743	16.285116	15.031322	35304	98.88719	7.804601	317.53088	18.44635	17.053255	35304	130.83934	8.9242735	374.33517	18.33635	17.019438	35304	113.064	8.735047	368.10873	17.692297	16.39488	35304	110.56129	8.483732	354.83127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_4008	7.7907376	7.773013	11810	7.106736	3.4983113	141.0082	6.38765	6.329331	11810	6.599864	2.9244797	118.941635	7.3476844	7.2640557	11779	9.488506	3.3477247	136.20245	8.381818	8.243187	11810	8.954295	3.8457334	161.31201	7.055746	6.999333	11810	6.8160033	3.2453914	136.76593	8.16904	8.079188	11810	10.565041	3.7291737	155.97234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_4075	3540.8271	3524.9631	40249	194676.14	1585.081	63890.68	3562.745	3551.3845	40249	190918.67	1593.4818	64808.555	3388.053	3375.957	40249	167253.44	1528.6324	62192.543	3059.0854	3048.1865	40249	129831.086	1385.7217	58125.09	3035.2546	3026.266	40249	122715.336	1363.4127	57456.363	3128.0908	3116.8435	40249	144105.48	1414.4463	59159.082	99.00581	96.79743	40249	1920.233	37.482483	306.20578	89.16586	87.51021	40249	1601.7454	32.81064	233.00905	132.55927	130.82825	40249	2897.2185	48.752083	367.50314	9.210753	9.044526	40047	14.88154	104.51636	2805.8933	10.591885	10.474329	40249	13.84897	112.873566	3002.1948	11.384125	11.277521	40249	16.76144	118.545364	3167.0813
F3_S19_subsampled_depth_3G_contig_4340	63.458305	54.979153	38308	5769.698	28.410385	1145.1521	58.291157	50.69657	38263	4437.999	26.058233	1059.8156	61.815636	53.293472	38285	5495.8784	27.912064	1135.6046	70.54476	58.805004	38030	9245.456	31.982817	1341.5421	68.44824	57.072357	38172	8544.258	30.778023	1297.0348	69.61987	57.337963	38166	9505.867	31.494192	1317.2415	24.771162	22.846146	35762	505.74973	9.371859	76.561584	19.634178	18.19427	35632	301.20496	7.21021	51.20424	23.780989	21.803488	35728	470.95132	8.742595	65.90348	0	0	0	0	0	0	0	0	0	0	0	0	6.5739555	2.4564989	29764	478.10095	79.4013	2121.3013
F3_S19_subsampled_depth_3G_contig_4756	2228.4	2223.1372	43261	45881.9	996.1855	40153.77	2158.1897	2152.9197	43261	46756.586	963.8361	39200.215	2186.7378	2180.1953	43261	42140.06	985.5208	40095.996	2025.4634	2021.3545	43261	34646.45	916.6231	38448.41	1902.9983	1900.0962	43261	29466.21	854.03406	35990.344	1977.2234	1972.9355	43261	33090	893.06244	37352.254	1080.2986	1028.8156	43261	256371.58	409.12695	3342.2808	919.3106	875.22546	43261	190789.78	338.2147	2401.8774	1060.0729	1010.4913	43261	222645.61	390.01532	2940.0154	4.0914845	4.0052834	41777	5.2632146	45.560295	1223.1317	4.4387975	4.347053	43009	4.1706867	47.32857	1258.8387	4.7711024	4.6868124	42812	5.358229	49.850002	1331.8025
F3_S19_subsampled_depth_3G_contig_5228	4326.0327	4315.1323	12604	255741.22	1947.7494	78508.94	4170.3613	4161.7886	12604	249731.42	1875.3188	76271.164	4011.1025	4005.1797	12604	207380.92	1819.9769	74045.91	3671.416	3664.5813	12604	168345.34	1672.9233	70171.98	3425.992	3421.7952	12604	137862.73	1548.5706	65259.22	3585.7375	3577.731	12604	166415.88	1631.7286	68246.9	1683.3441	1661.7948	12604	320971.25	642.0465	5245.072	1289.2273	1272.9233	12604	191715.45	478.33542	3396.963	1869.18	1849.1439	12604	390946.3	693.0439	5224.3066	83.61394	83.55254	12604	149.50952	938.51886	25195.896	101.31146	101.21275	12604	145.38545	1081.5879	28767.922	88.63963	88.71178	12604	136.90364	924.36896	24695.623
F3_S19_subsampled_depth_3G_contig_5526	23.584967	23.103323	35658	105.8206	10.61495	427.8623	23.537373	23.102634	35658	107.97913	10.573339	430.02878	23.876337	23.512829	35658	99.27662	10.828637	440.56387	20.7402	20.208712	35658	99.16025	9.447671	396.28937	21.700462	21.256273	35658	83.0216	9.797143	412.86716	21.17982	20.751831	35658	97.89718	9.626982	402.64767	1.541709	1.4529382	0	1.7325944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_6060	3.8004453	3.7127044	16801	4.089293	1.6993428	68.4963	4.620055	4.513772	16860	5.2678375	2.0651827	83.99316	4.41798	4.3401704	16850	5.0099034	1.9969659	81.24671	4.5269294	4.4509997	16986	4.743839	2.0562012	86.248795	4.5452147	4.4917626	16678	5.475142	2.0538988	86.5545	4.816621	4.7381	16858	5.4431615	2.1947982	91.79719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_3G_contig_7241	15.784752	15.057743	10617	91.02714	8.26527	333.15244	16.346994	15.609595	10617	113.247444	8.529069	346.88608	16.620045	15.801614	10617	129.96216	8.7914715	357.6818	18.4497	17.759048	10617	126.79135	9.737605	408.45096	18.525557	17.51969	10617	154.38237	9.773283	411.8616	18.170822	17.255812	10617	152.92857	9.912104	414.57285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6598835	1.5435729	8703	2.1873863	19.737879	527.3211
F3_S19_subsampled_depth_3G_contig_7376	14.696814	14.322879	17189	54.204586	7.07349	285.1148	15.120371	14.676012	17189	64.2153	7.3479023	298.84677	15.385586	14.904675	17189	55.153465	7.425964	302.12592	17.926462	17.3264	17189	63.809425	8.6528635	362.95065	18.834438	18.400143	17189	57.73025	9.009659	379.68134	18.100885	17.66258	17189	81.72846	8.767691	366.70792	0	0	0	0	0	0	1.7478725	1.6833148	13853	1.8380595	0.65456474	4.648478	1.8136041	1.7239356	14191	1.9739408	0.6967763	5.252442	2.3973238	2.1889548	14276	5.4769406	32.37721	869.2132	2.185046	2.0768728	14585	2.867564	24.95494	663.74805	2.541992	2.397405	15655	4.2691455	29.204643	780.23694
