Contig	F3_S19_subsampled_depth_17G_combined_mapped Mean	F3_S19_subsampled_depth_17G_combined_mapped Trimmed Mean	F3_S19_subsampled_depth_17G_combined_mapped Covered Bases	F3_S19_subsampled_depth_17G_combined_mapped Variance	F3_S19_subsampled_depth_17G_combined_mapped RPKM	F3_S19_subsampled_depth_17G_combined_mapped TPM	F4_S20_subsampled_depth_17G_combined_mapped Mean	F4_S20_subsampled_depth_17G_combined_mapped Trimmed Mean	F4_S20_subsampled_depth_17G_combined_mapped Covered Bases	F4_S20_subsampled_depth_17G_combined_mapped Variance	F4_S20_subsampled_depth_17G_combined_mapped RPKM	F4_S20_subsampled_depth_17G_combined_mapped TPM	F5_S21_subsampled_depth_17G_combined_mapped Mean	F5_S21_subsampled_depth_17G_combined_mapped Trimmed Mean	F5_S21_subsampled_depth_17G_combined_mapped Covered Bases	F5_S21_subsampled_depth_17G_combined_mapped Variance	F5_S21_subsampled_depth_17G_combined_mapped RPKM	F5_S21_subsampled_depth_17G_combined_mapped TPM	F6_S22_subsampled_depth_17G_combined_mapped Mean	F6_S22_subsampled_depth_17G_combined_mapped Trimmed Mean	F6_S22_subsampled_depth_17G_combined_mapped Covered Bases	F6_S22_subsampled_depth_17G_combined_mapped Variance	F6_S22_subsampled_depth_17G_combined_mapped RPKM	F6_S22_subsampled_depth_17G_combined_mapped TPM	F7_S23_subsampled_depth_17G_combined_mapped Mean	F7_S23_subsampled_depth_17G_combined_mapped Trimmed Mean	F7_S23_subsampled_depth_17G_combined_mapped Covered Bases	F7_S23_subsampled_depth_17G_combined_mapped Variance	F7_S23_subsampled_depth_17G_combined_mapped RPKM	F7_S23_subsampled_depth_17G_combined_mapped TPM	F8_S24_subsampled_depth_17G_combined_mapped Mean	F8_S24_subsampled_depth_17G_combined_mapped Trimmed Mean	F8_S24_subsampled_depth_17G_combined_mapped Covered Bases	F8_S24_subsampled_depth_17G_combined_mapped Variance	F8_S24_subsampled_depth_17G_combined_mapped RPKM	F8_S24_subsampled_depth_17G_combined_mapped TPM	GP3_S28_subsampled_depth_17G_combined_mapped Mean	GP3_S28_subsampled_depth_17G_combined_mapped Trimmed Mean	GP3_S28_subsampled_depth_17G_combined_mapped Covered Bases	GP3_S28_subsampled_depth_17G_combined_mapped Variance	GP3_S28_subsampled_depth_17G_combined_mapped RPKM	GP3_S28_subsampled_depth_17G_combined_mapped TPM	GP4_S29_subsampled_depth_17G_combined_mapped Mean	GP4_S29_subsampled_depth_17G_combined_mapped Trimmed Mean	GP4_S29_subsampled_depth_17G_combined_mapped Covered Bases	GP4_S29_subsampled_depth_17G_combined_mapped Variance	GP4_S29_subsampled_depth_17G_combined_mapped RPKM	GP4_S29_subsampled_depth_17G_combined_mapped TPM	GP5_S30_subsampled_depth_17G_combined_mapped Mean	GP5_S30_subsampled_depth_17G_combined_mapped Trimmed Mean	GP5_S30_subsampled_depth_17G_combined_mapped Covered Bases	GP5_S30_subsampled_depth_17G_combined_mapped Variance	GP5_S30_subsampled_depth_17G_combined_mapped RPKM	GP5_S30_subsampled_depth_17G_combined_mapped TPM	M1_S25_subsampled_depth_17G_combined_mapped Mean	M1_S25_subsampled_depth_17G_combined_mapped Trimmed Mean	M1_S25_subsampled_depth_17G_combined_mapped Covered Bases	M1_S25_subsampled_depth_17G_combined_mapped Variance	M1_S25_subsampled_depth_17G_combined_mapped RPKM	M1_S25_subsampled_depth_17G_combined_mapped TPM	M2_S26_subsampled_depth_17G_combined_mapped Mean	M2_S26_subsampled_depth_17G_combined_mapped Trimmed Mean	M2_S26_subsampled_depth_17G_combined_mapped Covered Bases	M2_S26_subsampled_depth_17G_combined_mapped Variance	M2_S26_subsampled_depth_17G_combined_mapped RPKM	M2_S26_subsampled_depth_17G_combined_mapped TPM	M3_S27_subsampled_depth_17G_combined_mapped Mean	M3_S27_subsampled_depth_17G_combined_mapped Trimmed Mean	M3_S27_subsampled_depth_17G_combined_mapped Covered Bases	M3_S27_subsampled_depth_17G_combined_mapped Variance	M3_S27_subsampled_depth_17G_combined_mapped RPKM	M3_S27_subsampled_depth_17G_combined_mapped TPM
F3_S19_subsampled_depth_17G_contig_1479	8.1817	8.005752	102860	19.335756	0.6565892	23.148376	7.886457	7.6935	102848	17.806501	0.63093346	22.434765	8.268595	8.05144	102962	18.701502	0.6679794	23.723171	8.725463	8.539157	102842	21.50805	0.7083163	26.25833	8.520148	8.289116	102624	22.007095	0.6859828	25.32469	8.46594	8.219031	103084	22.193882	0.6852656	25.231613	8.092556	7.8426948	102110	22.011303	0.5401051	5.1646776	6.7459846	6.5364532	101935	15.542328	0.43813887	3.6104016	7.283979	7.1346974	101865	15.875681	0.47246197	4.0983453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_1691	384.99304	379.66135	40697	23571.51	30.684198	1081.7864	383.14508	377.34082	40697	24176.727	30.496838	1084.408	387.61996	381.8889	40697	24100.828	31.150723	1106.3123	559.11224	555.13245	40697	43307.875	45.017574	1668.8678	573.5868	569.9786	40697	44919.293	45.871353	1693.4512	572.50885	568.7735	40697	47499.863	46.028328	1694.7721	223.02269	211.20598	40697	14397.229	14.846755	141.96986	190.51282	179.55789	40697	10937.224	12.353837	101.79945	215.26851	204.04195	40697	12542.927	13.965235	121.140625	18.702198	18.266626	40641	73.85503	31.46877	860.19904	15.201494	14.937495	40422	48.464535	23.966324	649.8116	22.562803	22.365385	40512	85.602325	34.670834	937.17993
F3_S19_subsampled_depth_17G_contig_1916	90.09605	88.5021	23462	555.26196	7.418369	261.53827	95.86801	94.37823	23462	541.5723	7.8873034	280.45718	99.72074	98.37093	23462	531.17584	8.277931	293.9892	110.09686	109.27929	23462	610.542	9.131165	338.50583	115.516426	113.854546	23462	719.43854	9.551559	352.61868	113.63225	112.5957	23462	668.8485	9.428648	347.16476	6.79088	6.464017	20446	28.373112	0.46199542	4.417764	6.9542294	6.6917834	20961	26.708769	0.45711946	3.766808	8.401081	8.172005	21225	30.318727	0.55407596	4.806302	15.123113	14.837861	23462	32.415802	28.216253	771.29144	12.632078	12.507626	23462	19.88707	20.245745	548.9336	14.824511	14.528214	23462	24.70529	23.17795	626.5182
F3_S19_subsampled_depth_17G_contig_2335	17.6179	17.47327	37936	26.56242	1.4047177	49.523983	18.478298	18.37647	37936	26.00827	1.472324	52.352962	18.75282	18.605564	37936	33.41265	1.5098771	53.62301	18.789711	18.650082	37934	28.459402	1.5165842	56.221996	19.718758	19.571718	37936	28.457748	1.5822626	58.413033	19.673769	19.393702	37936	34.777756	1.5818963	58.24576	11.267374	10.968566	37936	26.824818	0.75311315	7.2015367	9.883554	9.662462	37920	21.07534	0.6415274	5.286388	10.825306	10.560633	37903	25.526691	0.7014495	6.0846825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_2736	1345.7444	1254.938	69102	752726.3	107.47224	3788.9858	1315.8986	1233.5725	69076	664967.5	104.993675	3733.3696	1345.6125	1252.6692	69077	761203.44	108.396576	3849.6853	1430.0035	1279.4404	68464	1271770	115.34746	4276.1006	1375.2118	1231.2239	68864	1159742.4	110.19954	4068.281	1427.9468	1282.0344	69030	1227040.1	114.99675	4234.2056	14747.102	4468.611	69067	2533738500	984.4438	9413.6	14446.156	4331.502	69075	2455038500	939.1522	7738.909	10868.418	3391.422	69067	1342116500	706.59503	6129.3184	29.403797	29.8697	63122	157.42491	49.258373	1346.4775	23.393826	23.65054	62325	109.746605	36.65843	993.9396	29.84943	30.403145	62554	156.68358	45.72153	1235.8889
F3_S19_subsampled_depth_17G_contig_2751	102.85273	100.528465	29932	1668.4281	8.231197	290.19498	99.92415	97.86782	29932	1431.2836	7.9914956	284.162	95.99453	93.530815	29922	1503.3574	7.74843	275.18402	95.699715	92.50496	29922	1667.4954	7.7400007	286.93338	97.88856	94.72288	29932	1797.2081	7.858456	290.11362	97.87849	95.463326	29932	1711.9877	7.9002085	290.8874	8.861292	7.444225	27585	102.23901	0.5936972	5.6771426	8.1788	6.877369	26898	89.69729	0.5376269	4.4302144	10.460983	8.648895	27356	160.55713	0.6856314	5.9474673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_3303	5.8759584	5.71125	23928	10.090075	0.46928802	16.544977	6.304375	6.0495834	23920	12.124401	0.50351703	17.90408	5.9855833	5.7296295	24003	10.292554	0.48218507	17.124712	5.972542	5.8121295	23994	9.06125	0.48239434	17.883074	6.3875833	6.2066665	23899	11.008407	0.5093719	18.804678	6.226375	6.1163425	23912	7.481942	0.5006966	18.435759	2.447875	2.2658334	20210	4.3759656	0.1638861	1.5671364	2.916625	2.7327778	21066	5.5668225	0.18935291	1.5603272	3.112625	2.949676	21457	5.515253	0.20110653	1.7444865	3.3979166	3.2431018	21610	5.5714784	5.698192	155.76006	2.978875	2.8863425	22012	3.7151673	4.65486	126.209694	4.737	4.6035647	23509	7.1372113	7.2499986	195.97318
F3_S19_subsampled_depth_17G_contig_3412	47.302124	46.96776	40779	87.179184	3.79834	133.9123	47.549778	47.21448	40779	90.52959	3.8155515	135.67352	46.47082	46.07162	40779	91.43478	3.766929	133.78186	48.063847	47.239998	40779	154.83844	3.9064026	144.81609	49.84132	49.343098	40779	117.01516	4.021424	148.46056	49.27345	48.735363	40779	120.12622	3.989364	146.88914	23.233896	23.017994	40547	130.8914	1.5448498	14.772396	20.035837	19.834797	40229	112.30087	1.296476	10.68336	23.065199	22.938578	40303	143.94182	1.4952701	12.970632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_3695	172.31802	169.33517	76410	4307.03	13.743168	484.52206	182.82826	179.54024	76410	4996.8594	14.560506	517.74304	188.615	185.01738	76410	5276.707	15.166902	538.64954	185.74965	182.15536	76410	5158.365	14.967898	554.8822	191.67546	188.10248	76410	5557.987	15.332157	566.0233	187.51044	183.91978	76410	5216.1724	15.084259	555.4056	116.794174	112.06948	76410	3428.2905	7.7632527	74.234985	100.501656	97.27932	76410	2292.8289	6.50831	53.630478	112.7024	109.108925	76410	2731.065	7.2944574	63.275364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_4467	5.3041396	5.137214	21688	9.03894	0.43091953	15.192286	5.04354	4.9120226	21768	7.10253	0.40972424	14.568996	6.1963396	6.005121	21824	11.774227	0.5086199	18.063528	5.1695495	5.0080624	21570	8.408449	0.42245853	15.661168	4.7838984	4.6264896	21452	8.314823	0.39157987	14.456102	5.3585415	5.1586633	21797	8.921556	0.43991473	16.197758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_4679	15.827573	15.717184	20634	20.300005	1.2650896	44.601368	15.3078985	15.172922	20634	21.287178	1.2222625	43.46128	16.654951	16.583153	20634	21.223417	1.3401077	47.593693	14.591046	14.480581	20634	16.49335	1.178589	43.69205	15.313708	15.175797	20634	20.911781	1.2332095	45.52688	14.913591	14.800933	20634	17.25758	1.2025627	44.278595	8.147725	8.056357	20584	12.446956	0.54073644	5.170715	6.728227	6.5633545	20095	15.799834	0.43478513	3.5827663	7.512644	7.3733997	20377	13.828724	0.48578343	4.2139006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_4772	142.09311	139.48972	43134	1430.2562	11.325682	399.2924	135.81766	133.08064	43134	1228.0468	10.817525	384.64996	140.58044	137.7756	43134	1531.3674	11.300422	401.33237	129.01352	127.01207	43134	1144.9025	10.387279	385.07187	125.44221	123.14517	43134	1028.6887	10.032165	370.36133	128.99667	126.78977	43134	1204.8801	10.372549	381.91946	60.951004	58.236416	43134	873.0702	4.044688	38.676723	48.857597	47.051	43134	563.72107	3.1600256	26.039602	56.132305	54.12604	43134	601.0109	3.627349	31.465221	154.2002	153.46819	43134	460.56125	251.34605	6870.5464	164.21498	164.25511	43134	309.65097	256.6623	6959.0195	145.07852	144.61182	43134	268.47974	221.26358	5980.9272
F3_S19_subsampled_depth_17G_contig_4820	3.5081625	3.4291027	2350	5.2466884	0.2650759	9.345381	3.3394725	3.3454208	2327	3.846603	0.26948467	9.582349	4.4650483	4.259414	2102	15.764795	0.36270908	12.881543	4.296777	4.2157135	2467	4.78249	0.34412628	12.757271	2.1419003	2.1036727	2174	2.5740774	0.18506669	6.8321815	3.327752	3.2570896	2210	5.4473906	0.28631875	10.542314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.705734	34.013016	2536	100.023506	56.377888	1541.0897	35.72792	35.988377	2526	182.5625	56.199074	1523.7551	36.150692	36.356113	2515	128.2679	54.80681	1481.4707
F3_S19_subsampled_depth_17G_contig_5235	18.191078	17.831772	13884	101.35258	1.462345	51.555664	16.158894	15.698499	13869	72.52719	1.2975309	46.13766	17.096628	16.663788	13911	84.74995	1.3873029	49.269783	14.457716	14.023571	13792	70.41913	1.1756715	43.58389	14.084859	13.590087	13764	67.965195	1.1421396	42.164833	14.601933	14.139812	13910	72.94427	1.1851337	43.636875	3.1258354	2.8525994	10838	8.506869	0.20654848	1.9750887	2.8749638	2.7025347	11657	5.5711555	0.18382266	1.5147561	3.231982	3.0613496	11408	6.9955883	0.2069236	1.7949462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_5418	18269.49	18798.69	70683	73974920	1458.9443	51435.79	17965.293	18497.188	70683	70860470	1433.128	50959.23	17452.906	17952.842	70683	68052240	1405.4233	49913.363	17294.207	17786.135	70683	66955944	1395.1722	51721.11	16448.215	16920.809	70683	60239150	1318.2178	48665.164	16789.518	17271.822	70683	62805588	1352.275	49791.06	20932.826	20845.201	70587	131225160	1391.7723	13308.623	16080.317	16002.229	70454	77817890	1041.3907	8581.384	19042.35	18957.543	70605	107734150	1233.3794	10698.88	27.36424	27.49892	68357	206.97346	45.335896	1239.2573	28.719904	29.033617	67982	214.35791	44.89668	1217.3074	23.575773	23.59476	68937	159.14178	36.013187	973.46466
F3_S19_subsampled_depth_17G_contig_5657	12601.492	12572.007	43261	1418675.8	1004.3873	35410.16	12200.61	12172.866	43261	1387192.4	971.34784	34539.223	12423.023	12393.6045	43261	1281355.8	998.4275	35458.96	11469.142	11444.54	43261	1057834	923.3846	34231.24	10789.03	10769.671	43261	924186.8	862.8193	31853.043	11190.621	11170.519	43261	1027588.06	899.4842	33119.19	6131.129	5838.821	43261	8184074.5	406.89545	3890.8782	5217.807	4962.3896	43261	6105025	337.23492	2778.921	5996.4453	5715.48	43261	7093351	387.63995	3362.56	22.57338	22.439835	43261	37.79701	36.73285	1004.0924	25.73879	25.586119	43261	39.71385	40.127983	1088.0112	27.088818	26.979563	43261	34.79339	41.276512	1115.7365
F3_S19_subsampled_depth_17G_contig_5953	4.470123	4.3217325	15349	7.275495	0.35525993	12.52486	4.0596256	3.939541	15110	5.3520994	0.32041973	11.393503	3.5765743	3.4267135	14800	5.241451	0.28639454	10.171255	2.83373	2.7696705	14100	3.512749	0.22806227	8.454603	3.2100084	3.133924	14634	4.0328903	0.2548284	9.407599	3.9664245	3.9135997	14872	4.8029375	0.316467	11.652374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F3_S19_subsampled_depth_17G_contig_6140	15.874072	15.842385	13078	48.598206	1.3159717	46.395206	14.691909	14.590753	13078	42.14232	1.2244368	43.538567	14.5314045	14.596941	12935	44.425873	1.2221119	43.403084	14.069152	13.969491	13078	42.57525	1.1710248	43.411613	12.50642	12.437694	12995	32.56729	1.0484006	38.70425	13.263768	13.265727	13051	32.470837	1.1191462	41.20718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.617035	95.238396	13078	1230.8654	163.84557	4478.719	111.02321	108.6968	13078	1467.8877	180.34868	4889.891	118.029396	116.259796	13078	1347.068	188.21866	5087.699
F3_S19_subsampled_depth_17G_contig_6190	259.08084	253.52151	32249	3609.7532	20.64761	727.9415	251.35303	245.486	32249	3280.5134	20.017149	711.7705	249.52158	243.05026	32249	3813.9397	20.060183	712.43365	222.40117	216.87398	32249	3180.484	17.905762	663.793	218.2979	212.30934	32249	3011.6729	17.453228	644.3278	224.61943	218.49489	32249	3030.9497	18.06156	665.0302	10.61357	10.043439	31478	58.88394	0.7009054	6.702304	10.518333	10.004292	31447	57.716805	0.67775065	5.584875	15.450014	14.883874	32058	104.174545	0.9952874	8.633566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
